type,language1,language2,wals_dist
clauses,Tongan,Tetum,0
clauses,Tongan,Thai,0.6
clauses,Tongan,Tigrinya,0
clauses,Tongan,Tongan,1
clauses,Tongan,Tsonga,0
clauses,Tongan,Tswana,1
clauses,Tongan,Tulu,0
clauses,Tongan,Turkish,0.2
clauses,Tongan,Tuvan,0
clauses,Tongan,Ukrainian,0
clauses,Tongan,Uyghur,0
clauses,Tongan,Venda,0
clauses,Tongan,Vietnamese,0.8
clauses,Tongan,Welsh,0.25
clauses,Tongan,Wolof,0.75
clauses,Tongan,Xhosa,0
clauses,Tongan,Yoruba,0.6
clauses,Tongan,Zulu,0.2
clauses,Tsonga,Abkhazian,0
clauses,Tsonga,Acehnese,1
clauses,Tsonga,Akan,0.5
clauses,Tsonga,Amharic,0
clauses,Tsonga,Arabic,1
clauses,Tsonga,Armenian,0
clauses,Tsonga,Assamese,0
clauses,Tsonga,Avar,0.5
clauses,Tsonga,Bambara,1
clauses,Tsonga,Bashkir,0.3333333333333333
clauses,Tsonga,Basque,0.6666666666666666
clauses,Tsonga,Belarusian,1
clauses,Tsonga,Bengali,1
clauses,Tsonga,Bhojpuri,1
clauses,Tsonga,Breton,0.3333333333333333
clauses,Tsonga,Buginese,1
clauses,Tsonga,Bulgarian,0.6666666666666666
clauses,Tsonga,Burmese,0
clauses,Tsonga,Cantonese,1
clauses,Tsonga,Catalan,0.3333333333333333
clauses,Tsonga,Chamorro,1
clauses,Tsonga,Chechen,0.3333333333333333
clauses,Tsonga,Cherokee,0.5
clauses,Tsonga,Chichewa,0.3333333333333333
clauses,Tsonga,Chinese,0.6666666666666666
clauses,Tsonga,Choctaw,0.3333333333333333
clauses,Tsonga,Chuvash,0
clauses,Tsonga,Cornish,0.6666666666666666
clauses,Tsonga,Croatian,0.6666666666666666
clauses,Tsonga,Czech,0
clauses,Tsonga,Danish,0.3333333333333333
clauses,Tsonga,Divehi,0.3333333333333333
clauses,Tsonga,Dutch,0.3333333333333333
clauses,Tsonga,English,0.3333333333333333
clauses,Tsonga,Erzya,0.5
clauses,Tsonga,Estonian,0.6666666666666666
clauses,Tsonga,Ewe,0.3333333333333333
clauses,Tsonga,Fijian,0.5
clauses,Tsonga,Finnish,0.3333333333333333
clauses,Tsonga,French,0.6666666666666666
clauses,Tsonga,Georgian,0.6666666666666666
clauses,Tsonga,German,0.3333333333333333
clauses,Tsonga,Greek,0.6666666666666666
clauses,Tsonga,Greenlandic,0
clauses,Tsonga,Gujarati,0.5
clauses,Tsonga,Hausa,1
clauses,Tsonga,Hawaiian,0.5
clauses,Tsonga,Hindi,1
clauses,Tsonga,Hungarian,0.6666666666666666
clauses,Tsonga,Icelandic,0.5
clauses,Tsonga,Igbo,0.5
clauses,Tsonga,Indonesian,0.3333333333333333
clauses,Tsonga,Ingush,0
clauses,Tsonga,Japanese,0.3333333333333333
clauses,Tsonga,Kabardian,0
clauses,Tsonga,Kabiye,0.3333333333333333
clauses,Tsonga,Kabyle,0
clauses,Tsonga,Kannada,0.3333333333333333
clauses,Tsonga,Karachay-Balkar,0
clauses,Tsonga,Karakalpak,0
clauses,Tsonga,Kashmiri,0.3333333333333333
clauses,Tsonga,Khmer,1
clauses,Tsonga,Kikuyu,0
clauses,Tsonga,Kinyarwanda,0
clauses,Tsonga,Kirghiz,0.5
clauses,Tsonga,Kirundi,0
clauses,Tsonga,Komi-Permyak,0
clauses,Tsonga,Korean,0.3333333333333333
clauses,Tsonga,Lao,0.5
clauses,Tsonga,Latvian,0.3333333333333333
clauses,Tsonga,Lezgian,0
clauses,Tsonga,Lingala,0.3333333333333333
clauses,Tsonga,Lithuanian,0.3333333333333333
clauses,Tsonga,Luganda,0
clauses,Tsonga,Macedonian,1
clauses,Tsonga,Malayalam,0.3333333333333333
clauses,Tsonga,Maori,0
clauses,Tsonga,Marathi,1
clauses,Tsonga,Minangkabau,0
clauses,Tsonga,Navajo,0.6666666666666666
clauses,Tsonga,Ndonga,0.5
clauses,Tsonga,Nepali,0.5
clauses,Tsonga,Newar,0.5
clauses,Tsonga,Nuosu,1
clauses,Tsonga,Ossetian,1
clauses,Tsonga,Polish,0.6666666666666666
clauses,Tsonga,Romanian,0.5
clauses,Tsonga,Russian,0.6666666666666666
clauses,Tsonga,Sakha,0
clauses,Tsonga,Samoan,1
clauses,Tsonga,Sango,0.6666666666666666
clauses,Tsonga,Santali,0
clauses,Tsonga,Sesotho,0.6666666666666666
clauses,Tsonga,Shona,0
clauses,Tsonga,Slovenian,0.6666666666666666
clauses,Tsonga,Somali,1
clauses,Tsonga,Spanish,0.3333333333333333
clauses,Tsonga,Sundanese,0.5
clauses,Tsonga,Swati,0.5
clauses,Tsonga,Swedish,0.3333333333333333
clauses,Tsonga,Tahitian,1
clauses,Tsonga,Tajik,0.3333333333333333
clauses,Tsonga,Tamil,0
clauses,Tsonga,Telugu,0
clauses,Tsonga,Tetum,1
clauses,Tsonga,Thai,0.3333333333333333
clauses,Tsonga,Tigrinya,0
clauses,Tsonga,Tongan,0
clauses,Tsonga,Tsonga,1
clauses,Tsonga,Tulu,0
clauses,Tsonga,Turkish,0.3333333333333333
clauses,Tsonga,Turkmen,0
clauses,Tsonga,Tuvan,0.3333333333333333
clauses,Tsonga,Udmurt,0
clauses,Tsonga,Ukrainian,0.6666666666666666
clauses,Tsonga,Urdu,1
clauses,Tsonga,Uyghur,0
clauses,Tsonga,Venda,0
clauses,Tsonga,Vietnamese,0.3333333333333333
clauses,Tsonga,Welsh,1
clauses,Tsonga,Wolof,0.6666666666666666
clauses,Tsonga,Xhosa,0.6666666666666666
clauses,Tsonga,Yoruba,0
clauses,Tsonga,Zulu,0.3333333333333333
clauses,Tswana,Abkhazian,1
clauses,Tswana,Acehnese,1
clauses,Tswana,Amharic,1
clauses,Tswana,Armenian,1
clauses,Tswana,Bambara,1
clauses,Tswana,Basque,1
clauses,Tswana,Burmese,0
clauses,Tswana,Cebuano,1
clauses,Tswana,Chamorro,1
clauses,Tswana,Chinese,0
clauses,Tswana,Choctaw,1
clauses,Tswana,Chuvash,1
clauses,Tswana,English,1
clauses,Tswana,Ewe,0
clauses,Tswana,Fijian,1
clauses,Tswana,Finnish,1
clauses,Tswana,French,0
clauses,Tswana,Georgian,1
clauses,Tswana,German,1
clauses,Tswana,Greek,0
clauses,Tswana,Greenlandic,1
clauses,Tswana,Gujarati,1
clauses,Tswana,Hausa,1
clauses,Tswana,Hawaiian,1
clauses,Tswana,Hindi,1
clauses,Tswana,Hungarian,1
clauses,Tswana,Igbo,1
clauses,Tswana,Indonesian,1
clauses,Tswana,Ingush,1
clauses,Tswana,Japanese,1
clauses,Tswana,Kannada,1
clauses,Tswana,Kashmiri,1
clauses,Tswana,Khmer,1
clauses,Tswana,Kinyarwanda,1
clauses,Tswana,Korean,1
clauses,Tswana,Latvian,1
clauses,Tswana,Lezgian,1
clauses,Tswana,Malayalam,1
clauses,Tswana,Maori,1
clauses,Tswana,Marathi,1
clauses,Tswana,Navajo,0
clauses,Tswana,Ndonga,1
clauses,Tswana,Russian,1
clauses,Tswana,Sakha,1
clauses,Tswana,Samoan,1
clauses,Tswana,Shona,1
clauses,Tswana,Sinhalese,1
clauses,Tswana,Spanish,0
clauses,Tswana,Sundanese,1
clauses,Tswana,Swati,1
clauses,Tswana,Tahitian,1
clauses,Tswana,Tamil,1
clauses,Tswana,Telugu,1
clauses,Tswana,Thai,0
clauses,Tswana,Tongan,1
clauses,Tswana,Tswana,1
clauses,Tswana,Turkish,1
clauses,Tswana,Vietnamese,0
clauses,Tswana,Yoruba,0
clauses,Tswana,Zulu,1
clauses,Tulu,Abkhazian,1
clauses,Tulu,Akan,1
clauses,Tulu,Amharic,0
clauses,Tulu,Armenian,0
clauses,Tulu,Assamese,1
clauses,Tulu,Avar,0
clauses,Tulu,Bashkir,1
clauses,Tulu,Basque,0
clauses,Tulu,Belarusian,0
clauses,Tulu,Bengali,0
clauses,Tulu,Breton,0
clauses,Tulu,Bulgarian,0
clauses,Tulu,Burmese,0
clauses,Tulu,Cantonese,0
clauses,Tulu,Catalan,0
clauses,Tulu,Chamorro,0
clauses,Tulu,Chechen,0
clauses,Tulu,Chichewa,1
clauses,Tulu,Chinese,0
clauses,Tulu,Choctaw,1
clauses,Tulu,Chuvash,1
clauses,Tulu,Cornish,0
clauses,Tulu,Croatian,0
clauses,Tulu,Czech,1
clauses,Tulu,Danish,0
clauses,Tulu,Divehi,1
clauses,Tulu,Dutch,0
clauses,Tulu,English,0
clauses,Tulu,Erzya,0
clauses,Tulu,Estonian,0
clauses,Tulu,Ewe,0
clauses,Tulu,Finnish,0
clauses,Tulu,French,0
clauses,Tulu,Georgian,0
clauses,Tulu,German,0
clauses,Tulu,Greek,0
clauses,Tulu,Greenlandic,1
clauses,Tulu,Gujarati,0
clauses,Tulu,Hausa,0
clauses,Tulu,Hawaiian,0
clauses,Tulu,Hindi,0
clauses,Tulu,Hungarian,0
clauses,Tulu,Icelandic,0
clauses,Tulu,Indonesian,0
clauses,Tulu,Ingush,1
clauses,Tulu,Japanese,1
clauses,Tulu,Kabardian,1
clauses,Tulu,Kabiye,1
clauses,Tulu,Kabyle,0
clauses,Tulu,Kannada,1
clauses,Tulu,Karachay-Balkar,0
clauses,Tulu,Karakalpak,1
clauses,Tulu,Kashmiri,1
clauses,Tulu,Kikuyu,1
clauses,Tulu,Kinyarwanda,1
clauses,Tulu,Kirundi,1
clauses,Tulu,Komi-Permyak,0
clauses,Tulu,Korean,0
clauses,Tulu,Lao,0
clauses,Tulu,Latvian,1
clauses,Tulu,Lezgian,1
clauses,Tulu,Lingala,0
clauses,Tulu,Lithuanian,1
clauses,Tulu,Luganda,1
clauses,Tulu,Macedonian,0
clauses,Tulu,Malayalam,1
clauses,Tulu,Maori,0
clauses,Tulu,Minangkabau,0
clauses,Tulu,Navajo,0
clauses,Tulu,Ndonga,0
clauses,Tulu,Nepali,1
clauses,Tulu,Newar,1
clauses,Tulu,Ossetian,0
clauses,Tulu,Polish,0
clauses,Tulu,Romanian,0
clauses,Tulu,Russian,0
clauses,Tulu,Sakha,1
clauses,Tulu,Samoan,0
clauses,Tulu,Sango,0
clauses,Tulu,Sesotho,0
clauses,Tulu,Shona,1
clauses,Tulu,Slovenian,0
clauses,Tulu,Somali,0
clauses,Tulu,Spanish,0
clauses,Tulu,Sundanese,0
clauses,Tulu,Swati,0
clauses,Tulu,Swedish,0
clauses,Tulu,Tahitian,0
clauses,Tulu,Tajik,1
clauses,Tulu,Tamil,1
clauses,Tulu,Telugu,1
clauses,Tulu,Tetum,0
clauses,Tulu,Thai,0
clauses,Tulu,Tigrinya,0
clauses,Tulu,Tongan,0
clauses,Tulu,Tsonga,0
clauses,Tulu,Tulu,1
clauses,Tulu,Turkish,1
clauses,Tulu,Tuvan,1
clauses,Tulu,Ukrainian,0
clauses,Tulu,Uyghur,1
clauses,Tulu,Venda,1
clauses,Tulu,Vietnamese,0
clauses,Tulu,Welsh,0
clauses,Tulu,Wolof,0
clauses,Tulu,Xhosa,1
clauses,Tulu,Yoruba,0
clauses,Tulu,Zulu,1
clauses,Turkish,Abkhazian,0.4782608695652174
clauses,Turkish,Acehnese,0.23076923076923078
clauses,Turkish,Adyghe,0.5
clauses,Turkish,Afar,0.6666666666666666
clauses,Turkish,Akan,0.42857142857142855
clauses,Turkish,Amharic,0.5
clauses,Turkish,Arabic,1
clauses,Turkish,Armenian,0.85
clauses,Turkish,Assamese,0.75
clauses,Turkish,Avar,0.8333333333333334
clauses,Turkish,Bambara,0.4375
clauses,Turkish,Bashkir,1
clauses,Turkish,Basque,0.5217391304347826
clauses,Turkish,Belarusian,0.5
clauses,Turkish,Bengali,0.6
clauses,Turkish,Bhojpuri,1
clauses,Turkish,Breton,0.7142857142857143
clauses,Turkish,Buginese,1
clauses,Turkish,Bulgarian,0.75
clauses,Turkish,Burmese,0.34782608695652173
clauses,Turkish,Cantonese,0.7142857142857143
clauses,Turkish,Catalan,0.5
clauses,Turkish,Cebuano,0.4
clauses,Turkish,Chamorro,0.38095238095238093
clauses,Turkish,Chechen,0.4444444444444444
clauses,Turkish,Cherokee,0.5
clauses,Turkish,Chichewa,0.8
clauses,Turkish,Chinese,0.4090909090909091
clauses,Turkish,Choctaw,0.6
clauses,Turkish,Chuvash,0.6666666666666666
clauses,Turkish,Cornish,0.6666666666666666
clauses,Turkish,Croatian,0.75
clauses,Turkish,Czech,0.5714285714285714
clauses,Turkish,Danish,0
clauses,Turkish,Divehi,1
clauses,Turkish,Dutch,0.5384615384615384
clauses,Turkish,English,0.6086956521739131
clauses,Turkish,Erzya,0.8571428571428571
clauses,Turkish,Estonian,0.8333333333333334
clauses,Turkish,Ewe,0.4
clauses,Turkish,Fijian,0.4
clauses,Turkish,Finnish,0.782608695652174
clauses,Turkish,French,0.5714285714285714
clauses,Turkish,Georgian,0.43478260869565216
clauses,Turkish,German,0.5263157894736842
clauses,Turkish,Greek,0.6086956521739131
clauses,Turkish,Greenlandic,0.36363636363636365
clauses,Turkish,Gujarati,0.5
clauses,Turkish,Hausa,0.4782608695652174
clauses,Turkish,Hawaiian,0.3333333333333333
clauses,Turkish,Hindi,0.7727272727272727
clauses,Turkish,Hungarian,0.5909090909090909
clauses,Turkish,Icelandic,0.5
clauses,Turkish,Igbo,0.25
clauses,Turkish,Indonesian,0.34782608695652173
clauses,Turkish,Ingush,0.375
clauses,Turkish,Japanese,0.5909090909090909
clauses,Turkish,Kabardian,0.5
clauses,Turkish,Kabiye,0.6666666666666666
clauses,Turkish,Kabyle,0.16666666666666666
clauses,Turkish,Kannada,0.7391304347826086
clauses,Turkish,Kapampangan,0.1111111111111111
clauses,Turkish,Karachay-Balkar,0.5
clauses,Turkish,Karakalpak,0.6666666666666666
clauses,Turkish,Kashmiri,0.5384615384615384
clauses,Turkish,Kazakh,1
clauses,Turkish,Khmer,0.2222222222222222
clauses,Turkish,Kikuyu,0.5
clauses,Turkish,Kinyarwanda,0.5
clauses,Turkish,Kirghiz,1
clauses,Turkish,Kirundi,1
clauses,Turkish,Komi-Permyak,0
clauses,Turkish,Korean,0.5652173913043478
clauses,Turkish,Lak,0.36363636363636365
clauses,Turkish,Lao,0.4
clauses,Turkish,Latvian,0.8636363636363636
clauses,Turkish,Lezgian,0.5909090909090909
clauses,Turkish,Lingala,0.42857142857142855
clauses,Turkish,Lithuanian,0.75
clauses,Turkish,Luganda,0.5
clauses,Turkish,Macedonian,0.5
clauses,Turkish,Maithili,1
clauses,Turkish,Malayalam,0.7272727272727273
clauses,Turkish,Maltese,0.5
clauses,Turkish,Maori,0.5
clauses,Turkish,Marathi,0.8571428571428571
clauses,Turkish,Minangkabau,0
clauses,Turkish,Navajo,0.3888888888888889
clauses,Turkish,Ndonga,0.375
clauses,Turkish,Nepali,0.875
clauses,Turkish,Newar,1
clauses,Turkish,Nuosu,1
clauses,Turkish,Ossetian,0.2857142857142857
clauses,Turkish,Papiamentu,0.25
clauses,Turkish,Polish,0.5714285714285714
clauses,Turkish,Romani,1
clauses,Turkish,Romanian,0.5714285714285714
clauses,Turkish,Russian,0.6521739130434783
clauses,Turkish,Sakha,0.875
clauses,Turkish,Samoan,0.3076923076923077
clauses,Turkish,Sango,0.35294117647058826
clauses,Turkish,Santali,0
clauses,Turkish,Sesotho,0
clauses,Turkish,Shona,0.7142857142857143
clauses,Turkish,Sinhalese,0.4
clauses,Turkish,Slovenian,0.6666666666666666
clauses,Turkish,Somali,0.18181818181818182
clauses,Turkish,Spanish,0.43478260869565216
clauses,Turkish,Sranan,0.25
clauses,Turkish,Sundanese,0.3333333333333333
clauses,Turkish,Swati,0.6666666666666666
clauses,Turkish,Swedish,0.375
clauses,Turkish,Tahitian,0.375
clauses,Turkish,Tajik,0.75
clauses,Turkish,Tamil,0.7692307692307693
clauses,Turkish,Telugu,0.6666666666666666
clauses,Turkish,Tetum,0.5
clauses,Turkish,Thai,0.34782608695652173
clauses,Turkish,Tigrinya,0.5
clauses,Turkish,Tongan,0.2
clauses,Turkish,Tsonga,0.3333333333333333
clauses,Turkish,Tswana,1
clauses,Turkish,Tulu,1
clauses,Turkish,Turkish,1
clauses,Turkish,Turkmen,1
clauses,Turkish,Tuvan,1
clauses,Turkish,Udmurt,1
clauses,Turkish,Ukrainian,0.42857142857142855
clauses,Turkish,Urdu,1
clauses,Turkish,Uyghur,0.5
clauses,Turkish,Venda,1
clauses,Turkish,Vietnamese,0.30434782608695654
clauses,Turkish,Welsh,0.6363636363636364
clauses,Turkish,Wolof,0.3333333333333333
clauses,Turkish,Xhosa,0.6666666666666666
clauses,Turkish,Yoruba,0.3181818181818182
clauses,Turkish,Zulu,0.6086956521739131
clauses,Turkmen,Abkhazian,1
clauses,Turkmen,Amharic,1
clauses,Turkmen,Armenian,1
clauses,Turkmen,Assamese,1
clauses,Turkmen,Bashkir,1
clauses,Turkmen,Basque,1
clauses,Turkmen,Breton,1
clauses,Turkmen,Bulgarian,1
clauses,Turkmen,Burmese,0
clauses,Turkmen,Catalan,1
clauses,Turkmen,Chechen,0
clauses,Turkmen,Cherokee,1
clauses,Turkmen,Chichewa,1
clauses,Turkmen,Chinese,0
clauses,Turkmen,Choctaw,1
clauses,Turkmen,Cornish,1
clauses,Turkmen,Croatian,1
clauses,Turkmen,Czech,1
clauses,Turkmen,Danish,0
clauses,Turkmen,Divehi,1
clauses,Turkmen,Dutch,0
clauses,Turkmen,English,0
clauses,Turkmen,Erzya,1
clauses,Turkmen,Estonian,1
clauses,Turkmen,Ewe,1
clauses,Turkmen,Fijian,0
clauses,Turkmen,Finnish,0
clauses,Turkmen,French,0
clauses,Turkmen,Georgian,0
clauses,Turkmen,German,0
clauses,Turkmen,Greek,1
clauses,Turkmen,Greenlandic,1
clauses,Turkmen,Hausa,0
clauses,Turkmen,Hawaiian,0
clauses,Turkmen,Hungarian,1
clauses,Turkmen,Icelandic,0
clauses,Turkmen,Igbo,0
clauses,Turkmen,Indonesian,0
clauses,Turkmen,Ingush,0
clauses,Turkmen,Japanese,0
clauses,Turkmen,Kabardian,1
clauses,Turkmen,Kabiye,0
clauses,Turkmen,Kannada,1
clauses,Turkmen,Karachay-Balkar,1
clauses,Turkmen,Kashmiri,0
clauses,Turkmen,Kikuyu,1
clauses,Turkmen,Kirghiz,1
clauses,Turkmen,Korean,0
clauses,Turkmen,Latvian,0
clauses,Turkmen,Lezgian,0
clauses,Turkmen,Lingala,1
clauses,Turkmen,Lithuanian,1
clauses,Turkmen,Luganda,1
clauses,Turkmen,Malayalam,0
clauses,Turkmen,Maori,0
clauses,Turkmen,Minangkabau,0
clauses,Turkmen,Navajo,1
clauses,Turkmen,Ndonga,0
clauses,Turkmen,Polish,0
clauses,Turkmen,Russian,0
clauses,Turkmen,Sango,1
clauses,Turkmen,Sesotho,0
clauses,Turkmen,Slovenian,1
clauses,Turkmen,Somali,0
clauses,Turkmen,Spanish,1
clauses,Turkmen,Swedish,0
clauses,Turkmen,Tajik,1
clauses,Turkmen,Thai,0
clauses,Turkmen,Tsonga,0
clauses,Turkmen,Turkish,1
clauses,Turkmen,Turkmen,1
clauses,Turkmen,Tuvan,1
clauses,Turkmen,Udmurt,1
clauses,Turkmen,Ukrainian,0
clauses,Turkmen,Uyghur,0
clauses,Turkmen,Venda,1
clauses,Turkmen,Vietnamese,0
clauses,Turkmen,Wolof,0
clauses,Turkmen,Xhosa,0
clauses,Turkmen,Yoruba,0
clauses,Turkmen,Zulu,1
clauses,Tuvan,Abkhazian,0.8
clauses,Tuvan,Acehnese,1
clauses,Tuvan,Adyghe,1
clauses,Tuvan,Akan,1
clauses,Tuvan,Amharic,0.3333333333333333
clauses,Tuvan,Arabic,1
clauses,Tuvan,Armenian,0.3333333333333333
clauses,Tuvan,Assamese,0.75
clauses,Tuvan,Avar,0.5
clauses,Tuvan,Bambara,1
clauses,Tuvan,Bashkir,1
clauses,Tuvan,Basque,0.8
clauses,Tuvan,Belarusian,0.5
clauses,Tuvan,Bengali,0
clauses,Tuvan,Bhojpuri,1
clauses,Tuvan,Breton,0.6666666666666666
clauses,Tuvan,Buginese,1
clauses,Tuvan,Bulgarian,0.6
clauses,Tuvan,Burmese,0.2
clauses,Tuvan,Cantonese,0.75
clauses,Tuvan,Catalan,0.5
clauses,Tuvan,Chamorro,0.5
clauses,Tuvan,Chechen,0
clauses,Tuvan,Cherokee,1
clauses,Tuvan,Chichewa,1
clauses,Tuvan,Chinese,0.6
clauses,Tuvan,Choctaw,1
clauses,Tuvan,Chuvash,0.5
clauses,Tuvan,Cornish,0.6666666666666666
clauses,Tuvan,Croatian,0.75
clauses,Tuvan,Czech,0.6666666666666666
clauses,Tuvan,Danish,0
clauses,Tuvan,Divehi,1
clauses,Tuvan,Dutch,0
clauses,Tuvan,English,0.2
clauses,Tuvan,Erzya,0.6666666666666666
clauses,Tuvan,Estonian,0.6666666666666666
clauses,Tuvan,Ewe,0.6666666666666666
clauses,Tuvan,Fijian,0.3333333333333333
clauses,Tuvan,Finnish,0.6
clauses,Tuvan,French,0.2
clauses,Tuvan,Georgian,0.2
clauses,Tuvan,German,0
clauses,Tuvan,Greek,0.6
clauses,Tuvan,Greenlandic,0.6
clauses,Tuvan,Gujarati,0.3333333333333333
clauses,Tuvan,Hausa,0.6
clauses,Tuvan,Hawaiian,0
clauses,Tuvan,Hindi,0.75
clauses,Tuvan,Hungarian,0.75
clauses,Tuvan,Icelandic,0
clauses,Tuvan,Igbo,0
clauses,Tuvan,Indonesian,0.6
clauses,Tuvan,Ingush,0.3333333333333333
clauses,Tuvan,Japanese,0.8
clauses,Tuvan,Kabardian,0.75
clauses,Tuvan,Kabiye,0.6666666666666666
clauses,Tuvan,Kabyle,0
clauses,Tuvan,Kannada,1
clauses,Tuvan,Karachay-Balkar,0.5
clauses,Tuvan,Karakalpak,0.6666666666666666
clauses,Tuvan,Kashmiri,0.5
clauses,Tuvan,Kazakh,1
clauses,Tuvan,Khmer,1
clauses,Tuvan,Kikuyu,0.6666666666666666
clauses,Tuvan,Kinyarwanda,1
clauses,Tuvan,Kirghiz,1
clauses,Tuvan,Kirundi,1
clauses,Tuvan,Komi-Permyak,0
clauses,Tuvan,Korean,0.4
clauses,Tuvan,Lak,1
clauses,Tuvan,Lao,0.5
clauses,Tuvan,Latvian,0.75
clauses,Tuvan,Lezgian,0.5
clauses,Tuvan,Lingala,0.5
clauses,Tuvan,Lithuanian,0.8
clauses,Tuvan,Luganda,1
clauses,Tuvan,Macedonian,0.5
clauses,Tuvan,Malayalam,0.75
clauses,Tuvan,Maltese,0
clauses,Tuvan,Maori,0.25
clauses,Tuvan,Marathi,1
clauses,Tuvan,Minangkabau,0
clauses,Tuvan,Navajo,0.75
clauses,Tuvan,Ndonga,0
clauses,Tuvan,Nepali,1
clauses,Tuvan,Newar,1
clauses,Tuvan,Nuosu,1
clauses,Tuvan,Ossetian,0
clauses,Tuvan,Polish,0.4
clauses,Tuvan,Romanian,0.3333333333333333
clauses,Tuvan,Russian,0.4
clauses,Tuvan,Sakha,1
clauses,Tuvan,Samoan,0.5
clauses,Tuvan,Sango,0.5
clauses,Tuvan,Santali,0
clauses,Tuvan,Sesotho,0
clauses,Tuvan,Shona,1
clauses,Tuvan,Slovenian,0.6666666666666666
clauses,Tuvan,Somali,0.5
clauses,Tuvan,Spanish,0.2
clauses,Tuvan,Sundanese,0.5
clauses,Tuvan,Swati,0.5
clauses,Tuvan,Swedish,0
clauses,Tuvan,Tahitian,0.3333333333333333
clauses,Tuvan,Tajik,1
clauses,Tuvan,Tamil,0.75
clauses,Tuvan,Telugu,0.5
clauses,Tuvan,Tetum,0.6666666666666666
clauses,Tuvan,Thai,0.6
clauses,Tuvan,Tigrinya,0
clauses,Tuvan,Tongan,0
clauses,Tuvan,Tsonga,0.3333333333333333
clauses,Tuvan,Tulu,1
clauses,Tuvan,Turkish,1
clauses,Tuvan,Turkmen,1
clauses,Tuvan,Tuvan,1
clauses,Tuvan,Udmurt,1
clauses,Tuvan,Ukrainian,0.3333333333333333
clauses,Tuvan,Urdu,1
clauses,Tuvan,Uyghur,0.5
clauses,Tuvan,Venda,1
clauses,Tuvan,Vietnamese,0.6
clauses,Tuvan,Welsh,0.5
clauses,Tuvan,Wolof,0.5
clauses,Tuvan,Xhosa,0.6666666666666666
clauses,Tuvan,Yoruba,0
clauses,Tuvan,Zulu,1
clauses,Udmurt,Abkhazian,1
clauses,Udmurt,Acehnese,0.5
clauses,Udmurt,Adyghe,1
clauses,Udmurt,Afar,1
clauses,Udmurt,Akan,0
clauses,Udmurt,Amharic,0.5
clauses,Udmurt,Armenian,1
clauses,Udmurt,Assamese,1
clauses,Udmurt,Bashkir,1
clauses,Udmurt,Basque,1
clauses,Udmurt,Bhojpuri,1
clauses,Udmurt,Breton,1
clauses,Udmurt,Bulgarian,1
clauses,Udmurt,Burmese,0.3333333333333333
clauses,Udmurt,Cantonese,0.5
clauses,Udmurt,Catalan,1
clauses,Udmurt,Chamorro,0
clauses,Udmurt,Chechen,0
clauses,Udmurt,Cherokee,0.5
clauses,Udmurt,Chichewa,1
clauses,Udmurt,Chinese,0.3333333333333333
clauses,Udmurt,Choctaw,1
clauses,Udmurt,Cornish,1
clauses,Udmurt,Croatian,1
clauses,Udmurt,Czech,1
clauses,Udmurt,Danish,0
clauses,Udmurt,Divehi,1
clauses,Udmurt,Dutch,0
clauses,Udmurt,English,0
clauses,Udmurt,Erzya,1
clauses,Udmurt,Estonian,1
clauses,Udmurt,Ewe,1
clauses,Udmurt,Fijian,0.5
clauses,Udmurt,Finnish,0.6666666666666666
clauses,Udmurt,French,0.3333333333333333
clauses,Udmurt,Georgian,0.3333333333333333
clauses,Udmurt,German,0.3333333333333333
clauses,Udmurt,Greek,1
clauses,Udmurt,Greenlandic,0.6666666666666666
clauses,Udmurt,Gujarati,1
clauses,Udmurt,Hausa,0.3333333333333333
clauses,Udmurt,Hawaiian,0
clauses,Udmurt,Hindi,1
clauses,Udmurt,Hungarian,1
clauses,Udmurt,Icelandic,0
clauses,Udmurt,Igbo,0
clauses,Udmurt,Indonesian,0.3333333333333333
clauses,Udmurt,Ingush,0.5
clauses,Udmurt,Japanese,0.6666666666666666
clauses,Udmurt,Kabardian,1
clauses,Udmurt,Kabiye,0
clauses,Udmurt,Kannada,1
clauses,Udmurt,Karachay-Balkar,1
clauses,Udmurt,Karakalpak,1
clauses,Udmurt,Kashmiri,0.6666666666666666
clauses,Udmurt,Kazakh,1
clauses,Udmurt,Khmer,0.5
clauses,Udmurt,Kikuyu,0.5
clauses,Udmurt,Kinyarwanda,0
clauses,Udmurt,Kirghiz,1
clauses,Udmurt,Korean,0.6666666666666666
clauses,Udmurt,Lak,1
clauses,Udmurt,Latvian,0.6666666666666666
clauses,Udmurt,Lezgian,0.6666666666666666
clauses,Udmurt,Lingala,0.6666666666666666
clauses,Udmurt,Lithuanian,1
clauses,Udmurt,Luganda,1
clauses,Udmurt,Maithili,1
clauses,Udmurt,Malayalam,0.6666666666666666
clauses,Udmurt,Maltese,0.5
clauses,Udmurt,Maori,0.6666666666666666
clauses,Udmurt,Marathi,1
clauses,Udmurt,Minangkabau,0
clauses,Udmurt,Navajo,1
clauses,Udmurt,Ndonga,0
clauses,Udmurt,Nepali,1
clauses,Udmurt,Ossetian,0
clauses,Udmurt,Polish,0.5
clauses,Udmurt,Romanian,1
clauses,Udmurt,Russian,0.6666666666666666
clauses,Udmurt,Sakha,1
clauses,Udmurt,Sango,1
clauses,Udmurt,Sesotho,0
clauses,Udmurt,Slovenian,1
clauses,Udmurt,Somali,0.3333333333333333
clauses,Udmurt,Spanish,0.6666666666666666
clauses,Udmurt,Sundanese,0
clauses,Udmurt,Swedish,0
clauses,Udmurt,Tahitian,0
