language1,language2,wals_dist
Czech,Ripuarian,64
Czech,Romanian,56
Czech,Romansh,59
Czech,Russian,64
Czech,Rusyn,59
Czech,Sakha,51
Czech,Samoan,43
Czech,Sanskrit,56
Czech,Sardinian,57
Czech,Scots,58
Czech,Serbian,61
Czech,Serbo-Croatian,48
Czech,Sicilian,55
Czech,Silesian,57
Czech,Sindhi,65
Czech,Sinhalese,54
Czech,Slovak,61
Czech,Slovenian,70
Czech,Somali,47
Czech,Spanish,55
Czech,Sundanese,55
Czech,Swahili,58
Czech,Swedish,65
Czech,Tajik,70
Czech,Tamil,58
Czech,Tatar,49
Czech,Telugu,57
Czech,Tetum,50
Czech,Thai,54
Czech,Tongan,59
Czech,Tsonga,50
Czech,Tswana,58
Czech,Tulu,58
Czech,Turkish,53
Czech,Turkmen,55
Czech,Ukrainian,56
Czech,Urdu,56
Czech,Uyghur,57
Czech,Uzbek,49
Czech,Venetian,57
Czech,Vepsian,57
Czech,Vietnamese,52
Czech,Walloon,55
Czech,Waray,48
Czech,Welsh,51
Czech,Wolof,54
Czech,Wu,52
Czech,Yiddish,60
Czech,Yoruba,47
Czech,Zazaki,60
Czech,Zeelandic,55
Danish,Acehnese,35
Danish,Afrikaans,56
Danish,Albanian,50
Danish,Alemannic,54
Danish,Amharic,47
Danish,Anglo-Saxon,52
Danish,Arabic,56
Danish,Aragonese,53
Danish,Armenian,53
Danish,Assamese,53
Danish,Asturian,54
Danish,Aymara,58
Danish,Azerbaijani,53
Danish,Bashkir,47
Danish,Basque,50
Danish,Bavarian,58
Danish,Belarusian,57
Danish,Bengali,55
Danish,Bhojpuri,43
Danish,Bosnian,56
Danish,Breton,62
Danish,Bulgarian,60
Danish,Burmese,38
Danish,Buryat,48
Danish,Catalan,62
Danish,Chavacano,47
Danish,Chinese,47
Danish,Chuvash,44
Danish,Corsican,53
Danish,Croatian,58
Danish,Czech,73
Danish,Danish,110
Danish,Divehi,58
Danish,Dutch,61
Danish,Emilian-Romagnol,49
Danish,English,71
Danish,Erzya,63
Danish,Esperanto,51
Danish,Estonian,61
Danish,Extremaduran,48
Danish,Faroese,59
Danish,Finnish,64
Danish,Franco-Provençal,64
Danish,French,67
Danish,Friulian,57
Danish,Gagauz,52
Danish,Galician,45
Danish,Georgian,52
Danish,German,49
Danish,Gilaki,55
Danish,Greek,59
Danish,Guarani,55
Danish,Gujarati,55
Danish,Hakka,55
Danish,Hausa,49
Danish,Hebrew,63
Danish,Hindi,60
Danish,Hungarian,59
Danish,Icelandic,64
Danish,Ido,54
Danish,Indonesian,49
Danish,Interlingua,52
Danish,Interlingue,58
Danish,Irish,51
Danish,Japanese,45
Danish,Javanese,51
Danish,Kabiye,54
Danish,Kabyle,59
Danish,Kannada,50
Danish,Kapampangan,51
Danish,Karachay-Balkar,49
Danish,Kazakh,63
Danish,Khmer,39
Danish,Kirghiz,49
Danish,Komi,51
Danish,Konkani,57
Danish,Korean,50
Danish,Ladino,58
Danish,Lao,50
Danish,Latin,55
Danish,Latvian,65
Danish,Lezgian,54
Danish,Limburgish,57
Danish,Lithuanian,66
Danish,Lombard,49
Danish,Luganda,45
Danish,Luxembourgish,58
Danish,Macedonian,59
Danish,Maithili,55
Danish,Malagasy,50
Danish,Malay,60
Danish,Malayalam,48
Danish,Maltese,61
Danish,Manx,59
Danish,Maori,38
Danish,Marathi,61
Danish,Mazandarani,47
Danish,Mingrelian,49
Danish,Mirandese,49
Danish,Mongolian,60
Danish,Nahuatl,56
Danish,Neapolitan,53
Danish,Nepali,47
Danish,Norman,58
Danish,Occitan,51
Danish,Odia,58
Danish,Ossetian,43
Danish,Pangasinan,54
Danish,Papiamentu,55
Danish,Pashto,56
Danish,Persian,47
Danish,Picard,54
Danish,Polish,67
Danish,Quechua,44
Danish,Ripuarian,60
Danish,Romanian,60
Danish,Romansh,51
Danish,Russian,67
Danish,Rusyn,50
Danish,Sakha,51
Danish,Samoan,44
Danish,Sanskrit,53
Danish,Sardinian,51
Danish,Scots,59
Danish,Serbian,63
Danish,Serbo-Croatian,50
Danish,Sicilian,57
Danish,Silesian,53
Danish,Sindhi,49
Danish,Sinhalese,51
Danish,Slovak,60
Danish,Slovenian,68
Danish,Somali,46
Danish,Spanish,62
Danish,Sundanese,46
Danish,Swahili,58
Danish,Swedish,70
Danish,Tajik,56
Danish,Tamil,48
Danish,Tatar,49
Danish,Telugu,56
Danish,Tetum,46
Danish,Thai,48
Danish,Tongan,47
Danish,Tsonga,52
Danish,Tswana,53
Danish,Tulu,53
Danish,Turkish,54
Danish,Turkmen,52
Danish,Ukrainian,61
Danish,Urdu,50
Danish,Uyghur,57
Danish,Uzbek,48
Danish,Venetian,58
Danish,Vepsian,52
Danish,Vietnamese,41
Danish,Walloon,58
Danish,Waray,57
Danish,Welsh,54
Danish,Wolof,50
Danish,Wu,49
Danish,Yiddish,64
Danish,Yoruba,49
Danish,Zazaki,58
Danish,Zeelandic,53
Divehi,Acehnese,39
Divehi,Afrikaans,57
Divehi,Albanian,47
Divehi,Alemannic,51
Divehi,Amharic,50
Divehi,Anglo-Saxon,56
Divehi,Arabic,55
Divehi,Aragonese,57
Divehi,Armenian,58
Divehi,Assamese,58
Divehi,Asturian,57
Divehi,Aymara,54
Divehi,Azerbaijani,57
Divehi,Bashkir,59
Divehi,Basque,52
Divehi,Bavarian,52
Divehi,Belarusian,52
Divehi,Bengali,61
Divehi,Bhojpuri,55
Divehi,Bosnian,54
Divehi,Breton,55
Divehi,Bulgarian,54
Divehi,Burmese,45
Divehi,Buryat,59
Divehi,Catalan,58
Divehi,Chavacano,56
Divehi,Chinese,48
Divehi,Chuvash,58
Divehi,Corsican,65
Divehi,Croatian,62
Divehi,Czech,56
Divehi,Danish,58
Divehi,Divehi,110
Divehi,Dutch,47
Divehi,Emilian-Romagnol,53
Divehi,English,52
Divehi,Erzya,62
Divehi,Esperanto,57
Divehi,Estonian,64
Divehi,Extremaduran,54
Divehi,Faroese,52
Divehi,Finnish,63
Divehi,Franco-Provençal,59
Divehi,French,48
Divehi,Friulian,60
Divehi,Gagauz,63
Divehi,Galician,50
Divehi,Georgian,53
Divehi,German,50
Divehi,Gilaki,57
Divehi,Greek,58
Divehi,Guarani,53
Divehi,Gujarati,59
Divehi,Hakka,63
Divehi,Hausa,44
Divehi,Hebrew,52
Divehi,Hindi,55
Divehi,Hungarian,64
Divehi,Icelandic,63
Divehi,Ido,55
Divehi,Indonesian,44
Divehi,Interlingua,49
Divehi,Interlingue,51
Divehi,Irish,59
Divehi,Japanese,57
Divehi,Javanese,49
Divehi,Kabiye,47
Divehi,Kabyle,53
Divehi,Kannada,62
Divehi,Kapampangan,51
Divehi,Karachay-Balkar,51
Divehi,Kazakh,61
Divehi,Khmer,48
Divehi,Kirghiz,61
Divehi,Komi,51
Divehi,Konkani,51
Divehi,Korean,56
Divehi,Ladino,52
Divehi,Lao,52
Divehi,Latin,46
Divehi,Latvian,56
Divehi,Lezgian,56
Divehi,Limburgish,57
Divehi,Lithuanian,56
Divehi,Lombard,55
Divehi,Luganda,50
Divehi,Luxembourgish,54
Divehi,Macedonian,58
Divehi,Maithili,57
Divehi,Malagasy,58
Divehi,Malay,59
Divehi,Malayalam,63
Divehi,Maltese,53
Divehi,Manx,52
Divehi,Maori,46
Divehi,Marathi,59
Divehi,Mazandarani,56
Divehi,Mingrelian,44
Divehi,Mirandese,50
Divehi,Mongolian,66
Divehi,Nahuatl,55
Divehi,Neapolitan,52
Divehi,Nepali,56
Divehi,Norman,65
Divehi,Occitan,59
Divehi,Odia,57
Divehi,Ossetian,51
Divehi,Pangasinan,59
Divehi,Papiamentu,53
Divehi,Pashto,49
Divehi,Persian,51
Divehi,Picard,50
Divehi,Polish,59
Divehi,Quechua,53
Divehi,Ripuarian,50
Divehi,Romanian,56
Divehi,Romansh,58
Divehi,Russian,56
Divehi,Rusyn,54
Divehi,Sakha,56
Divehi,Samoan,41
Divehi,Sanskrit,53
Divehi,Sardinian,56
Divehi,Scots,52
Divehi,Serbian,65
Divehi,Serbo-Croatian,48
Divehi,Sicilian,56
Divehi,Silesian,58
Divehi,Sindhi,53
Divehi,Sinhalese,61
Divehi,Slovak,57
Divehi,Slovenian,54
Divehi,Somali,43
Divehi,Spanish,53
Divehi,Sundanese,48
Divehi,Swahili,56
Divehi,Swedish,56
Divehi,Tajik,51
Divehi,Tamil,58
Divehi,Tatar,63
Divehi,Telugu,55
Divehi,Tetum,50
Divehi,Thai,44
Divehi,Tongan,50
Divehi,Tsonga,51
Divehi,Tswana,54
Divehi,Tulu,57
Divehi,Turkish,62
Divehi,Turkmen,53
Divehi,Ukrainian,58
Divehi,Urdu,53
Divehi,Uyghur,58
Divehi,Uzbek,58
Divehi,Venetian,58
Divehi,Vepsian,57
Divehi,Vietnamese,44
Divehi,Walloon,54
Divehi,Waray,56
Divehi,Welsh,49
Divehi,Wolof,54
Divehi,Wu,52
Divehi,Yiddish,58
Divehi,Yoruba,45
Divehi,Zazaki,58
Divehi,Zeelandic,53
Dutch,Acehnese,41
Dutch,Afrikaans,59
Dutch,Albanian,51
Dutch,Alemannic,51
Dutch,Amharic,42
Dutch,Anglo-Saxon,48
Dutch,Arabic,46
Dutch,Aragonese,51
Dutch,Armenian,61
Dutch,Assamese,46
Dutch,Asturian,45
Dutch,Aymara,48
Dutch,Azerbaijani,52
Dutch,Bashkir,49
Dutch,Basque,46
Dutch,Bavarian,54
Dutch,Belarusian,60
Dutch,Bengali,47
Dutch,Bhojpuri,47
Dutch,Bosnian,52
Dutch,Breton,45
Dutch,Bulgarian,54
Dutch,Burmese,32
Dutch,Buryat,46
Dutch,Catalan,54
Dutch,Chavacano,50
Dutch,Chinese,47
Dutch,Chuvash,40
Dutch,Corsican,56
Dutch,Croatian,51
Dutch,Czech,54
Dutch,Danish,61
Dutch,Divehi,47
Dutch,Dutch,110
Dutch,Emilian-Romagnol,43
Dutch,English,69
Dutch,Erzya,53
Dutch,Esperanto,51
Dutch,Estonian,53
Dutch,Extremaduran,54
Dutch,Faroese,57
Dutch,Finnish,53
Dutch,Franco-Provençal,47
Dutch,French,59
Dutch,Friulian,52
Dutch,Gagauz,43
Dutch,Galician,51
Dutch,Georgian,48
Dutch,German,55
Dutch,Gilaki,53
Dutch,Greek,61
Dutch,Guarani,52
Dutch,Gujarati,52
Dutch,Hakka,52
Dutch,Hausa,46
Dutch,Hebrew,55
Dutch,Hindi,55
Dutch,Hungarian,50
Dutch,Icelandic,58
Dutch,Ido,55
Dutch,Indonesian,45
Dutch,Interlingua,52
Dutch,Interlingue,57
Dutch,Irish,51
Dutch,Japanese,44
Dutch,Javanese,50
Dutch,Kabiye,45
Dutch,Kabyle,49
Dutch,Kannada,47
Dutch,Kapampangan,41
Dutch,Karachay-Balkar,43
Dutch,Kazakh,54
Dutch,Khmer,37
Dutch,Kirghiz,49
Dutch,Komi,49
Dutch,Konkani,52
Dutch,Korean,46
Dutch,Ladino,47
Dutch,Lao,41
Dutch,Latin,53
Dutch,Latvian,57
Dutch,Lezgian,41
Dutch,Limburgish,45
Dutch,Lithuanian,54
Dutch,Lombard,45
Dutch,Luganda,41
Dutch,Luxembourgish,60
Dutch,Macedonian,49
Dutch,Maithili,52
Dutch,Malagasy,48
Dutch,Malay,58
Dutch,Malayalam,43
Dutch,Maltese,65
Dutch,Manx,51
Dutch,Maori,35
Dutch,Marathi,52
Dutch,Mazandarani,47
Dutch,Mingrelian,51
Dutch,Mirandese,45
Dutch,Mongolian,50
Dutch,Nahuatl,57
Dutch,Neapolitan,47
Dutch,Nepali,46
Dutch,Norman,48
Dutch,Occitan,52
Dutch,Odia,56
Dutch,Ossetian,45
Dutch,Pangasinan,50
Dutch,Papiamentu,49
Dutch,Pashto,53
Dutch,Persian,47
Dutch,Picard,53
Dutch,Polish,52
Dutch,Quechua,43
Dutch,Ripuarian,47
Dutch,Romanian,63
Dutch,Romansh,46
Dutch,Russian,62
Dutch,Rusyn,45
Dutch,Sakha,50
Dutch,Samoan,39
Dutch,Sanskrit,54
Dutch,Sardinian,41
Dutch,Scots,56
Dutch,Serbian,53
Dutch,Serbo-Croatian,53
Dutch,Sicilian,48
Dutch,Silesian,53
Dutch,Sindhi,49
Dutch,Sinhalese,50
Dutch,Slovak,54
Dutch,Slovenian,53
Dutch,Somali,43
Dutch,Spanish,61
Dutch,Sundanese,43
Dutch,Swahili,47
Dutch,Swedish,71
Dutch,Tajik,48
Dutch,Tamil,47
Dutch,Tatar,43
Dutch,Telugu,53
Dutch,Tetum,46
Dutch,Thai,38
Dutch,Tongan,49
Dutch,Tsonga,52
Dutch,Tswana,45
Dutch,Tulu,48
Dutch,Turkish,49
Dutch,Turkmen,46
Dutch,Ukrainian,51
Dutch,Urdu,46
Dutch,Uyghur,56
Dutch,Uzbek,51
Dutch,Venetian,51
Dutch,Vepsian,45
Dutch,Vietnamese,35
Dutch,Walloon,49
Dutch,Waray,49
Dutch,Welsh,57
Dutch,Wolof,47
Dutch,Wu,46
Dutch,Yiddish,53
Dutch,Yoruba,41
Dutch,Zazaki,51
Dutch,Zeelandic,53
Emilian-Romagnol,Acehnese,41
Emilian-Romagnol,Afrikaans,43
Emilian-Romagnol,Albanian,46
Emilian-Romagnol,Alemannic,44
Emilian-Romagnol,Amharic,51
Emilian-Romagnol,Anglo-Saxon,53
Emilian-Romagnol,Arabic,47
Emilian-Romagnol,Aragonese,55
Emilian-Romagnol,Armenian,43
Emilian-Romagnol,Assamese,50
Emilian-Romagnol,Asturian,50
Emilian-Romagnol,Aymara,51
Emilian-Romagnol,Azerbaijani,45
Emilian-Romagnol,Bashkir,55
Emilian-Romagnol,Basque,47
Emilian-Romagnol,Bavarian,46
Emilian-Romagnol,Belarusian,45
Emilian-Romagnol,Bengali,49
Emilian-Romagnol,Bhojpuri,45
Emilian-Romagnol,Bosnian,57
Emilian-Romagnol,Breton,56
Emilian-Romagnol,Bulgarian,50
Emilian-Romagnol,Burmese,43
Emilian-Romagnol,Buryat,56
Emilian-Romagnol,Catalan,51
Emilian-Romagnol,Chavacano,46
Emilian-Romagnol,Chinese,41
Emilian-Romagnol,Chuvash,48
Emilian-Romagnol,Corsican,49
Emilian-Romagnol,Croatian,50
Emilian-Romagnol,Czech,48
Emilian-Romagnol,Danish,49
Emilian-Romagnol,Divehi,53
Emilian-Romagnol,Dutch,43
Emilian-Romagnol,Emilian-Romagnol,110
Emilian-Romagnol,English,48
Emilian-Romagnol,Erzya,63
Emilian-Romagnol,Esperanto,52
Emilian-Romagnol,Estonian,57
Emilian-Romagnol,Extremaduran,50
Emilian-Romagnol,Faroese,52
Emilian-Romagnol,Finnish,55
Emilian-Romagnol,Franco-Provençal,52
Emilian-Romagnol,French,51
Emilian-Romagnol,Friulian,47
Emilian-Romagnol,Gagauz,57
Emilian-Romagnol,Galician,55
Emilian-Romagnol,Georgian,45
Emilian-Romagnol,German,45
Emilian-Romagnol,Gilaki,51
Emilian-Romagnol,Greek,51
Emilian-Romagnol,Guarani,48
Emilian-Romagnol,Gujarati,56
Emilian-Romagnol,Hakka,53
Emilian-Romagnol,Hausa,43
Emilian-Romagnol,Hebrew,59
Emilian-Romagnol,Hindi,55
Emilian-Romagnol,Hungarian,52
Emilian-Romagnol,Icelandic,53
Emilian-Romagnol,Ido,44
Emilian-Romagnol,Indonesian,44
Emilian-Romagnol,Interlingua,53
Emilian-Romagnol,Interlingue,45
Emilian-Romagnol,Irish,52
Emilian-Romagnol,Japanese,46
Emilian-Romagnol,Javanese,49
Emilian-Romagnol,Kabiye,42
Emilian-Romagnol,Kabyle,52
Emilian-Romagnol,Kannada,49
Emilian-Romagnol,Kapampangan,46
Emilian-Romagnol,Karachay-Balkar,50
Emilian-Romagnol,Kazakh,52
Emilian-Romagnol,Khmer,45
Emilian-Romagnol,Kirghiz,50
Emilian-Romagnol,Komi,44
Emilian-Romagnol,Konkani,51
Emilian-Romagnol,Korean,51
Emilian-Romagnol,Ladino,50
Emilian-Romagnol,Lao,49
Emilian-Romagnol,Latin,45
Emilian-Romagnol,Latvian,44
Emilian-Romagnol,Lezgian,46
Emilian-Romagnol,Limburgish,42
Emilian-Romagnol,Lithuanian,49
Emilian-Romagnol,Lombard,50
Emilian-Romagnol,Luganda,58
Emilian-Romagnol,Luxembourgish,42
Emilian-Romagnol,Macedonian,54
Emilian-Romagnol,Maithili,50
Emilian-Romagnol,Malagasy,49
Emilian-Romagnol,Malay,53
Emilian-Romagnol,Malayalam,51
Emilian-Romagnol,Maltese,47
Emilian-Romagnol,Manx,44
Emilian-Romagnol,Maori,42
Emilian-Romagnol,Marathi,55
Emilian-Romagnol,Mazandarani,53
Emilian-Romagnol,Mingrelian,49
Emilian-Romagnol,Mirandese,59
Emilian-Romagnol,Mongolian,53
Emilian-Romagnol,Nahuatl,49
Emilian-Romagnol,Neapolitan,43
Emilian-Romagnol,Nepali,50
Emilian-Romagnol,Norman,48
Emilian-Romagnol,Occitan,48
Emilian-Romagnol,Odia,52
Emilian-Romagnol,Ossetian,44
Emilian-Romagnol,Pangasinan,47
Emilian-Romagnol,Papiamentu,50
Emilian-Romagnol,Pashto,43
Emilian-Romagnol,Persian,47
Emilian-Romagnol,Picard,46
Emilian-Romagnol,Polish,58
Emilian-Romagnol,Quechua,48
Emilian-Romagnol,Ripuarian,49
Emilian-Romagnol,Romanian,50
Emilian-Romagnol,Romansh,57
Emilian-Romagnol,Russian,54
Emilian-Romagnol,Rusyn,49
Emilian-Romagnol,Sakha,52
Emilian-Romagnol,Samoan,44
Emilian-Romagnol,Sanskrit,45
Emilian-Romagnol,Sardinian,49
Emilian-Romagnol,Scots,55
Emilian-Romagnol,Serbian,52
Emilian-Romagnol,Serbo-Croatian,43
Emilian-Romagnol,Sicilian,51
Emilian-Romagnol,Silesian,47
Emilian-Romagnol,Sindhi,51
Emilian-Romagnol,Sinhalese,50
Emilian-Romagnol,Slovak,49
Emilian-Romagnol,Slovenian,52
Emilian-Romagnol,Somali,44
Emilian-Romagnol,Spanish,47
Emilian-Romagnol,Sundanese,51
Emilian-Romagnol,Swahili,51
Emilian-Romagnol,Swedish,47
Emilian-Romagnol,Tajik,47
Emilian-Romagnol,Tamil,52
Emilian-Romagnol,Tatar,53
Emilian-Romagnol,Telugu,57
Emilian-Romagnol,Tetum,41
Emilian-Romagnol,Thai,45
Emilian-Romagnol,Tongan,53
Emilian-Romagnol,Tsonga,43
Emilian-Romagnol,Tswana,47
Emilian-Romagnol,Tulu,62
Emilian-Romagnol,Turkish,50
Emilian-Romagnol,Turkmen,46
Emilian-Romagnol,Ukrainian,53
Emilian-Romagnol,Urdu,43
Emilian-Romagnol,Uyghur,53
Emilian-Romagnol,Uzbek,45
Emilian-Romagnol,Venetian,49
Emilian-Romagnol,Vepsian,54
Emilian-Romagnol,Vietnamese,41
Emilian-Romagnol,Walloon,44
Emilian-Romagnol,Waray,45
Emilian-Romagnol,Welsh,56
Emilian-Romagnol,Wolof,51
Emilian-Romagnol,Wu,49
Emilian-Romagnol,Yiddish,58
Emilian-Romagnol,Yoruba,50
Emilian-Romagnol,Zazaki,53
Emilian-Romagnol,Zeelandic,48
English,Acehnese,36
English,Afrikaans,57
English,Albanian,51
English,Alemannic,60
English,Amharic,52
English,Anglo-Saxon,52
English,Arabic,50
English,Aragonese,52
English,Armenian,51
English,Assamese,46
English,Asturian,57
English,Aymara,49
English,Azerbaijani,48
English,Bashkir,51
English,Basque,44
English,Bavarian,50
English,Belarusian,57
English,Bengali,57
English,Bhojpuri,48
English,Bosnian,55
English,Breton,56
English,Bulgarian,61
English,Burmese,38
English,Buryat,51
English,Catalan,63
English,Chavacano,49
English,Chinese,50
English,Chuvash,42
English,Corsican,59
English,Croatian,61
English,Czech,60
English,Danish,71
English,Divehi,52
English,Dutch,69
English,Emilian-Romagnol,48
English,English,110
English,Erzya,62
English,Esperanto,52
English,Estonian,59
English,Extremaduran,46
English,Faroese,54
English,Finnish,62
English,Franco-Provençal,52
English,French,70
English,Friulian,50
English,Gagauz,46
English,Galician,50
English,Georgian,44
English,German,44
English,Gilaki,56
English,Greek,66
English,Guarani,56
English,Gujarati,51
English,Hakka,57
English,Hausa,53
English,Hebrew,65
English,Hindi,61
English,Hungarian,56
English,Icelandic,64
English,Ido,58
English,Indonesian,53
English,Interlingua,57
English,Interlingue,53
English,Irish,65
English,Japanese,38
English,Javanese,51
English,Kabiye,53
English,Kabyle,53
English,Kannada,54
English,Kapampangan,45
English,Karachay-Balkar,50
English,Kazakh,56
English,Khmer,40
English,Kirghiz,51
English,Komi,51
English,Konkani,53
English,Korean,43
English,Ladino,52
English,Lao,50
English,Latin,55
English,Latvian,65
English,Lezgian,46
English,Limburgish,50
English,Lithuanian,60
English,Lombard,52
English,Luganda,44
English,Luxembourgish,49
English,Macedonian,63
English,Maithili,53
English,Malagasy,53
English,Malay,60
English,Malayalam,57
English,Maltese,60
English,Manx,60
English,Maori,43
English,Marathi,60
English,Mazandarani,51
English,Mingrelian,50
English,Mirandese,43
English,Mongolian,55
English,Nahuatl,57
English,Neapolitan,52
English,Nepali,45
English,Norman,57
English,Occitan,55
English,Odia,62
English,Ossetian,50
English,Pangasinan,50
English,Papiamentu,50
English,Pashto,52
English,Persian,48
English,Picard,49
English,Polish,60
English,Quechua,48
English,Ripuarian,51
English,Romanian,69
English,Romansh,54
English,Russian,70
English,Rusyn,47
English,Sakha,52
English,Samoan,42
English,Sanskrit,54
English,Sardinian,52
English,Scots,60
English,Serbian,60
English,Serbo-Croatian,54
English,Sicilian,51
English,Silesian,59
English,Sindhi,51
English,Sinhalese,48
English,Slovak,56
English,Slovenian,62
English,Somali,46
English,Spanish,67
English,Sundanese,51
English,Swahili,51
English,Swedish,75
English,Tajik,52
English,Tamil,47
English,Tatar,47
English,Telugu,53
English,Tetum,50
English,Thai,50
English,Tongan,48
English,Tsonga,49
English,Tswana,49
English,Tulu,58
English,Turkish,49
English,Turkmen,46
English,Ukrainian,62
English,Urdu,47
English,Uyghur,61
English,Uzbek,53
English,Venetian,50
English,Vepsian,47
English,Vietnamese,46
English,Walloon,46
English,Waray,50
English,Welsh,60
English,Wolof,50
English,Wu,53
English,Yiddish,59
English,Yoruba,48
English,Zazaki,53
English,Zeelandic,53
Erzya,Acehnese,38
Erzya,Afrikaans,47
Erzya,Albanian,56
Erzya,Alemannic,60
Erzya,Amharic,46
Erzya,Anglo-Saxon,61
Erzya,Arabic,57
Erzya,Aragonese,54
Erzya,Armenian,64
Erzya,Assamese,48
Erzya,Asturian,58
Erzya,Aymara,50
Erzya,Azerbaijani,54
Erzya,Bashkir,65
Erzya,Basque,48
Erzya,Bavarian,49
Erzya,Belarusian,54
Erzya,Bengali,62
Erzya,Bhojpuri,46
Erzya,Bosnian,48
Erzya,Breton,59
Erzya,Bulgarian,62
Erzya,Burmese,41
Erzya,Buryat,50
Erzya,Catalan,54
Erzya,Chavacano,51
Erzya,Chinese,43
Erzya,Chuvash,48
Erzya,Corsican,60
Erzya,Croatian,59
Erzya,Czech,58
Erzya,Danish,63
Erzya,Divehi,62
Erzya,Dutch,53
Erzya,Emilian-Romagnol,63
Erzya,English,62
Erzya,Erzya,110
Erzya,Esperanto,50
Erzya,Estonian,63
Erzya,Extremaduran,55
Erzya,Faroese,56
Erzya,Finnish,69
Erzya,Franco-Provençal,60
Erzya,French,51
Erzya,Friulian,60
Erzya,Gagauz,48
Erzya,Galician,50
Erzya,Georgian,52
Erzya,German,45
Erzya,Gilaki,52
Erzya,Greek,65
Erzya,Guarani,56
Erzya,Gujarati,57
Erzya,Hakka,54
Erzya,Hausa,44
Erzya,Hebrew,59
Erzya,Hindi,61
Erzya,Hungarian,73
Erzya,Icelandic,67
Erzya,Ido,54
Erzya,Indonesian,43
Erzya,Interlingua,53
Erzya,Interlingue,52
Erzya,Irish,56
Erzya,Japanese,50
Erzya,Javanese,45
Erzya,Kabiye,53
Erzya,Kabyle,58
Erzya,Kannada,55
Erzya,Kapampangan,54
Erzya,Karachay-Balkar,49
Erzya,Kazakh,56
Erzya,Khmer,40
Erzya,Kirghiz,57
Erzya,Komi,45
Erzya,Konkani,59
Erzya,Korean,53
Erzya,Ladino,46
Erzya,Lao,44
Erzya,Latin,50
Erzya,Latvian,55
Erzya,Lezgian,50
Erzya,Limburgish,55
Erzya,Lithuanian,61
Erzya,Lombard,51
Erzya,Luganda,50
Erzya,Luxembourgish,56
Erzya,Macedonian,57
Erzya,Maithili,56
Erzya,Malagasy,44
Erzya,Malay,64
Erzya,Malayalam,58
Erzya,Maltese,56
Erzya,Manx,53
Erzya,Maori,42
Erzya,Marathi,62
Erzya,Mazandarani,55
Erzya,Mingrelian,47
Erzya,Mirandese,46
Erzya,Mongolian,56
Erzya,Nahuatl,56
Erzya,Neapolitan,55
Erzya,Nepali,55
Erzya,Norman,62
Erzya,Occitan,54
Erzya,Odia,59
Erzya,Ossetian,50
Erzya,Pangasinan,60
Erzya,Papiamentu,52
Erzya,Pashto,49
Erzya,Persian,48
Erzya,Picard,56
Erzya,Polish,67
Erzya,Quechua,52
Erzya,Ripuarian,54
Erzya,Romanian,63
Erzya,Romansh,57
Erzya,Russian,68
Erzya,Rusyn,52
Erzya,Sakha,50
Erzya,Samoan,40
Erzya,Sanskrit,56
Erzya,Sardinian,58
Erzya,Scots,60
Erzya,Serbian,58
Erzya,Serbo-Croatian,47
Erzya,Sicilian,57
Erzya,Silesian,58
Erzya,Sindhi,58
Erzya,Sinhalese,53
Erzya,Slovak,52
Erzya,Slovenian,55
Erzya,Somali,42
Erzya,Spanish,52
Erzya,Sundanese,44
Erzya,Swahili,52
Erzya,Swedish,52
Erzya,Tajik,54
Erzya,Tamil,57
Erzya,Tatar,52
Erzya,Telugu,55
Erzya,Tetum,46
Erzya,Thai,38
Erzya,Tongan,51
Erzya,Tsonga,47
Erzya,Tswana,53
Erzya,Tulu,62
Erzya,Turkish,59
Erzya,Turkmen,46
Erzya,Ukrainian,51
Erzya,Urdu,47
Erzya,Uyghur,64
Erzya,Uzbek,55
Erzya,Venetian,47
Erzya,Vepsian,48
Erzya,Vietnamese,37
Erzya,Walloon,52
Erzya,Waray,51
Erzya,Welsh,55
Erzya,Wolof,51
Erzya,Wu,48
Erzya,Yiddish,54
Erzya,Yoruba,43
Erzya,Zazaki,52
Erzya,Zeelandic,51
Esperanto,Acehnese,38
Esperanto,Afrikaans,60
Esperanto,Albanian,45
Esperanto,Alemannic,47
Esperanto,Amharic,44
Esperanto,Anglo-Saxon,47
Esperanto,Arabic,53
Esperanto,Aragonese,52
Esperanto,Armenian,50
Esperanto,Assamese,53
Esperanto,Asturian,52
Esperanto,Aymara,49
Esperanto,Azerbaijani,45
Esperanto,Bashkir,56
Esperanto,Basque,45
Esperanto,Bavarian,52
Esperanto,Belarusian,51
Esperanto,Bengali,61
Esperanto,Bhojpuri,47
Esperanto,Bosnian,54
Esperanto,Breton,51
Esperanto,Bulgarian,44
Esperanto,Burmese,48
Esperanto,Buryat,52
Esperanto,Catalan,65
Esperanto,Chavacano,46
Esperanto,Chinese,46
Esperanto,Chuvash,45
Esperanto,Corsican,56
Esperanto,Croatian,49
Esperanto,Czech,50
Esperanto,Danish,51
Esperanto,Divehi,57
Esperanto,Dutch,51
Esperanto,Emilian-Romagnol,52
Esperanto,English,52
Esperanto,Erzya,50
Esperanto,Esperanto,110
Esperanto,Estonian,46
Esperanto,Extremaduran,57
Esperanto,Faroese,52
Esperanto,Finnish,52
Esperanto,Franco-Provençal,56
Esperanto,French,52
Esperanto,Friulian,48
Esperanto,Gagauz,52
Esperanto,Galician,52
Esperanto,Georgian,51
Esperanto,German,45
Esperanto,Gilaki,39
Esperanto,Greek,48
Esperanto,Guarani,59
Esperanto,Gujarati,54
