language1,language2,cosine,gram
Bavarian,Neapolitan,0.053280691569703754,unigram
Bavarian,Occitan,0.2453854224239474,unigram
Bavarian,Picard,0.32097340354223447,unigram
Bavarian,Sardinian,0.47199208324451936,unigram
Bavarian,Sicilian,0.11960141998595132,unigram
Bavarian,Venetian,0.6625096316041289,unigram
Bavarian,Czech,0.5798044495771013,unigram
Bavarian,Rusyn,0.3118544292548859,unigram
Bavarian,Slovenian,0.4477453438874559,unigram
Bavarian,Uzbek,-0.26498480799526075,unigram
Bavarian,Amharic,-0.5977464498278984,unigram
Bavarian,Zazaki,0.03841050846316146,unigram
Bavarian,Gilaki,0.057743410640534815,unigram
Bavarian,Mazandarani,-0.2459250555077787,unigram
Bavarian,Ossetian,-0.1319238525227657,unigram
Bavarian,Pashto,0.5547088672664547,unigram
Bavarian,Komi,0.09579813434147555,unigram
Bavarian,Vepsian,0.39052088721829353,unigram
Bavarian,Erzya,-0.4805482184995024,unigram
Bavarian,Konkani,-0.0804609835433733,unigram
Bavarian,Odia,-0.6138404841831152,unigram
Bavarian,Maithili,-0.430968416000574,unigram
Bavarian,Sanskrit,-0.5934023689319304,unigram
Bavarian,Sindhi,-0.5314815563546822,unigram
Bavarian,Sinhalese,-0.609488702512768,unigram
Bavarian,Esperanto,0.5762050508845014,unigram
Bavarian,Ido,-0.07709230149127991,unigram
Bavarian,Lithuanian,0.18110921882616476,unigram
Bavarian,Latvian,0.7418859100570819,unigram
Bavarian,Kannada,0.6872720503656236,unigram
Bavarian,Malayalam,-0.1606545481738238,unigram
Bavarian,Breton,0.14343885395048175,unigram
Bavarian,Irish,0.4770948263858261,unigram
Bavarian,Manx,0.6700876902806246,unigram
Bavarian,Burmese,-0.5931934280012782,unigram
Bavarian,Mingrelian,0.18166000079234398,unigram
Bavarian,Lao,-0.22013400185102325,unigram
Bavarian,Thai,-0.6271566454184722,unigram
Bavarian,Lezgian,-0.16264009721333364,unigram
Bavarian,Malagasy,-0.28886447306937674,unigram
Bavarian,Papiamentu,0.29753202708972737,unigram
Bavarian,Albanian,0.06287246421054195,unigram
Bavarian,Luganda,0.3906571646395783,unigram
Bavarian,Swahili,-0.15797601005360792,unigram
Bavarian,Tswana,0.1460386697648402,unigram
Bavarian,Tsonga,0.09789078758383389,unigram
Bavarian,Buryat,-0.4643546196166563,unigram
Bavarian,Samoan,0.640575134491942,unigram
Bavarian,Tongan,0.5875924402834666,unigram
Bavarian,Nahuatl,0.05326287462973435,unigram
Bavarian,Somali,0.01820275178670953,unigram
Bavarian,Aymara,-0.39746070656271815,unigram
Bavarian,Guarani,0.25371038654295386,unigram
Bavarian,Kabyle,0.045334479032988415,unigram
Bavarian,Hausa,-0.10675469466566925,unigram
Bavarian,Tetum,0.05831252835716432,unigram
Bavarian,Tulu,0.341781424854092,unigram
Bavarian,Maori,0.5214132375488547,unigram
Bavarian,Nepali,-0.31348905091083323,unigram
Bavarian,Mongolian,-0.4220241568999591,unigram
Bavarian,Hindi,-0.613345113504245,unigram
Bavarian,Danish,0.31396939164274573,unigram
Bavarian,Hebrew,0.5824557752788856,unigram
Bavarian,Indonesian,0.27509262777775634,unigram
Bavarian,Serbian,0.4316865517674161,unigram
Bavarian,Ukrainian,0.5409814285538913,unigram
Bavarian,Russian,0.6247945483227012,unigram
Bavarian,German,0.7967007842654381,unigram
Bavarian,Japanese,-0.6671341857261639,unigram
Bavarian,Arabic,0.19920362328240304,unigram
Faroese,Alemannic,0.5566113775105659,unigram
Faroese,Wolof,0.8119684342225038,unigram
Faroese,Bosnian,0.6215694479507601,unigram
Faroese,Urdu,0.5180424965652366,unigram
Faroese,Afrikaans,0.5876049246606417,unigram
Faroese,Anglo-Saxon,0.9104316621759931,unigram
Faroese,Silesian,0.19685228754237166,unigram
Faroese,Acehnese,0.10861422557563864,unigram
Faroese,Wu,0.7195069589377515,unigram
Faroese,Chuvash,0.6272204111150782,unigram
Faroese,Gagauz,0.4169391972315584,unigram
Faroese,Karachay-Balkar,0.45062168248155843,unigram
Faroese,Sakha,0.6674118085078431,unigram
Faroese,Basque,0.1876779677834115,unigram
Faroese,Slovak,0.7131429294246958,unigram
Faroese,Bashkir,0.3696421765452463,unigram
Faroese,Tamil,0.7834946541555989,unigram
Faroese,Telugu,-0.11267951876340271,unigram
Faroese,Georgian,0.7040356881775642,unigram
Faroese,Tatar,0.42570892545270844,unigram
Faroese,Uyghur,0.1455623865955807,unigram
Faroese,Icelandic,0.9923968473143079,unigram
Faroese,Belarusian,0.5962010487887264,unigram
Faroese,Gujarati,-0.5825754182651777,unigram
Faroese,Marathi,-0.69915454769669,unigram
Faroese,Estonian,0.7736395545429495,unigram
Faroese,Finnish,0.858545141819264,unigram
Faroese,Hungarian,0.27500938516169476,unigram
Faroese,Bulgarian,0.8925665629932449,unigram
Faroese,Yoruba,0.6345486439676017,unigram
Faroese,Quechua,0.5083419996454308,unigram
Faroese,Croatian,0.8741883510922649,unigram
Faroese,Macedonian,0.78060571984809,unigram
Faroese,Serbo-Croatian,0.6385423789331366,unigram
Faroese,Pangasinan,0.10468796799273218,unigram
Faroese,Kapampangan,0.8820651485699477,unigram
Faroese,Khmer,0.1601616081490168,unigram
Faroese,Javanese,0.8107263250927866,unigram
Faroese,Malay,0.8278968358478918,unigram
Faroese,Sundanese,0.6051812379661763,unigram
Faroese,Hakka,0.4433010697218827,unigram
Faroese,Turkish,0.8297550408056944,unigram
Faroese,Kazakh,0.041340507595448564,unigram
Faroese,Kirghiz,0.22006751060918978,unigram
Faroese,Turkmen,0.6827477792590614,unigram
Faroese,Persian,-0.5467171316630268,unigram
Faroese,Tajik,-0.018740178148103533,unigram
Faroese,Latin,0.6064151442803637,unigram
Faroese,Galician,0.832519303260755,unigram
Faroese,Romanian,0.9186907313632071,unigram
Faroese,Norman,0.7786001407790536,unigram
Faroese,Corsican,0.8188335894856836,unigram
Faroese,Bengali,0.8769100859509839,unigram
Faroese,Waray,0.30112555027175886,unigram
Faroese,Welsh,0.7975332192053852,unigram
Faroese,Armenian,0.40216466806674417,unigram
Faroese,Korean,-0.14122306551534444,unigram
Faroese,Assamese,0.053002217515576454,unigram
Faroese,Bhojpuri,-0.41798109507436754,unigram
Faroese,Divehi,0.11990325950827507,unigram
Faroese,Kabiye,-0.09328396951530862,unigram
Faroese,Catalan,0.8646776964970914,unigram
Faroese,Walloon,0.8652965544220776,unigram
Faroese,Yiddish,0.7040481697657226,unigram
Faroese,Maltese,0.861467839605031,unigram
Faroese,Romansh,0.811580575984289,unigram
Faroese,Bavarian,0.1534502708896884,unigram
Faroese,Faroese,1,unigram
Faroese,Ripuarian,0.5713969656430021,unigram
Faroese,Luxembourgish,0.6902428379504926,unigram
Faroese,Limburgish,0.6529809910985548,unigram
Faroese,Scots,0.8667881565051659,unigram
Faroese,Zeelandic,0.7661795737482262,unigram
Faroese,Aragonese,0.8079075078509858,unigram
Faroese,Asturian,0.9118524124707756,unigram
Faroese,Emilian-Romagnol,0.7058037884479186,unigram
Faroese,Extremaduran,0.7949077234561511,unigram
Faroese,Franco-Provençal,0.9017200500748164,unigram
Faroese,Friulian,0.7605870400158045,unigram
Faroese,Ladino,0.8917044872363167,unigram
Faroese,Lombard,0.8631663869466168,unigram
Faroese,Mirandese,0.8556849107438173,unigram
Faroese,Neapolitan,0.8253684718292402,unigram
Faroese,Occitan,0.9110602524490036,unigram
Faroese,Picard,0.7024795679939175,unigram
Faroese,Sardinian,0.8168932118243731,unigram
Faroese,Sicilian,0.7843165987972742,unigram
Faroese,Venetian,0.7607626240769728,unigram
Faroese,Czech,0.742895817754091,unigram
Faroese,Rusyn,0.7537801438249943,unigram
Faroese,Slovenian,0.7743827726882054,unigram
Faroese,Uzbek,-0.3789586851977212,unigram
Faroese,Amharic,-0.6536660206933241,unigram
Faroese,Zazaki,0.7073229000723429,unigram
Faroese,Gilaki,0.11957087946483694,unigram
Faroese,Mazandarani,-0.4115692621387617,unigram
Faroese,Ossetian,0.618977408333653,unigram
Faroese,Pashto,-0.3745386704691043,unigram
Faroese,Komi,0.3545734355629607,unigram
Faroese,Vepsian,0.5512462633722147,unigram
Faroese,Erzya,-0.40492935153123366,unigram
Faroese,Konkani,-0.5760680707826542,unigram
Faroese,Odia,-0.0911429665038047,unigram
Faroese,Maithili,0.3514870532361998,unigram
Faroese,Sanskrit,-0.13250726389896658,unigram
Faroese,Sindhi,-0.6911116656939373,unigram
Faroese,Sinhalese,-0.4564202188464363,unigram
Faroese,Esperanto,0.7523847536986287,unigram
Faroese,Ido,0.5654990252528894,unigram
Faroese,Lithuanian,0.6444398066677252,unigram
Faroese,Latvian,0.6414092921618236,unigram
Faroese,Kannada,0.6757797443824987,unigram
Faroese,Malayalam,0.5845759993595834,unigram
Faroese,Breton,0.9203994217242767,unigram
Faroese,Irish,0.8143619418961308,unigram
Faroese,Manx,0.38249210615002116,unigram
Faroese,Burmese,0.1281984281504561,unigram
Faroese,Mingrelian,0.6391625848038833,unigram
Faroese,Lao,0.5256494829803756,unigram
Faroese,Thai,-0.7467537644868477,unigram
Faroese,Lezgian,-0.14372371160714453,unigram
Faroese,Malagasy,0.40039975844706754,unigram
Faroese,Papiamentu,0.9372062277405222,unigram
Faroese,Albanian,0.966863024918945,unigram
Faroese,Luganda,0.7401102980417471,unigram
Faroese,Swahili,0.8335839612249114,unigram
Faroese,Tswana,0.9341551088612363,unigram
Faroese,Tsonga,0.8869396269763864,unigram
Faroese,Buryat,-0.49947197376960284,unigram
Faroese,Samoan,0.6457513465111344,unigram
Faroese,Tongan,0.4775507809800495,unigram
Faroese,Nahuatl,0.8868024420084555,unigram
Faroese,Somali,0.7422821168868478,unigram
Faroese,Aymara,0.576478812142912,unigram
Faroese,Guarani,0.5379357852984026,unigram
Faroese,Kabyle,0.9176639998314647,unigram
Faroese,Hausa,0.7124443473306757,unigram
Faroese,Tetum,0.7195318263795855,unigram
Faroese,Tulu,0.1862458774130071,unigram
Faroese,Maori,0.350102121820797,unigram
Faroese,Nepali,0.42589701447740064,unigram
Faroese,Mongolian,-0.2338086633128983,unigram
Faroese,Hindi,0.10427120351415171,unigram
Faroese,Danish,0.9654666227950155,unigram
Faroese,Hebrew,0.7212832773916595,unigram
Faroese,Indonesian,0.8873651736396276,unigram
Faroese,Serbian,0.7301652789666777,unigram
Faroese,Ukrainian,0.5610681252038109,unigram
Faroese,Russian,0.6537549397370933,unigram
Faroese,German,0.5309873552423225,unigram
Faroese,Japanese,-0.2386455471823471,unigram
Faroese,Arabic,0.12179430826899557,unigram
Ripuarian,Alemannic,0.8716610850209237,unigram
Ripuarian,Wolof,0.6117335402231739,unigram
Ripuarian,Bosnian,0.7005252085171798,unigram
Ripuarian,Urdu,-0.17757561893325396,unigram
Ripuarian,Afrikaans,0.923495220749019,unigram
Ripuarian,Anglo-Saxon,0.7557581008903129,unigram
Ripuarian,Silesian,0.012686401012729059,unigram
Ripuarian,Acehnese,-0.05912648216797988,unigram
Ripuarian,Wu,-0.014678078024408377,unigram
Ripuarian,Chuvash,-0.13279785929953364,unigram
Ripuarian,Gagauz,0.18084107830044607,unigram
Ripuarian,Karachay-Balkar,0.4453407466130997,unigram
Ripuarian,Sakha,0.8345211984230819,unigram
Ripuarian,Basque,-0.17686440072980117,unigram
Ripuarian,Slovak,0.7556000914147586,unigram
Ripuarian,Bashkir,0.03422495698950907,unigram
Ripuarian,Tamil,0.4046331805682552,unigram
Ripuarian,Telugu,-0.20354041828885003,unigram
Ripuarian,Georgian,0.697735162521088,unigram
Ripuarian,Tatar,0.07805173021271056,unigram
Ripuarian,Uyghur,0.7784770723642465,unigram
Ripuarian,Icelandic,0.56270254372156,unigram
Ripuarian,Belarusian,0.8239472843540537,unigram
Ripuarian,Gujarati,-0.8456099064829633,unigram
Ripuarian,Marathi,-0.7835817769526815,unigram
Ripuarian,Estonian,0.8134216614603693,unigram
Ripuarian,Finnish,0.6200355198006707,unigram
Ripuarian,Hungarian,0.8874377800703683,unigram
Ripuarian,Bulgarian,0.5847752587597917,unigram
Ripuarian,Yoruba,0.35363937571179044,unigram
Ripuarian,Quechua,0.2194533117200718,unigram
Ripuarian,Croatian,0.6422289441791552,unigram
Ripuarian,Macedonian,0.6917394627023282,unigram
Ripuarian,Serbo-Croatian,0.22820991196038146,unigram
Ripuarian,Pangasinan,0.07039454601495851,unigram
Ripuarian,Kapampangan,0.5098482714793726,unigram
Ripuarian,Khmer,-0.48721816040064886,unigram
Ripuarian,Javanese,0.2541290157130164,unigram
Ripuarian,Malay,0.5524837967510229,unigram
Ripuarian,Sundanese,0.20091539329638022,unigram
Ripuarian,Hakka,0.01414376692498851,unigram
Ripuarian,Turkish,0.5711292787183481,unigram
Ripuarian,Kazakh,0.16786132590777708,unigram
Ripuarian,Kirghiz,-0.005802627777226879,unigram
Ripuarian,Turkmen,0.7960512190384458,unigram
Ripuarian,Persian,-0.5720873436869748,unigram
Ripuarian,Tajik,-0.24093351143350505,unigram
Ripuarian,Latin,0.21038069955029912,unigram
Ripuarian,Galician,0.7281929173246052,unigram
Ripuarian,Romanian,0.6459238722160079,unigram
Ripuarian,Norman,0.779507196950025,unigram
Ripuarian,Corsican,0.6754806196324227,unigram
Ripuarian,Bengali,0.1988023831512585,unigram
Ripuarian,Waray,0.5052759391737152,unigram
Ripuarian,Welsh,0.6989893944472682,unigram
Ripuarian,Armenian,-0.1063215431450703,unigram
Ripuarian,Korean,-0.4093095775133625,unigram
Ripuarian,Assamese,-0.5222455851763019,unigram
Ripuarian,Bhojpuri,-0.5552479819613816,unigram
Ripuarian,Divehi,0.5168276180807806,unigram
Ripuarian,Kabiye,-0.5150661287053422,unigram
Ripuarian,Catalan,0.8023046908916313,unigram
Ripuarian,Walloon,0.7176716950474422,unigram
Ripuarian,Yiddish,0.8908421783886088,unigram
Ripuarian,Maltese,0.6884103973396103,unigram
Ripuarian,Romansh,0.8142969246954901,unigram
Ripuarian,Bavarian,0.7963670059725647,unigram
Ripuarian,Faroese,0.5713969656430021,unigram
Ripuarian,Ripuarian,1,unigram
Ripuarian,Luxembourgish,0.8824914173390208,unigram
Ripuarian,Limburgish,0.9334647770335013,unigram
Ripuarian,Scots,0.6500714930358055,unigram
Ripuarian,Zeelandic,0.6267527333846266,unigram
Ripuarian,Aragonese,0.805395052529135,unigram
Ripuarian,Asturian,0.6907512527553045,unigram
Ripuarian,Emilian-Romagnol,0.8889683643343695,unigram
Ripuarian,Extremaduran,0.7893191035108186,unigram
Ripuarian,Franco-Provençal,0.5664021250839166,unigram
Ripuarian,Friulian,0.5544939211964871,unigram
Ripuarian,Ladino,0.6969387928590266,unigram
Ripuarian,Lombard,0.6126401066103162,unigram
Ripuarian,Mirandese,0.6333875687900055,unigram
Ripuarian,Neapolitan,0.3237502487533247,unigram
Ripuarian,Occitan,0.605728799179057,unigram
Ripuarian,Picard,0.40209939557458835,unigram
Ripuarian,Sardinian,0.7188203263864762,unigram
Ripuarian,Sicilian,0.5308703638639889,unigram
Ripuarian,Venetian,0.8528153228204385,unigram
Ripuarian,Czech,0.8376132931298603,unigram
Ripuarian,Rusyn,0.6903148744027549,unigram
Ripuarian,Slovenian,0.7083089663421094,unigram
Ripuarian,Uzbek,-0.42666849972591225,unigram
Ripuarian,Amharic,-0.7510876753242715,unigram
Ripuarian,Zazaki,0.2185625719036188,unigram
Ripuarian,Gilaki,0.018893011992401662,unigram
Ripuarian,Mazandarani,-0.3674746531818138,unigram
Ripuarian,Ossetian,0.164303926413502,unigram
Ripuarian,Pashto,0.40821188113080137,unigram
Ripuarian,Komi,0.10395631193416519,unigram
Ripuarian,Vepsian,0.5619809798358092,unigram
Ripuarian,Erzya,-0.5455480510440341,unigram
Ripuarian,Konkani,-0.40418348816799754,unigram
Ripuarian,Odia,-0.6773322758937171,unigram
Ripuarian,Maithili,-0.35934353558829774,unigram
Ripuarian,Sanskrit,-0.6797074939981431,unigram
Ripuarian,Sindhi,-0.7853838367057718,unigram
Ripuarian,Sinhalese,-0.7523429949494453,unigram
Ripuarian,Esperanto,0.7737213439543807,unigram
Ripuarian,Ido,0.2881158787601313,unigram
Ripuarian,Lithuanian,0.3434141691009627,unigram
Ripuarian,Latvian,0.8994804670131945,unigram
Ripuarian,Kannada,0.9382900598986124,unigram
Ripuarian,Malayalam,-0.02081382366350576,unigram
Ripuarian,Breton,0.512745708964114,unigram
Ripuarian,Irish,0.7820435397262017,unigram
Ripuarian,Manx,0.8315377711206807,unigram
Ripuarian,Burmese,-0.5062544838439714,unigram
Ripuarian,Mingrelian,0.5529841276102284,unigram
Ripuarian,Lao,-0.1301830402047329,unigram
Ripuarian,Thai,-0.9105686971915163,unigram
Ripuarian,Lezgian,-0.27160447094953866,unigram
Ripuarian,Malagasy,-0.025649679133532905,unigram
Ripuarian,Papiamentu,0.6641223154743567,unigram
Ripuarian,Albanian,0.4466662449736714,unigram
Ripuarian,Luganda,0.6011549880548357,unigram
Ripuarian,Swahili,0.2849058754837342,unigram
Ripuarian,Tswana,0.5480517581844917,unigram
Ripuarian,Tsonga,0.41916643760971756,unigram
Ripuarian,Buryat,-0.5044254927801609,unigram
Ripuarian,Samoan,0.7749989019857161,unigram
Ripuarian,Tongan,0.6710762407787337,unigram
Ripuarian,Nahuatl,0.5230745694239542,unigram
Ripuarian,Somali,0.4363273514653587,unigram
Ripuarian,Aymara,0.023718025489123933,unigram
Ripuarian,Guarani,0.38834452000839664,unigram
Ripuarian,Kabyle,0.3507094981559773,unigram
Ripuarian,Hausa,0.35028875547523625,unigram
Ripuarian,Tetum,0.28226820624790144,unigram
Ripuarian,Tulu,0.31697205311798254,unigram
Ripuarian,Maori,0.6506660004885675,unigram
Ripuarian,Nepali,-0.23348094285806753,unigram
Ripuarian,Mongolian,-0.49227047565945253,unigram
Ripuarian,Hindi,-0.6536155810026966,unigram
Ripuarian,Danish,0.6863475215339708,unigram
Ripuarian,Hebrew,0.7951928708456427,unigram
Ripuarian,Indonesian,0.5740882918288428,unigram
Ripuarian,Serbian,0.670970658183512,unigram
Ripuarian,Ukrainian,0.6322361154319841,unigram
Ripuarian,Russian,0.8156180173471621,unigram
Ripuarian,German,0.9578686769175053,unigram
Ripuarian,Japanese,-0.8386989044391455,unigram
Ripuarian,Arabic,0.31309910793527723,unigram
Luxembourgish,Alemannic,0.8511738367590865,unigram
Luxembourgish,Wolof,0.7852505757363636,unigram
Luxembourgish,Bosnian,0.7844328919772711,unigram
Luxembourgish,Urdu,0.19739093139981645,unigram
Luxembourgish,Afrikaans,0.9342414805099504,unigram
Luxembourgish,Anglo-Saxon,0.7621363003278202,unigram
Luxembourgish,Silesian,0.24302399868663066,unigram
Luxembourgish,Acehnese,0.17573470803776342,unigram
Luxembourgish,Wu,0.21098623632017655,unigram
Luxembourgish,Chuvash,0.14007472071573318,unigram
Luxembourgish,Gagauz,0.3891732677717108,unigram
Luxembourgish,Karachay-Balkar,0.5094336440393369,unigram
Luxembourgish,Sakha,0.7797963075383557,unigram
Luxembourgish,Basque,-0.0576843524007023,unigram
Luxembourgish,Slovak,0.8793315346285966,unigram
Luxembourgish,Bashkir,0.26324140096171583,unigram
Luxembourgish,Tamil,0.5663963227521173,unigram
Luxembourgish,Telugu,-0.41942696554314285,unigram
Luxembourgish,Georgian,0.7204068835019917,unigram
Luxembourgish,Tatar,0.4146460204197362,unigram
Luxembourgish,Uyghur,0.5063509309517181,unigram
Luxembourgish,Icelandic,0.7194982243385479,unigram
Luxembourgish,Belarusian,0.934144209736124,unigram
Luxembourgish,Gujarati,-0.9247322530545171,unigram
Luxembourgish,Marathi,-0.832216291297578,unigram
Luxembourgish,Estonian,0.8793638132796653,unigram
Luxembourgish,Finnish,0.7086879368289846,unigram
Luxembourgish,Hungarian,0.7372666119835841,unigram
Luxembourgish,Bulgarian,0.7611827330996644,unigram
Luxembourgish,Yoruba,0.5915597361624954,unigram
Luxembourgish,Quechua,0.4253832661679576,unigram
Luxembourgish,Croatian,0.7778503874855919,unigram
Luxembourgish,Macedonian,0.8731515819351924,unigram
Luxembourgish,Serbo-Croatian,0.28323062776871566,unigram
Luxembourgish,Pangasinan,-0.02035355736027196,unigram
Luxembourgish,Kapampangan,0.634674049081171,unigram
Luxembourgish,Khmer,-0.4232581145251194,unigram
Luxembourgish,Javanese,0.5036846833469705,unigram
Luxembourgish,Malay,0.7692191465516922,unigram
Luxembourgish,Sundanese,0.2720893441563713,unigram
Luxembourgish,Hakka,0.29420327233085314,unigram
Luxembourgish,Turkish,0.7523274965981243,unigram
Luxembourgish,Kazakh,0.051361675068355664,unigram
Luxembourgish,Kirghiz,0.038121760237276266,unigram
Luxembourgish,Turkmen,0.8754112615354988,unigram
Luxembourgish,Persian,-0.46947184519464713,unigram
Luxembourgish,Tajik,0.09789290501728819,unigram
Luxembourgish,Latin,0.43625741401847634,unigram
Luxembourgish,Galician,0.8231884796572111,unigram
Luxembourgish,Romanian,0.821900881580304,unigram
Luxembourgish,Norman,0.7580780363682844,unigram
Luxembourgish,Corsican,0.8135764356537593,unigram
Luxembourgish,Bengali,0.415134210474566,unigram
Luxembourgish,Waray,0.2692381349840602,unigram
Luxembourgish,Welsh,0.8675489582375379,unigram
Luxembourgish,Armenian,-0.13043100265065397,unigram
Luxembourgish,Korean,-0.335891555194555,unigram
Luxembourgish,Assamese,-0.38282846147723065,unigram
Luxembourgish,Bhojpuri,-0.35265295546812525,unigram
Luxembourgish,Divehi,0.3842212305697485,unigram
Luxembourgish,Kabiye,-0.37152315977768774,unigram
Luxembourgish,Catalan,0.9050325002154096,unigram
Luxembourgish,Walloon,0.8368590308977834,unigram
Luxembourgish,Yiddish,0.9278972541146184,unigram
Luxembourgish,Maltese,0.8489009946858486,unigram
Luxembourgish,Romansh,0.9001057588409391,unigram
Luxembourgish,Bavarian,0.6956955419383714,unigram
Luxembourgish,Faroese,0.6902428379504926,unigram
Luxembourgish,Ripuarian,0.8824914173390208,unigram
Luxembourgish,Luxembourgish,1,unigram
Luxembourgish,Limburgish,0.8981898147385969,unigram
Luxembourgish,Scots,0.8271616405803887,unigram
Luxembourgish,Zeelandic,0.6796520157411136,unigram
Luxembourgish,Aragonese,0.8887013121613387,unigram
Luxembourgish,Asturian,0.8484288652441694,unigram
Luxembourgish,Emilian-Romagnol,0.8293571671980491,unigram
Luxembourgish,Extremaduran,0.8790149956972056,unigram
Luxembourgish,Franco-Provençal,0.6281095652541931,unigram
Luxembourgish,Friulian,0.745734225303168,unigram
Luxembourgish,Ladino,0.7941653620550718,unigram
Luxembourgish,Lombard,0.7041115181376374,unigram
Luxembourgish,Mirandese,0.8119211154631261,unigram
Luxembourgish,Neapolitan,0.5602113577320377,unigram
Luxembourgish,Occitan,0.7657317619577986,unigram
Luxembourgish,Picard,0.6537300173588212,unigram
Luxembourgish,Sardinian,0.8351190137992598,unigram
Luxembourgish,Sicilian,0.6751940887788703,unigram
Luxembourgish,Venetian,0.8689513774954525,unigram
Luxembourgish,Czech,0.9182529255442777,unigram
Luxembourgish,Rusyn,0.7303955549119258,unigram
Luxembourgish,Slovenian,0.8077426657815785,unigram
Luxembourgish,Uzbek,-0.44487752060569813,unigram
Luxembourgish,Amharic,-0.6761958049920633,unigram
Luxembourgish,Zazaki,0.4647623336681145,unigram
Luxembourgish,Gilaki,0.14659600895170163,unigram
Luxembourgish,Mazandarani,-0.365678691722958,unigram
Luxembourgish,Ossetian,0.28874637822567994,unigram
Luxembourgish,Pashto,0.12429696539510719,unigram
Luxembourgish,Komi,0.16287080706952406,unigram
Luxembourgish,Vepsian,0.7840212843608381,unigram
Luxembourgish,Erzya,-0.5592239127407558,unigram
Luxembourgish,Konkani,-0.5434636333433177,unigram
Luxembourgish,Odia,-0.6611957375947377,unigram
Luxembourgish,Maithili,-0.14311362172712544,unigram
Luxembourgish,Sanskrit,-0.6594964753616089,unigram
Luxembourgish,Sindhi,-0.7816581335730958,unigram
Luxembourgish,Sinhalese,-0.8051468208260856,unigram
Luxembourgish,Esperanto,0.8990023113066562,unigram
Luxembourgish,Ido,0.4535836406893509,unigram
Luxembourgish,Lithuanian,0.5504874440123297,unigram
Luxembourgish,Latvian,0.9179283853040398,unigram
Luxembourgish,Kannada,0.8827965315625882,unigram
Luxembourgish,Malayalam,0.2784256674517655,unigram
Luxembourgish,Breton,0.7216562555842894,unigram
Luxembourgish,Irish,0.8822168803909274,unigram
Luxembourgish,Manx,0.7653570064180137,unigram
Luxembourgish,Burmese,-0.1759670181068363,unigram
Luxembourgish,Mingrelian,0.5571961409258285,unigram
Luxembourgish,Lao,0.1280966937034908,unigram
Luxembourgish,Thai,-0.9726762114191836,unigram
Luxembourgish,Lezgian,-0.29885971168538833,unigram
Luxembourgish,Malagasy,0.2846617078509804,unigram
Luxembourgish,Papiamentu,0.8177405366512315,unigram
Luxembourgish,Albanian,0.679199261772145,unigram
Luxembourgish,Luganda,0.7240176565072449,unigram
Luxembourgish,Swahili,0.5076595191686207,unigram
Luxembourgish,Tswana,0.650144777450108,unigram
Luxembourgish,Tsonga,0.5772796290633314,unigram
Luxembourgish,Buryat,-0.5459525043236857,unigram
Luxembourgish,Samoan,0.8086393039150646,unigram
Luxembourgish,Tongan,0.7693594799351556,unigram
Luxembourgish,Nahuatl,0.7304815862328967,unigram
Luxembourgish,Somali,0.5500281169988298,unigram
Luxembourgish,Aymara,0.23582641380695749,unigram
Luxembourgish,Guarani,0.46620191953826284,unigram
Luxembourgish,Kabyle,0.5254772233263718,unigram
Luxembourgish,Hausa,0.5236325128269144,unigram
Luxembourgish,Tetum,0.40803258163743067,unigram
Luxembourgish,Tulu,0.17071844181091628,unigram
Luxembourgish,Maori,0.7373949337741407,unigram
Luxembourgish,Nepali,0.086535349659049,unigram
Luxembourgish,Mongolian,-0.46201934078166657,unigram
Luxembourgish,Hindi,-0.5121801993737705,unigram
Luxembourgish,Danish,0.81730639710388,unigram
Luxembourgish,Hebrew,0.9091150953552021,unigram
Luxembourgish,Indonesian,0.7826324283939688,unigram
Luxembourgish,Serbian,0.7706071071605737,unigram
Luxembourgish,Ukrainian,0.827646090086175,unigram
Luxembourgish,Russian,0.9127194476565432,unigram
Luxembourgish,German,0.9472909605408535,unigram
Luxembourgish,Japanese,-0.636956232756427,unigram
Luxembourgish,Arabic,0.3488321336913579,unigram
Limburgish,Alemannic,0.9401385576017336,unigram
Limburgish,Wolof,0.5800435511444585,unigram
Limburgish,Bosnian,0.7195404028502506,unigram
Limburgish,Urdu,-0.11363375988496237,unigram
Limburgish,Afrikaans,0.9461661095999977,unigram
Limburgish,Anglo-Saxon,0.8027733097253295,unigram
Limburgish,Silesian,0.04502773957374321,unigram
Limburgish,Acehnese,-0.04875721295081757,unigram
Limburgish,Wu,0.049138113854692196,unigram
Limburgish,Chuvash,0.061894442759405977,unigram
Limburgish,Gagauz,0.2496175329300575,unigram
Limburgish,Karachay-Balkar,0.2833746161819758,unigram
Limburgish,Sakha,0.7270538570364309,unigram
Limburgish,Basque,-0.3551247640320813,unigram
Limburgish,Slovak,0.7440878536266995,unigram
Limburgish,Bashkir,0.053901554122455765,unigram
Limburgish,Tamil,0.5173301408826029,unigram
Limburgish,Telugu,-0.3322977048934891,unigram
Limburgish,Georgian,0.5938536495071903,unigram
Limburgish,Tatar,0.038917613331029714,unigram
Limburgish,Uyghur,0.6735365345513019,unigram
Limburgish,Icelandic,0.645899126851967,unigram
Limburgish,Belarusian,0.7980719842127015,unigram
Limburgish,Gujarati,-0.9158637958262635,unigram
Limburgish,Marathi,-0.910792305757007,unigram
Limburgish,Estonian,0.7618258847015952,unigram
Limburgish,Finnish,0.578641454928614,unigram
Limburgish,Hungarian,0.8709997188268229,unigram
Limburgish,Bulgarian,0.6195301908634235,unigram
