language,gram,slope1,slope2,slope3,slope4,slope5
Telugu,Trigram,0.702468306192263,-0.07996958735709522,-0.07767341534737224,-0.3114758730730766,-1.1576784590918832
Tetum,Unigram,-0.002592009,-0.005579156,0.005888615,0.0033476,0.032886261
Tetum,Trigram,-0.8388733270249867,0.03916098463749719,-0.07501878660539424,0.01856706700879625,-0.06676836439144664
Thai,Unigram,-0.001514985,0.021968214,-0.001415912,-0.004972588,-0.360231497
Thai,Trigram,0.2293477005079325,-0.007788724260178014,-0.00529091442195036,-0.05566261809369257,-0.5644500458584876
Tongan,Unigram,-0.037335649,0.002413218,-0.01384624,-0.009902619,0.112597475
Tongan,Trigram,-0.9142181718284681,-0.016257248724442536,-0.15552697833507584,-0.11401006759916142,0.32087676139073407
Tsonga,Unigram,0.004569336,0.008923403,-0.012055535,-0.008823747,0.113300323
Tsonga,Trigram,-0.856969443918773,0.07412806382641329,-0.003081672608071547,-0.06808987300575917,-0.15481969258627049
Tswana,Unigram,0.037172738,-0.007027761,0.002608168,0.00121697,0.149044783
Tswana,Trigram,-0.8923936382695581,-0.015086541867339445,-0.0036532949591415137,-0.0058075969172448495,-0.11208392343986322
Tulu,Unigram,0.030938658,-0.007057047,-0.018296545,-0.024486355,4.79e-5
Tulu,Trigram,0.5030869514240616,0.01604568621452754,-0.07733154165056463,-0.1536234287984301,-0.5679495178575605
Turkish,Unigram,0.022887911,-3e-4,-0.010061921,-0.01126471,0.061171005
Turkish,Trigram,-0.8165803833652799,-0.09290841366657443,-0.1159579434740141,-0.26013938521835483,-0.9795597852622863
Turkmen,Unigram,0.07128092,-0.002476676,-0.015669159,-0.005524255,0.047346622
Turkmen,Trigram,-0.9601624253733244,0.04296194321337892,-0.0997556487997013,-0.30995548337585116,-1.098135675199835
Ukrainian,Unigram,0.0724359,-0.004284088,0.002571894,-0.00626752,0.099482821
Ukrainian,Trigram,-1.08106868446823,0.14018842664660464,0.07097231049077096,-0.1815387618410389,-0.21517397871783261
Urdu,Unigram,-0.106279296,0.012746186,0.046783147,-0.0457544,-0.007489182
Urdu,Trigram,-0.031162794492567838,-0.7140052780098206,0.18959477985578058,-0.08968613195941397,1.4073702914258648
Uyghur,Unigram,0.078982428,-0.001108044,-0.005205754,-0.008728516,0.004673096
Uyghur,Trigram,0.4118417540183294,0.01958968731673296,-0.018640741920847213,-0.050391606342640165,-0.6024983220020338
Uzbek,Unigram,0.052474352,-0.001308101,-4.2e-4,-0.016690995,-0.084471527
Uzbek,Trigram,-0.5775234459917693,8.634872046169455e-4,-0.1837640821921942,-0.2665384204483876,-1.1295764760105842
Venetian,Unigram,0.079808417,0.005539275,0.008850996,0.004306555,0.187467531
Venetian,Trigram,-1.0991678600806614,0.010528071835294405,-0.02781583035122955,-0.03145700660235118,0.026368718028849093
Vepsian,Unigram,0.043595587,0.018895503,-0.034119152,-0.015295279,-0.075596334
Vepsian,Trigram,-0.736513071417199,0.10508117653012453,-0.0355480549906558,-0.18022203827529526,-0.6989723457886978
Vietnamese,Unigram,0.040550861,-0.005005809,2.12e-4,-0.01885821,0.104408062
Vietnamese,Trigram,-1.0821504764716752,0.010046740812199239,-0.02597389025535696,-0.044507023217286786,0.18832054625001246
Walloon,Unigram,0.008128213,-0.003087503,-0.022705822,-0.019159067,0.159113343
Walloon,Trigram,-1.0094522045162346,0.041250406555398224,-0.021192153791976965,-0.09154523013896777,0.02525738930317021
Waray,Unigram,-0.143101634,-0.067622629,0.069226028,-0.188509336,0.501751153
Waray,Trigram,-1.6237663590948073,0.01407019250544503,0.4088062289777117,0.5598807278974188,-0.6758459562628715
Welsh,Unigram,0.005507542,0.004828946,0.001324653,0.003372971,0.125660131
Welsh,Trigram,-0.8664312801533611,0.11081202217591422,0.02011839546088534,-0.1452595163352639,0.12599389932206034
Wolof,Unigram,-0.005923912,-0.005572162,0.007928623,-0.016241739,0.05326632
Wolof,Trigram,-0.8605548507060351,0.037180819346466706,-0.0024346615782698347,-0.024536336079808672,-0.35053677839991415
Wu,Unigram,0.002306817,0.002722648,-0.012284505,-0.020201474,0.018721428
Wu,Trigram,-0.21626818853452523,-0.037279651095237794,-0.0069514389927699365,-0.015491392481648887,-0.10764692314308488
Yiddish,Unigram,0.080542442,-0.007136489,-0.012826273,-0.017169265,0.187918839
Yiddish,Trigram,0.5358508105762456,0.053139786064737515,0.01455770258775078,-0.10280566006490893,-0.4735128308889304
Yoruba,Unigram,-0.045538959,-0.014421078,-0.010125874,-0.016863116,0.116763776
Yoruba,Trigram,-0.9220196204075148,-0.6327547716373418,0.3206653156781822,-0.11398061186342627,-0.04691751631668893
Zazaki,Unigram,-0.042357404,4.66e-4,-0.021133644,-0.057967624,0.010753379
Zazaki,Trigram,-0.835545480827689,-0.01856510787207582,-0.10698861716997386,-0.23078358986268244,-0.5446409160833718
Zeelandic,Unigram,0.076466803,-0.009445028,-0.048257188,-0.049466002,0.166395748
Zeelandic,Trigram,-0.7247078195879803,-0.3096253140648865,0.03530204633262769,0.21371959162509402,-0.09510645419666856
