value,gram
1.000480623182777,unigram
1.7656152163733525,unigram
1.6792961569152443,unigram
1.4335099812141978,unigram
1.0737631679855841,unigram
2.2796992944824357,unigram
1.6210272994178148,unigram
3.1039966184576837,unigram
3.1919213672333044,unigram
1.7447060018201617,unigram
4.552675341460933,unigram
2.627791191119165,unigram
1.121653051363491,unigram
6.969956029647237,unigram
1.03508581878335,unigram
1.9289543079473783,unigram
1.4858715940130125,unigram
2.481128518196904,unigram
3.2641284277152938,unigram
2.5212138825281305,unigram
1.1255974946089533,unigram
3.141016815604472,unigram
0.9895430448385976,unigram
1.3626652842139007,unigram
1.5952104626166541,unigram
1.1800585752029775,unigram
2.0534652039423813,unigram
1.4532781984875944,unigram
3.022492148141948,unigram
3.7692525638891756,unigram
2.2376564109404042,unigram
4.182614440620732,unigram
2.5692443452501466,unigram
3.3877311726701365,unigram
3.0962499143174314,unigram
4.0534612604695655,unigram
4.137067276922743,unigram
2.8978452635519067,unigram
4.104999843519729,unigram
3.0598257348555085,unigram
1.9462003852335918,unigram
3.669345364578089,unigram
2.4396031341364806,unigram
3.172196952822127,unigram
1.6605133054966608,unigram
0.7576882658791604,unigram
1.4584479689901548,unigram
1.4971108876692911,unigram
2.030575383839778,unigram
0.8060965723791007,unigram
1.3437120215912177,unigram
1.9776166684131682,unigram
0.6071979401794634,unigram
1.2479566658008636,unigram
0.7689558432153949,unigram
1.0527903680587545,unigram
1.4858385561852887,unigram
1.9776823936785806,unigram
1.5086025314550162,unigram
1.6138355185687656,unigram
1.7609508627765602,unigram
1.64675979695996,unigram
1.6648360773881663,unigram
2.532236615721019,unigram
3.016279029615213,unigram
1.6932085178226068,unigram
1.4378830202250032,unigram
5.094075071183353,unigram
6.534386801569017,unigram
2.317897592485783,unigram
2.238595378518797,unigram
2.5363251899967314,unigram
2.6122342854112093,unigram
1.077188297640447,unigram
1.645642347606906,unigram
3.573616019404045,unigram
1.0639491588042636,unigram
3.4464306283034807,unigram
3.5199014716468895,unigram
2.3890273914996505,unigram
1.0757415865536673,unigram
1.7256384384126449,unigram
3.3620548797911427,unigram
1.9546090641009712,unigram
1.3415657522935671,unigram
5.700434667459881,unigram
5.902608446688005,unigram
1.2300612241128985,unigram
0.49029211920364535,unigram
2.72205123221156,unigram
1.4545223655367625,unigram
2.326696950426535,unigram
2.3476910844008163,unigram
2.646491853979009,unigram
2.387423119350847,unigram
3.1245949206052868,unigram
6.5804419132061955,unigram
1.4688927405163739,unigram
1.372769292727844,unigram
1.1622413527634579,unigram
1.895414354089421,unigram
2.540037283741041,unigram
0.9334059311234428,unigram
1.9766395241419006,unigram
1.3052751181806186,unigram
1.6288736859266626,unigram
1.4269683866844112,unigram
4.023627370552003,unigram
1.2797158701729034,unigram
0.6237548953887169,unigram
2.721551094329092,unigram
1.1168165980037972,unigram
2.3353785398680977,unigram
1.078064929883555,unigram
3.8361613806509958,unigram
1.565484901352348,unigram
1.1282915605902906,unigram
2.038895312820802,unigram
3.2424704955469617,unigram
3.302173374862268,unigram
4.468269023573505,unigram
2.3547533436822263,unigram
1.1209433572924272,unigram
0.9665965596305655,unigram
1.6562450030720282,unigram
1.1164986409699016,unigram
1.4416986106578884,unigram
1.4544826900489114,unigram
3.49194417452525,unigram
2.3015826108509576,unigram
2.8562406665663067,unigram
1.022447927242979,unigram
0.6753351775544667,unigram
1.4194222724778482,unigram
2.6936309128557996,unigram
2.846286892985858,unigram
0.9269671105109305,unigram
0.7653413235488107,unigram
1.678942819646799,unigram
1.4546014834479255,unigram
1.2580042571492602,unigram
1.0068434590109203,unigram
2.170517727346361,unigram
1.3516164628057208,unigram
3.508614837357718,unigram
3.6695552373972795,unigram
1.4791389526585101,unigram
4.625017093097576,unigram
3.1066666226297808,unigram
1.370714124641518,unigram
6.860450176785021,unigram
1.0634939153190412,unigram
2.047506920518695,unigram
1.4310213579707551,unigram
2.605332591873449,unigram
3.8564999306744294,unigram
2.9403141198293996,unigram
0.8991557393616967,unigram
3.5145870827592223,unigram
1.1892214519888031,unigram
1.653928225395401,unigram
1.9089592798630557,unigram
1.4353915132967203,unigram
2.638097166791898,unigram
1.7537374117321702,unigram
3.5933878286927685,unigram
4.194594851054513,unigram
2.1560321471477555,unigram
4.862806634600059,unigram
3.0983886105133585,unigram
3.8793249110412793,unigram
3.4080692913637183,unigram
4.3831007566254385,unigram
4.405159029849546,unigram
3.1491428305884797,unigram
4.0308376325559525,unigram
3.1501013343623314,unigram
1.8046934821172753,unigram
3.877213232239869,unigram
2.714266067196789,unigram
3.2254124404030287,unigram
1.6056630694544034,unigram
0.735962551146832,unigram
1.282283361928938,unigram
1.4540560177218018,unigram
1.7349665379031527,unigram
1.2075527676378468,unigram
1.0249419804073394,unigram
2.1756072079800592,unigram
0.8022625005350394,unigram
1.2608480117344523,unigram
0.790742245094965,unigram
1.197805550146696,unigram
1.6073156799664159,unigram
1.9636430228692525,unigram
1.3736745805305048,unigram
1.9514218105843408,unigram
1.6718166233084926,unigram
1.4541529728556832,unigram
1.4826971986087245,unigram
2.251208984840753,unigram
3.118823193098811,unigram
1.648015224684812,unigram
1.283071949855541,unigram
5.080035700374024,unigram
6.488525270075392,unigram
2.2783092216959124,unigram
2.760042448745311,unigram
3.205907383459331,unigram
2.4373332891641692,unigram
0.9151513016490083,unigram
1.6271086245232613,unigram
3.427793653583216,unigram
1.140511868440686,unigram
3.4641448093714136,unigram
3.9482227139188546,unigram
2.5474141470893237,unigram
1.2150298118261085,unigram
2.0017104116690576,unigram
3.8838216943422186,unigram
2.46927370011331,unigram
0.9942379488281836,unigram
6.367431832116538,unigram
6.800834109033794,unigram
1.378477362964154,unigram
1.1057331616047676,unigram
2.759315079422981,unigram
1.5981922017337258,unigram
2.2372397537275788,unigram
2.646135021597734,unigram
3.07492521823378,unigram
2.373383748541519,unigram
3.06157050006788,unigram
7.415358181985759,unigram
1.5109687361911872,unigram
1.1278849104742803,unigram
0.7301939988619628,unigram
1.7972950964285523,unigram
2.494175752247417,unigram
0.8180469146411538,unigram
1.958105801058256,unigram
0.9896779879887636,unigram
1.5192078040476256,unigram
1.4004554405024585,unigram
3.914121517689786,unigram
1.3338908649339167,unigram
1.750457400744354,unigram
1.3218196007512937,unigram
1.607222826654234,unigram
1.3381930019642634,unigram
2.4081010167995407,unigram
1.889733556133002,unigram
0.7436583659481473,unigram
2.553864758368424,unigram
2.889628103298489,unigram
2.3080515169988676,unigram
3.3274807386871688,unigram
1.50898934500978,unigram
1.3729812752012225,unigram
1.4257031457166982,unigram
2.3089763284438383,unigram
1.0784060386433536,unigram
1.8593911601474997,unigram
1.812732511061042,unigram
4.347429701371886,unigram
2.7824177715547487,unigram
2.103091798225675,unigram
1.1777151215807056,unigram
1.0013248348603359,unigram
1.711194520993193,unigram
3.334832091095781,unigram
1.877692993366808,unigram
0.9567764896423037,unigram
0.7234678852571665,unigram
0.9398668910399328,unigram
2.0644293294300193,unigram
2.4496285571018728,unigram
1.3163751553475542,unigram
2.188596890105204,unigram
1.63811129919263,unigram
3.661287941681641,unigram
3.833358026292482,unigram
1.375173042251268,unigram
5.473439131578054,unigram
3.3183873659021446,unigram
1.543606371608366,unigram
6.09423392082874,unigram
1.5089721566477938,unigram
3.007159724522452,unigram
0.617175008733267,unigram
2.8945510304676216,unigram
3.894636873733439,unigram
3.291105104838524,unigram
1.2746371335565847,unigram
3.906517092579743,unigram
0.9332209660110236,unigram
1.9376352924455387,unigram
1.9048187164660808,unigram
1.4138988831893817,unigram
3.0432849049927033,unigram
2.2769341107718004,unigram
3.88033411258957,unigram
4.6025547015020285,unigram
2.725169590947525,unigram
5.161914135144871,unigram
3.4636694544173614,unigram
4.168708994460866,unigram
3.5489246098092466,unigram
4.356845045302147,unigram
4.7317429333821215,unigram
3.4044341560261038,unigram
3.8839776216726705,unigram
3.7592321691310056,unigram
2.3924374156353845,unigram
4.371854563383546,unigram
3.2250067215008573,unigram
3.6772271928796765,unigram
1.0224515925463087,unigram
0.7519906831871168,unigram
1.0937613976248537,unigram
1.5623653128398267,unigram
2.096120764931609,unigram
1.5178453564140697,unigram
1.5566624907716489,unigram
3.49947491181303,unigram
1.171674446105655,unigram
1.3888074039513123,unigram
1.2044189977430704,unigram
2.0872351038833576,unigram
2.3976230077914193,unigram
1.161416761641596,unigram
1.9099480215197189,unigram
2.6347951532663396,unigram
2.1339966765346308,unigram
2.223060862963313,unigram
1.601824666544848,unigram
2.687097542090519,unigram
3.4988510219714324,unigram
0.9290477741074823,unigram
0.8118858560692135,unigram
3.9392474154876878,unigram
5.635009064154175,unigram
2.4706917881510053,unigram
3.0061139611693073,unigram
3.7607551033994673,unigram
2.4969642012924065,unigram
0.7639010273680267,unigram
0.9831755536844278,unigram
3.4196271281486728,unigram
1.8359408776513275,unigram
4.696906462158276,unigram
4.154907451379849,unigram
2.972941894370915,unigram
2.1591858327572493,unigram
1.9593187843091568,unigram
4.247118923109745,unigram
3.2919591465391145,unigram
1.1842810469836893,unigram
6.576175009730861,unigram
7.433982704013362,unigram
1.9358363204590634,unigram
1.4675770077219061,unigram
3.991424386868129,unigram
2.1983343491036447,unigram
2.2645586865836607,unigram
3.892765341848957,unigram
4.265853714020124,unigram
1.3271462701131558,unigram
4.439373982901996,unigram
8.347275560720496,unigram
2.2948923986090373,unigram
1.2740220821043686,unigram
1.1427992908433602,unigram
2.16980151306304,unigram
1.8474482841467799,unigram
1.0295882394551303,unigram
1.1188027880476468,unigram
0.9340556662840718,unigram
1.1424361506091816,unigram
1.1951639154066749,unigram
3.7679463036710734,unigram
1.1324484845329432,unigram
1.7214706217270757,unigram
0.2674412048158743,unigram
2.9457633501676317,unigram
0.5444508771348815,unigram
2.532526932617146,unigram
1.306389606497067,unigram
4.510620759594904,unigram
1.9079869496643962,unigram
0.7474478717493982,unigram
1.305600698724528,unigram
1.5811092008812757,unigram
2.2516229959619922,unigram
3.832445168473883,unigram
4.014624439747279,unigram
1.713527724051613,unigram
2.9592405277020015,unigram
2.8952596725914423,unigram
7.357526885104698,unigram
4.923345834853011,unigram
0.7226575847526568,unigram
2.220240709534764,unigram
2.909114433162241,unigram
3.916576219517782,unigram
5.015035438731932,unigram
0.438757634101985,unigram
2.0083897545601843,unigram
1.7103956038836947,unigram
0.751746232186917,unigram
4.068064636666286,unigram
4.708919578890557,unigram
2.5859118608387464,unigram
3.1421736181689703,unigram
2.6503108060611034,unigram
5.565989474928394,unigram
4.4897623761958725,unigram
1.686092245129165,unigram
7.197952551907466,unigram
4.3089077496165125,unigram
3.4515441520531644,unigram
2.8341853871452383,unigram
3.7567359461012644,unigram
5.954819868964367,unigram
1.2752985374428527,unigram
3.841076280799504,unigram
6.048199855841997,unigram
4.160717697834837,unigram
2.2070036178225574,unigram
4.446733275313622,unigram
2.826858928419029,unigram
2.8474379940442516,unigram
3.3972613103010962,unigram
2.956435641277467,unigram
4.411050971982993,unigram
4.403048155147769,unigram
6.1090099854988935,unigram
5.080432412767121,unigram
3.4587874964023144,unigram
5.625052219113953,unigram
4.1411377308267,unigram
6.902363251665635,unigram
4.885075755073969,unigram
5.356725274286899,unigram
5.168885645573183,unigram
4.0905231604226895,unigram
5.15552553792184,unigram
4.489546820859785,unigram
4.873163469522815,unigram
4.743152462404315,unigram
3.9618390603747167,unigram
4.447980806602927,unigram
1.413392470741507,unigram
1.8787081009471316,unigram
1.6908892809869474,unigram
1.5296585710985653,unigram
3.540764940046005,unigram
2.4226586525882077,unigram
3.831198302830964,unigram
6.403503876980373,unigram
2.58011273246274,unigram
3.317860612119357,unigram
2.8933562955418854,unigram
4.970555361544453,unigram
5.129808639891218,unigram
0.7130759657780299,unigram
4.143565745542208,unigram
4.522029077591422,unigram
1.939820075983092,unigram
5.004336715017238,unigram
1.534595305066691,unigram
3.7623833660852912,unigram
5.647716545869155,unigram
0.6676713482923735,unigram
1.0790945448944118,unigram
1.1639003985914398,unigram
2.2310773990854518,unigram
3.4698920350561226,unigram
4.188687546127349,unigram
6.674639078885319,unigram
2.167911005369081,unigram
1.4163032295726903,unigram
1.0446712911265807,unigram
2.1905955379047666,unigram
3.9402689509230835,unigram
7.60093542732562,unigram
6.344152992223144,unigram
3.2622277200589607,unigram
5.063214797924592,unigram
3.503736343253483,unigram
7.078075905348349,unigram
6.195988111706457,unigram
2.5989037510209045,unigram
10.070955696902068,unigram
10.573471059369647,unigram
3.7546266256575573,unigram
2.9928652038638988,unigram
6.895453352035472,unigram
5.0705234683116895,unigram
4.09016864016059,unigram
6.796794307016299,unigram
7.169882679187467,unigram
0.7218727124669053,unigram
7.448089270425143,unigram
11.25130452588784,unigram
3.9638459329724145,unigram
1.6563971818328262,unigram
2.8764029913235105,unigram
3.536267207216239,unigram
0.5478277951545061,unigram
2.5548761513982754,unigram
0.934220264088427,unigram
1.1810407319491434,unigram
0.8512346922753431,unigram
2.007740676748575,unigram
1.8032419014487457,unigram
3.1456012364331993,unigram
1.6688978028316868,unigram
1.6345923418638653,unigram
1.662394299029763,unigram
2.0412676431593653,unigram
1.319407308401137,unigram
2.4598435155205407,unigram
2.0938546612356856,unigram
2.316801467512527,unigram
3.223881018579418,unigram
2.398404730883313,unigram
1.3282452175098616,unigram
1.7547368177810978,unigram
1.9818404463793562,unigram
1.6757714907482528,unigram
1.8924943664366296,unigram
1.691473332642317,unigram
4.074300547526752,unigram
2.621225629905271,unigram
1.5242236461985779,unigram
0.9963247724194857,unigram
1.0192241472888925,unigram
1.9499903763461957,unigram
3.128486570284775,unigram
2.046151041181252,unigram
1.2166255714945295,unigram
1.0236419664545715,unigram
1.48480310809401,unigram
1.7264167987102286,unigram
2.3462744395936608,unigram
0.8673150154152776,unigram
2.566728287049538,unigram
1.6115433008370186,unigram
3.3606128078292183,unigram
3.4087375897344034,unigram
1.6232006235464245,unigram
5.30746179743028,unigram
3.0228823560866034,unigram
1.7113941176558072,unigram
4.854174057489002,unigram
1.3595590022028685,unigram
3.0779202608391145,unigram
1.3973877160259134,unigram
2.9775116855506227,unigram
3.744302184664095,unigram
2.955405357753993,unigram
1.4511836668776343,unigram
3.597847062320144,unigram
1.604229266718773,unigram
2.0064998180618967,unigram
2.300522523033566,unigram
1.672436468310989,unigram
3.159302373507207,unigram
2.1058659565074604,unigram
3.7776405106807998,unigram
4.061994937874736,unigram
2.606050024604955,unigram
4.779069936906713,unigram
3.149510729570123,unigram
4.359841218794575,unigram
3.248249475956824,unigram
3.9862147391904217,unigram
4.1022728968786595,unigram
3.0629298669421656,unigram
4.033746404927358,unigram
3.7246349121137903,unigram
2.4450964956253567,unigram
3.9353259766351574,unigram
2.861360023413734,unigram
3.526339552849937,unigram
1.8576509360849678,unigram
1.3851339009731891,unigram
1.7132286636996015,unigram
1.4146349985768727,unigram
1.8996258457658053,unigram
1.0373498043283673,unigram
1.894807541890974,unigram
3.5331362097272,unigram
1.0461628694859009,unigram
1.5438127838293658,unigram
1.2568968710661577,unigram
2.2929021728109613,unigram
2.5497006671490126,unigram
1.3485870469883534,unigram
1.6328932423340317,unigram
2.373461556618964,unigram
1.6935860141549117,unigram
2.2597555302564647,unigram
1.07558723269713,unigram
2.9625597984938454,unigram
3.3429505207215953,unigram
1.2182327467652425,unigram
1.5044268388610944,unigram
3.545569951315209,unigram
4.662611565280638,unigram
2.4967625261034523,unigram
2.7063729792285214,unigram
3.9688647694207324,unigram
2.093056706970744,unigram
1.030696923859706,unigram
1.5060670864901855,unigram
2.428356645776608,unigram
1.5870918076006388,unigram
4.736002454145245,unigram
4.028121764299856,unigram
2.9313238652789018,unigram
2.348163420690849,unigram
2.089860842306844,unigram
4.517076411473298,unigram
3.4386812228834214,unigram
1.2939587682949805,unigram
7.312559275357538,unigram
7.668517466765236,unigram
1.7169119881321122,unigram
1.3888933362167664,unigram
4.1470715172609225,unigram
2.5118420560662904,unigram
2.3346480259176654,unigram
3.8918407144118885,unigram
4.264929086583056,unigram
1.2593539650302632,unigram
4.245009187381218,unigram
8.346350933283427,unigram
2.4076874112224687,unigram
1.1608646887607144,unigram
1.2329527120937667,unigram
2.757296598870916,unigram
1.6878238816050284,unigram
1.231908133564657,unigram
2.0000014019911196,unigram
1.2022121160562227,unigram
1.354083299643566,unigram
1.6498616157786468,unigram
2.8158806375053964,unigram
1.6940397528062476,unigram
2.5595907957066375,unigram
0.8497426057752988,unigram
2.338082036049788,unigram
1.2764034309682772,unigram
4.186822673471718,unigram
1.8625049318832323,unigram
0.6346118466534092,unigram
1.3889865746189236,unigram
1.4489015908600127,unigram
2.2699890866785717,unigram
3.446272614012889,unigram
3.6752169914339423,unigram
1.420822401463139,unigram
3.1473639921795398,unigram
2.820785390960418,unigram
6.922302201794273,unigram
4.537173280392016,unigram
0.7258359330036299,unigram
1.9798192918581554,unigram
2.56201272462614,unigram
3.5304036650567876,unigram
4.675627990418596,unigram
0.47484237263263296,unigram
1.6799684229676783,unigram
1.426358022685975,unigram
0.6539375380292198,unigram
3.6975014443954426,unigram
4.146396857903563,unigram
2.2143704965360653,unigram
3.290180129910704,unigram
2.7850588546446877,unigram
5.204519972842077,unigram
4.703208613817677,unigram
1.6590755644055344,unigram
6.809286034495727,unigram
4.367593758997214,unigram
3.1277460659299785,unigram
3.193761782460283,unigram
3.2268202218542403,unigram
5.4131459447653185,unigram
1.1712190970003813,unigram
3.9070333508769295,unigram
5.662027301381002,unigram
4.249876381837267,unigram
2.113165876601486,unigram
4.660179512935428,unigram
2.6760989399406134,unigram
3.0608842316660567,unigram
3.419099238095472,unigram
2.9662547229681757,unigram
4.350072798660969,unigram
4.016875600686776,unigram
5.722837431037899,unigram
5.293878650388927,unigram
3.645262331142314,unigram
5.838498456735758,unigram
4.354583968448505,unigram
6.516190697204642,unigram
4.713022611224734,unigram
5.362215959784776,unigram
5.382331883194989,unigram
4.303969398044495,unigram
5.15434422866963,unigram
4.660037470111673,unigram
4.486990915061821,unigram
4.95659870002612,unigram
4.155831047497008,unigram
4.641790154944192,unigram
1.1118608568822945,unigram
1.7927494618990267,unigram
1.3981839583984734,unigram
1.3184604991155586,unigram
3.1133541723778535,unigram
2.103504541143928,unigram
3.4633782700143962,unigram
6.017331322519379,unigram
2.2407052841494033,unigram
2.951610443280099,unigram
2.5539488472285488,unigram
4.584382807083459,unigram
4.7592454476203745,unigram
0.565055802042961,unigram
3.695886410267328,unigram
4.2416755308375045,unigram
1.8123508846735787,unigram
4.633773522746394,unigram
1.3610582159892894,unigram
3.773558826897454,unigram
5.261543991408162,unigram
0.7172227238049009,unigram
0.7787010929129647,unigram
1.3538850088920786,unigram
2.62649508401515,unigram
3.598221451189723,unigram
4.119642210423659,unigram
6.288466524424326,unigram
2.2419376664679,unigram
1.3955169496818196,unigram
0.8945947551105005,unigram
2.2902495900459248,unigram
3.56970575865224,unigram
7.214762872864625,unigram
5.957980437762149,unigram
3.119032067801552,unigram
4.677042243463598,unigram
3.211996069264743,unigram
6.691903350887356,unigram
5.8098155572454635,unigram
2.3053548152814765,unigram
9.624087360167566,unigram
10.187298504908652,unigram
3.3703012778553076,unigram
2.6195032488095427,unigram
6.490896041610946,unigram
4.684350913850695,unigram
3.7507611918472525,unigram
6.410621752555306,unigram
6.783710124726472,unigram
0.7535630143864296,unigram
7.0091325941424945,unigram
10.865131971426845,unigram
3.6649023395080835,unigram
1.3939539911853207,unigram
2.5526049052003246,unigram
3.4377067430263293,unigram
0.49079518167762615,unigram
2.343736578808035,unigram
0.8099771135885869,unigram
1.0519909660690443,unigram
0.659265731936657,unigram
1.850446545163111,unigram
1.7791825471673093,unigram
2.8151525622851814,unigram
4.107911880800106,unigram
1.560218616025249,unigram
1.6202933862563498,unigram
2.307638767819239,unigram
2.770626054123066,unigram
3.526385630700808,unigram
4.6924812794120445,unigram
2.1819456508643333,unigram
1.455666682442001,unigram
0.8371395367776615,unigram
0.9987671694754034,unigram
1.7343705756056695,unigram
1.866981736239977,unigram
1.4969693657407661,unigram
3.7272571814039024,unigram
1.6173547389338312,unigram
2.9856936136616565,unigram
1.2385430062972924,unigram
1.0275363051234119,unigram
1.2432242606188808,unigram
1.7103786814693005,unigram
3.0704991488243976,unigram
1.1875687888565452,unigram
1.284350234247278,unigram
1.9567753748466545,unigram
1.8035328559944603,unigram
1.746705546021873,unigram
1.4081875606192855,unigram
2.0704210533504686,unigram
1.708499916011061,unigram
2.3652722922069818,unigram
3.297753510955621,unigram
1.9164781887014777,unigram
4.26290291065548,unigram
2.3891165830671506,unigram
1.1195899733105685,unigram
6.94204769969185,unigram
1.007377464476463,unigram
1.9517266919254324,unigram
1.7563921574811814,unigram
2.653132351680142,unigram
2.525404101464592,unigram
2.6908813370897278,unigram
1.688686536347328,unigram
3.262859038270621,unigram
1.7957981543105173,unigram
1.8605203615864756,unigram
1.8551375443632687,unigram
1.8122389791093756,unigram
2.678201241967888,unigram
1.2706126497950696,unigram
2.610053986689485,unigram
3.361615993414291,unigram
2.3612463588883763,unigram
3.7749778701458476,unigram
2.676523674780974,unigram
2.5935742678465874,unigram
2.925529845302795,unigram
3.3257277980029505,unigram
3.7080787900812533,unigram
2.8328735365276643,unigram
3.7816000376101426,unigram
3.0642867370584845,unigram
1.1621432775372802,unigram
3.324483798975009,unigram
2.536282819047349,unigram
3.3479187204506564,unigram
1.917361566536179,unigram
1.2707057858499615,unigram
1.8785481987829389,unigram
1.740988635528538,unigram
2.189744496858975,unigram
1.3554837560091193,unigram
1.3288257052745225,unigram
1.8616220560397165,unigram
1.3726873212661528,unigram
1.250292909880777,unigram
1.1986933308138874,unigram
1.4183756709921242,unigram
1.8053550216945222,unigram
2.1878552787077923,unigram
1.6463095446055478,unigram
1.709805298233591,unigram
1.9954968727727658,unigram
1.8981227722407046,unigram
1.6179150208768678,unigram
2.3236496679062464,unigram
2.849737329238754,unigram
1.9465758745145805,unigram
1.599516097424912,unigram
5.3042479562125635,unigram
6.6651992816033605,unigram
1.971758140477537,unigram
2.144277077694501,unigram
2.1539456306228324,unigram
3.0201017166163457,unigram
1.430292802309447,unigram
1.9105687097416837,unigram
3.4038136921289053,unigram
1.4600624678072545,unigram
3.3346308748250455,unigram
2.7728230108641942,unigram
2.5653462975223795,unigram
1.3284789602915539,unigram
1.5612542800241416,unigram
2.702157272675399,unigram
1.761565157386793,unigram
1.4023624059398552,unigram
5.497640136559637,unigram
5.218626067335325,unigram
1.3558819560236235,unigram
0.8354933224244285,unigram
2.610251478733125,unigram
1.6102840288484304,unigram
1.587972624175833,unigram
2.247094639232131,unigram
2.3969368212868876,unigram
2.5975960043800588,unigram
2.7374727799345795,unigram
5.896459533853518,unigram
1.7975999554237632,unigram
1.5569683313560976,unigram
1.3016246701816265,unigram
2.280223075840521,unigram
2.670849763775386,unigram
1.4000064489228294,unigram
2.2385262563322255,unigram
1.5381857522712234,unigram
1.7495021149369103,unigram
1.4544997948531404,unigram
3.9957190405966134,unigram
1.7749560243646294,unigram
3.0181657700925286,unigram
1.6298107753919275,unigram
5.364668536792511,unigram
1.951179951119948,unigram
0.8082736367200232,unigram
1.246804684236361,unigram
2.0016603503983603,unigram
2.785540643643437,unigram
4.946578812259164,unigram
4.50398813885173,unigram
2.6305562694135864,unigram
2.897519970446446,unigram
3.3398971918705547,unigram
7.85662177590118,unigram
5.50993524188393,unigram
0.8046286858566516,unigram
3.0130806806895594,unigram
3.801743373274285,unigram
4.846363125214778,unigram
4.8996115448921955,unigram
1.0382303431945443,unigram
2.965220349898927,unigram
2.4575992075506794,unigram
0.9865585998505293,unigram
4.9627672109915615,unigram
4.977837603325642,unigram
2.7646299519056377,unigram
3.098388815392858,unigram
2.6685381044193766,unigram
5.9793948402332004,unigram
4.21941064108735,unigram
1.7255107409682,unigram
7.303689219817876,unigram
4.357781465715336,unigram
4.148158984160606,unigram
2.7297055484950423,unigram
4.434550929010028,unigram
6.7395219826705075,unigram
1.5723810024457374,unigram
3.9726514517420792,unigram
6.354371580001701,unigram
4.182703123325046,unigram
2.4832878756778984,unigram
4.206852231411783,unigram
3.25599497745659,unigram
2.937689403265366,unigram
3.2150231895194596,unigram
3.32625752917483,unigram
4.346121212276836,unigram
5.020676285533903,unigram
6.486382717046686,unigram
4.529807290699933,unigram
3.4693578851797495,unigram
5.15117303052358,unigram
3.749319967820883,unigram
7.32845646166847,unigram
5.116968743198783,unigram
5.290699010063639,unigram
4.711662439980052,unigram
3.832982383911631,unigram
5.670923018531315,unigram
4.5691735534140365,unigram
5.7206724614292686,unigram
4.472259502519833,unigram
3.797648629178394,unigram
4.451703699281662,unigram
2.3683970859954373,unigram
2.3096668857750613,unigram
2.5044185556727654,unigram
1.7227803026730246,unigram
3.568318545368527,unigram
3.035459996055386,unigram
4.885099559722839,unigram
7.534928524624114,unigram
3.0702454144456612,unigram
4.0055073717165826,unigram
3.4369130390227975,unigram
5.934028843610104,unigram
5.997636811269486,unigram
1.081834551001764,unigram
4.839835675628866,unigram
4.376331034607164,unigram
2.2857983067236884,unigram
5.915315766258875,unigram
1.6755520256084044,unigram
3.9487401462931295,unigram
6.288476635722661,unigram
0.8998569490690755,unigram
1.5121830433144106,unigram
1.097943109846459,unigram
2.2125505564274874,unigram
3.6796306788875204,unigram
4.370576459822156,unigram
7.348165941114291,unigram
2.4833712839132756,unigram
1.9648985107717123,unigram
1.872407238981363,unigram
2.073911597185622,unigram
4.836795494983173,unigram
8.792074010978897,unigram
6.663176384629655,unigram
3.6555407541225087,unigram
5.9886512937897685,unigram
4.180200255772776,unigram
7.5411256880251525,unigram
6.972519675448832,unigram
3.371615383302965,unigram
10.163585847445685,unigram
11.021393541728186,unigram
4.363560543172776,unigram
4.041463984576769,unigram
7.9865495578458106,unigram
6.224231983808058,unigram
4.981268788218116,unigram
7.821292925279485,unigram
8.115682209195935,unigram
0.7770282608072128,unigram
8.198797233098741,unigram
12.093070953498454,unigram
4.7762872970876,unigram
2.1339646486723547,unigram
3.5775397068423493,unigram
3.825901709564891,unigram
0.8029555851994803,unigram
3.2008619072141724,unigram
1.5206488820330408,unigram
1.3658501761954183,unigram
1.268065875751419,unigram
2.2287538699751575,unigram
1.8475854358560726,unigram
3.687082495628098,unigram
1.9876060287805233,unigram
3.6412963938589114,unigram
3.556791226281295,unigram
2.5897333630859762,unigram
3.501507368384432,unigram
2.4003965706419694,unigram
1.1731277187400222,unigram
1.665168595365024,unigram
1.855332273268517,unigram
1.1915017971384745,unigram
1.0578629430741593,unigram
2.4795416694112777,unigram
3.8762342226733772,unigram
2.8236927255092827,unigram
2.862856959714726,unigram
1.1142237181056207,unigram
1.4462675494283506,unigram
2.129389366684033,unigram
2.65885304101008,unigram
2.3813380391985737,unigram
1.676252616851301,unigram
2.0847234514834683,unigram
2.287478601514616,unigram
2.7784153547463846,unigram
2.008451399669519,unigram
1.9414638722530237,unigram
1.6281723230587604,unigram
1.034065600386198,unigram
3.702562895636175,unigram
2.759903872590099,unigram
1.313031593310031,unigram
5.104137484114469,unigram
2.8211593232722523,unigram
2.036813555906339,unigram
4.938738862258583,unigram
1.495792244702932,unigram
2.451316135784886,unigram
2.2350697100101953,unigram
1.2616617792930653,unigram
3.9432143478077832,unigram
2.5756074592035145,unigram
0.8117371476498625,unigram
2.227718218438056,unigram
1.8355543870101352,unigram
1.2909992608464012,unigram
1.8287859520653633,unigram
1.6186933550027267,unigram
1.4049821752338723,unigram
2.3182090647263345,unigram
3.921609066544104,unigram
3.52739844437967,unigram
1.2754657180267919,unigram
3.5555103457700876,unigram
2.0921660313164243,unigram
4.070596514976019,unigram
3.363700122980903,unigram
4.3094090279901405,unigram
3.8106753595773393,unigram
2.232095157246688,unigram
4.06702261807384,unigram
1.6820306503891853,unigram
2.6141247257306324,unigram
2.7224696113550952,unigram
2.2392812974357694,unigram
1.9882512206182024,unigram
1.719209676395172,unigram
