2.3357232371137058,2.689733957718711,2.854034585098277,2.8284392691798814,3.33733256141155,sbc,adult,unigram,1
2.3382256203597143,2.6835971905063287,2.857740880111138,2.8262553360017626,3.344048635657518,sbc,adult,unigram,2
2.340291068676958,2.6746298828939676,2.8511461238266147,2.8380420115331253,3.3462025683127585,sbc,adult,unigram,3
2.338169152465143,2.691125613393659,2.8485336785910063,2.8284758850064744,3.3606526098982843,sbc,adult,unigram,4
2.3372331193370184,2.6746274685722864,2.8485885106301936,2.834200485519068,3.3592848605054817,sbc,adult,unigram,5
2.3357115525771697,2.6853216473520565,2.856217912507146,2.831520881912588,3.366094765900793,sbc,adult,unigram,6
2.336540487452748,2.6929079489251158,2.851049713725678,2.8285879057565495,3.3434020285953685,sbc,adult,unigram,7
2.3303332155262795,2.675503933760246,2.8416341932716804,2.8268803663745627,3.355677607215074,sbc,adult,unigram,8
2.3314769950188805,2.685687207422416,2.846294184596881,2.826177569330012,3.3559288061348753,sbc,adult,unigram,9
2.3345947939821476,2.6753286156080387,2.847407214572084,2.831493880572421,3.3570242796473635,sbc,adult,unigram,10
2.3392983583011597,2.6743233429097417,2.840331633442465,2.8324503903019793,3.363014437794677,sbc,adult,unigram,11
2.335795523991757,2.692630266553349,2.8633013058540415,2.8235811393634296,3.351945985489007,sbc,adult,unigram,12
2.334874937999704,2.6855782573233453,2.846390531882582,2.819430056433088,3.357777144965937,sbc,adult,unigram,13
2.329315140041678,2.6858185009874807,2.8534470802511005,2.8274855101276675,3.3344091687557182,sbc,adult,unigram,14
2.3283384381478713,2.6897600631451124,2.8531036620927326,2.822991785871176,3.3423914205042053,sbc,adult,unigram,15
2.326326844775231,2.682614332183503,2.8456489692904765,2.8222968207992256,3.3450557415750914,sbc,adult,unigram,16
2.3246945796326712,2.68879092235284,2.855739793284824,2.8308437953681516,3.353178939863118,sbc,adult,unigram,17
2.3254781264607782,2.684373459418759,2.847680717300233,2.830012586378517,3.34971423851413,sbc,adult,unigram,18
2.335908961604457,2.684549448361645,2.8496806904832046,2.8311520188559505,3.343118229235727,sbc,adult,unigram,19
2.3311322784966566,2.6755395314203407,2.8393611209489658,2.8225029590008552,3.3463009963392327,sbc,adult,unigram,20
2.335627999433597,2.672254645843732,2.849515024532264,2.825211549220061,3.347621600667578,sbc,adult,unigram,21
2.33869452540235,2.688762450839652,2.849371902593599,2.8299382836243274,3.3384709350137496,sbc,adult,unigram,22
2.3341824676572407,2.6932135543247906,2.8651504858640005,2.8319162661303725,3.342914110173093,sbc,adult,unigram,23
2.330749715178439,2.688238684803876,2.8371860641432605,2.8184895542300836,3.346717118105517,sbc,adult,unigram,24
2.335574408756942,2.694256896443438,2.854477823443329,2.8289579269729748,3.341057583308091,sbc,adult,unigram,25
2.3356854089265062,2.687780049927927,2.850484655987829,2.8336574437164788,3.358855310663616,sbc,adult,unigram,26
2.3315075303097346,2.670440007841009,2.8295924145880695,2.8273111842150094,3.3503992315484368,sbc,adult,unigram,27
2.3261277292259313,2.6637642133685326,2.807018092535062,2.851048922278568,3.3542370721585795,sbc,adult,unigram,28
2.3373085249494086,2.6853011613166085,2.846234855276626,2.8308417209802155,3.347647285322776,sbc,adult,unigram,29
2.326434333134684,2.6716013329838315,2.839841424628624,2.826302223964107,3.3480589100488687,sbc,adult,unigram,30
2.3336734236698304,2.698477730189009,2.8614022075844567,2.828456790226521,3.3517080477570955,sbc,adult,unigram,31
2.3386384839231966,2.692930635219869,2.8656945785714294,2.8324053430197025,3.356066952871825,sbc,adult,unigram,32
2.3395995971289034,2.668184979251995,2.8069331719517523,2.8509838120713065,3.345689746443453,sbc,adult,unigram,33
2.3352322920938935,2.691938995855329,2.8186211746167285,2.8543219472478207,3.3439724770213437,sbc,adult,unigram,34
2.3176771539985235,2.6857348136702637,2.851558419022771,2.816792517346168,3.3431099324147397,sbc,adult,unigram,35
2.3348485513569623,2.6765432585203666,2.8383565733126384,2.824505001462586,3.34239057749061,sbc,adult,unigram,36
2.3311907677018624,2.6903063712219817,2.849714415466342,2.8217315134062035,3.3383160079976033,sbc,adult,unigram,37
2.3436378215976332,2.6809171254149597,2.8439073096328706,2.8383927197143137,3.346929611940301,sbc,adult,unigram,38
