2.6519342130755277,0.8901348873526645,1.9733735636782461,1.14542322181532,1.8819601357807894,Pangasinan,wikipedia,trigram
3.123783067227205,2.316185559026834,2.473361824795569,2.718988554108561,2.662277580450538,Wolof,wikipedia,trigram
3.680129357026573,1.9983235014313983,2.9856998995320714,2.6893875131443035,2.543246863679158,Hakka,wikipedia,trigram
2.8410672981080554,2.3973214756064345,2.5170714605121955,2.5874045140732367,3.408458294518502,Papiamentu,wikipedia,trigram
3.297128295103851,2.841450312089679,2.730868972593566,2.566574070440272,2.9248295641926787,Luganda,wikipedia,trigram
3.7862638565638034,3.5097596952951973,3.5906901643789353,3.737606723576201,3.719039849208759,Turkmen,wikipedia,trigram
3.578973982264014,2.5900913596782322,3.0377259202170372,2.836815171968553,2.176554127210277,Lezgian,wikipedia,trigram
2.3073319800907157,2.148132084106094,1.6128824562323187,2.618016251572361,2.4832543103972005,Manx,wikipedia,trigram
2.715016761628318,2.401542203930557,2.2159337946325146,1.5316597590556291,2.5318569314744304,Norman,wikipedia,trigram
3.8731269561197643,3.6300414310622395,3.858478556789287,3.7690840511713395,3.6693934027993276,Uyghur,wikipedia,trigram
2.820185691917054,2.4208517191657,2.501844064851345,1.7924098035715998,3.065364564847736,Corsican,wikipedia,trigram
3.25733781350124,2.9606791473945977,3.063256850985575,3.1875059679456315,3.418036236954784,Wolof,wikipedia,unigram
3.1040650741888745,2.2882468127665008,2.43979787767631,2.6930449313229627,2.64850119495022,Wolof,wikipedia,trigram
3.109145250610898,2.312711605408426,2.4661728327272265,2.727210598767035,2.6624792074224413,Wolof,wikipedia,trigram
3.2495998562432433,2.9605674316718735,3.0588057467139884,3.1855479474065085,3.4218651467049304,Wolof,wikipedia,unigram
3.1034301654219782,2.3013378730331775,2.582716545126481,2.4519538764637367,2.7001491324170477,Wolof,wikipedia,trigram
