language1,language2,cosine
Basque,Faroese,-0.0367744183929953
Basque,Ripuarian,-0.5730508914288757
Basque,Luxembourgish,-0.4552340810927926
Basque,Limburgish,-0.682871740995205
Basque,Scots,-0.2044108831587886
Basque,Zeelandic,-0.0604746353281316
Basque,Aragonese,-0.28060247045920517
Basque,Asturian,-0.22987402240008187
Basque,Emilian-Romagnol,-0.5304286519892271
Basque,Extremaduran,-0.5523619017137431
Basque,Franco-Provençal,-0.21714080579099562
Basque,Friulian,-0.35111519840597594
Basque,Ladino,-0.448404900127199
Basque,Lombard,-0.2413739684148886
Basque,Mirandese,-0.3848467421455706
Basque,Neapolitan,0.27774952519134566
Basque,Occitan,-0.2575893522208927
Basque,Picard,0.11587876781212396
Basque,Sardinian,-0.29700201741391496
Basque,Sicilian,-0.24718829553783542
Basque,Venetian,-0.5040554791862737
Basque,Czech,-0.47760212913024913
Basque,Rusyn,-0.03150762795406824
Basque,Slovenian,0.015217623764627061
Basque,Uzbek,0.63512340959212
Basque,Amharic,0.6189324182715014
Basque,Zazaki,0.632877927054531
Basque,Gilaki,0.6460871245713841
Basque,Mazandarani,0.7136767260209225
Basque,Ossetian,0.7765220732906277
Basque,Pashto,-0.2340966242255514
Basque,Komi,0.7943097089456653
Basque,Vepsian,0.3109973946003339
Basque,Erzya,0.8166509345096418
Basque,Konkani,0.4699755347991092
Basque,Odia,0.5405105647501975
Basque,Maithili,0.8671699226524664
Basque,Sanskrit,0.7716027050086883
Basque,Sindhi,0.6919957042273899
Basque,Sinhalese,0.7870164948862154
Basque,Esperanto,-0.5682355203226106
Basque,Ido,-0.5922828806453401
Basque,Lithuanian,0.2805841175185116
Basque,Latvian,-0.18571884209532563
Basque,Kannada,-0.3760390565205862
Basque,Malayalam,0.7679700920124021
Basque,Breton,0.03822484307844029
Basque,Irish,-0.46849286141944907
Basque,Manx,-0.8313493121812442
Basque,Burmese,0.5468217703374839
Basque,Mingrelian,0.3888162197715693
Basque,Lao,0.8138619624755448
Basque,Thai,0.3593657992369876
Basque,Lezgian,0.8655340154258332
Basque,Malagasy,0.5111631040306662
Basque,Papiamentu,-0.21284943968362455
Basque,Albanian,0.025680482805635684
Basque,Luganda,0.17033900883969014
Basque,Swahili,0.1153869374504451
Basque,Tswana,-0.06673898147635722
Basque,Tsonga,-0.10917527455706941
Basque,Buryat,0.7214117766499322
Basque,Samoan,-0.6789413552786885
Basque,Tongan,-0.6989959084668539
Basque,Nahuatl,-0.11035388011000517
Basque,Somali,0.41499843796967417
Basque,Aymara,0.4569709698639913
Basque,Guarani,0.4993101737881485
Basque,Kabyle,0.1895196216446074
Basque,Hausa,0.3332427884625912
Basque,Tetum,0.25182737010938655
Basque,Tulu,0.3938218887228747
Basque,Kabiye,0.9753635242525462
Basque,Maori,-0.5619739068031845
Basque,Nepali,0.7622619422685339
Basque,Mongolian,0.9497683003866465
Basque,Hindi,0.9350021437138871
Basque,Danish,-0.300031983878677
Basque,Hebrew,-0.04078325361197727
Basque,Indonesian,0.08525724248244405
Basque,Serbian,0.032983447687470094
Basque,Ukrainian,0.14342938566660304
Basque,Russian,-0.0502060750528581
Basque,German,-0.6146246475422873
Basque,Japanese,0.6621261350315035
Basque,Arabic,-0.8145102503897026
Alemannic,Basque,-0.5191046607710215
Alemannic,Alemannic,1
Alemannic,Wolof,0.2979728152730703
Alemannic,Bosnian,0.7976245675899712
Alemannic,Urdu,-0.35911285373407825
Alemannic,Afrikaans,0.9896480488942524
Alemannic,Anglo-Saxon,0.8395378869329272
Alemannic,Slovak,0.6406756619832912
Alemannic,Silesian,0.20710356339037087
Alemannic,Acehnese,-0.2810748222021597
Alemannic,Wu,-0.14942205141319484
Alemannic,Bashkir,-0.3961430266134434
Alemannic,Chuvash,-0.037518060882043514
Alemannic,Gagauz,0.35474562694801437
Alemannic,Karachay-Balkar,0.3334785226808899
