1,2,3,4,5,6,7,8,9,10,language,source,gram
3.534043459506138,3.6905335434408957,3.7594297751837074,3.729992132520453,3.640873288806029,3.783390179545613,3.6316897969586255,3.959490142076966,3.9646965899087525,4.321928434540326,Alemannic,wikipedia,unigram
3.119009908938201,1.9646360518534618,1.3331792126012088,1.2055822221811143,1.2252747416425758,1.2505595539793988,1.2165798019676146,1.2549810009534703,1.1490537599979727,1.288721640617315,Alemannic,wikipedia,trigram
3.3787530498154354,3.2220663595544003,3.1510531458706996,3.103229825759902,2.995050857083525,3.0869279396258618,3.1111153852419546,3.248037524148935,3.2264764914100956,3.5194412335226954,Wolof,wikipedia,unigram
2.9420102951029374,1.0451145220059979,0.7980103309023977,0.8748404682439144,0.9384667588102337,0.8441119876154994,0.9222674141125109,0.9958140772165363,0.9193659237356895,0.8423798057886802,Wolof,wikipedia,trigram
3.8727816287943817,3.5739844033126937,3.80049579904924,3.7039051112655375,3.4780359960907976,3.6432060946983635,3.8099723144173967,3.8769536978487515,4.013950992477962,4.301216208095405,Bosnian,wikipedia,unigram
3.568107815724828,1.525130893580286,1.149440048841433,1.3642796068583336,1.3059914426494164,1.3776902008612002,1.385799728021865,1.3266334982394508,1.4653052434472702,1.1310306522359566,Bosnian,wikipedia,trigram
4.759505857565593,3.8673799536640954,4.145451711475114,3.729469430769575,3.506677653358931,3.9583538495514756,3.626029232841842,3.850438094720719,3.5446367501796163,4.121487051350625,Urdu,wikipedia,unigram
3.851749433466184,1.3086503849247537,1.5696834612622719,1.338934718242917,1.1535588907917838,1.2488939394109582,1.4538282340341042,1.2562971979768867,1.0547812331726856,1.5205994811758121,Urdu,wikipedia,trigram
3.1286476452586736,3.401503403855367,3.439731223663058,3.2303927950863325,3.1582606567015055,3.299523271672045,3.2248762460608185,3.488492377484557,3.552053193808955,3.9723264817635937,Afrikaans,wikipedia,unigram
2.778612355350932,1.9294273928872194,1.5962078865848321,1.3656201626328974,1.5512273537858963,1.512269971746939,1.6237893378465422,1.5823463605956056,1.7302202487103788,1.7148561979169445,Afrikaans,wikipedia,trigram
3.598642326511021,3.453573122212946,3.3030899981981876,3.392938269066216,3.6113455797552554,3.4236836116249187,3.5061808910883006,3.5850225361544767,3.4769001172421756,4.271027388224652,Anglo-Saxon,wikipedia,unigram
3.1740626407554053,1.5212063971854572,1.1899972715692442,1.07209539699403,1.1463040542914407,1.0854451336211566,1.156647994771772,1.0932854015801952,1.1967832445276587,1.1671582641493563,Anglo-Saxon,wikipedia,trigram
3.9866967810425504,2.706340333816584,3.246871698142042,3.6504487778341974,2.9300838205543602,3.188499475972871,3.361812454313998,3.0031716595544,3.7570371019477844,3.6521745978765034,Silesian,wikipedia,unigram
3.572494200934184,1.4395594662383322,0.4883265201666399,1.0324837618458638,0.4315157098039701,0.5221220955798603,0.7631135444595808,0.6294088705773041,0.9848824993690413,0.8421659222250539,Silesian,wikipedia,trigram
3.631067322091268,2.7391283778602538,3.2550460458336223,3.2245729237848497,2.7832307458030545,3.0844341969589153,3.0679555131038465,3.0945119045161618,3.5014507216224073,3.23945127043895,Acehnese,wikipedia,unigram
3.6324487449068705,1.3282756232317114,0.8035894569696981,0.8993497308161538,0.793437157407403,0.7937385553767214,0.6813534619151067,1.032051092160774,0.5613267485497494,0.7201410005238731,Acehnese,wikipedia,trigram
4.890370822539226,4.239857362092083,4.426798375386232,4.080570987037603,4.305683536355014,4.053649593163518,4.213653148284071,4.305632472827528,3.876005170730282,4.606349165013407,Wu,wikipedia,unigram
4.702832283943883,1.2044455356524901,1.1692858141722173,1.0410910454776152,0.9672949538851667,1.0556075305326678,1.141146257564534,1.1018052830192686,1.0066806179875523,1.136376961448381,Wu,wikipedia,trigram
3.938867109217731,3.629760661086403,3.7230974051099177,3.7204463733856152,3.7219932728979046,3.7219932728979046,3.735170800010259,3.5371019180762446,3.186542872997875,3.9347890330551545,Chuvash,wikipedia,unigram
3.539519517830469,1.0186167590915722,0.7740132419498652,0.7697569103652617,0.6829171123779645,0.8393140898367525,0.8929021183174424,0.8630053892191634,0.7276698882793105,0.5147679032428633,Chuvash,wikipedia,trigram
3.9261831151913613,3.385494218702523,3.5774010255898276,3.8037662456230468,3.451254236885995,3.624772636776491,3.799063529016263,3.5326471911068316,3.7617451808729903,3.946835092413632,Gagauz,wikipedia,unigram
3.482315394783226,1.0525573066197247,0.8427656803854724,0.905951934081974,0.9485390799943553,0.844557536004331,0.9146370039553935,0.7585674170504642,0.8169056876189323,0.8336420374169745,Gagauz,wikipedia,trigram
3.923935939054203,3.705189292471046,3.6161233525633136,3.5080163485426707,3.6068765620406937,3.6170766728581802,3.5089159935654584,3.728362581234194,3.9332117596893825,3.868659390401369,Karachay-Balkar,wikipedia,unigram
3.587511207228929,1.3239995158359232,1.0672021039675408,1.1200353437380481,1.1803094324914143,1.1212436297900332,1.1725154420919786,1.0833369128136197,1.1620745933250975,1.0109111256733898,Karachay-Balkar,wikipedia,trigram
3.883819570769475,3.8106910337395736,3.753941407464132,3.6931338755021317,3.766745309637112,3.7348435065996037,3.8230360950974083,3.8846694347843465,3.9964971370307225,4.115560296438561,Sakha,wikipedia,unigram
3.546294942243224,1.5686665409216627,1.0671428565051475,1.072596850006385,1.1003768637256617,1.0620238378837101,1.0846039479371232,1.0595065920886564,1.0264673734342256,0.9351160550335323,Sakha,wikipedia,trigram
4.449744863118656,3.8876200686881446,3.7651150797015935,3.6531329333238483,3.7213706129726827,3.726050939220506,3.764900714688461,3.87770193359084,4.014190753079316,3.769198147686504,Basque,wikipedia,unigram
4.006175002870284,1.2449526140424934,0.7623485934756449,0.9249227117300834,1.012553485796329,0.9965379694203799,0.9802282770251377,0.9464922534187207,0.8129901084316415,0.7725920737736771,Basque,wikipedia,trigram
3.8873935201652174,3.963031194423809,3.825478102193255,3.743925408991274,3.5038698316303853,3.8677824215570182,3.8516559549653095,3.9498028628109583,3.9046422393334304,4.314080011839064,Slovak,wikipedia,unigram
3.5342027515826224,1.3604396404434516,0.8995944194603734,0.8043719918601572,0.7699226505522035,0.9077678602377575,0.7744813037602576,0.7511505024235127,0.6156166716857098,0.7320018455149581,Slovak,wikipedia,trigram
3.895331703484073,3.6321351807096556,3.4886106439181432,3.5889456578769923,3.047199757096206,3.656842169204846,3.298383040111109,3.91349387805875,3.513918390024493,3.6562808559379634,Bashkir,wikipedia,unigram
3.4235783337813515,0.9746417835774006,0.4829508099502799,0.7895331754818322,0.47789826065448054,0.6562230002585899,0.888792527082135,0.6813732712254398,0.582085736652193,0.4997765909025941,Bashkir,wikipedia,trigram
4.318231007239005,4.019773684515457,4.132083527335991,4.173369522823144,4.12046457838475,4.130622434460727,4.113566785016911,4.2459673953345405,4.18265640060376,4.411018619645879,Tamil,wikipedia,unigram
4.018608350203087,1.2903753384859142,0.4335204196667734,0.5117434863596321,0.45230675780037627,0.5354614070365846,0.46579524197383726,0.41497351042456193,0.41317012678022286,0.3477004524773838,Tamil,wikipedia,trigram
4.122140465617627,3.878953979052864,3.583627353976832,3.937585290010131,3.9488753261339546,3.976837561715904,4.0277867901645905,4.280760384839222,4.0911776440315855,3.750896492693489,Telugu,wikipedia,unigram
3.5331900215758574,0.9984052952491703,0.32587408982905514,0.46143256148536405,0.3278157890681713,0.454252705400959,0.3522178841534023,0.458285571291262,0.3918838102284594,0.3180136276822951,Telugu,wikipedia,trigram
4.273301769460275,4.041964510661627,3.9440076286006134,3.8471636311066635,3.9030707781551652,3.996024181836548,4.0495301513503605,4.16749040804521,4.287460107800101,4.473153996067773,Georgian,wikipedia,unigram
3.904573450839221,1.2852535667959548,0.6822608245677653,0.7612272566442277,0.7263358382518147,0.7421365997213047,0.7298000991231103,0.7224358498408469,0.6460881184683672,0.548593654429772,Georgian,wikipedia,trigram
4.113055512652899,3.823254319230567,3.5696594679799785,3.637994044299453,3.2494883932640692,3.8735179971153695,3.6026976953839713,3.4574689946128228,3.6551941627477667,3.902910146807088,Tatar,wikipedia,unigram
3.658791316785057,1.206288467312555,0.9600056325782533,0.9282842602364378,0.8023791665277912,0.9983977372569532,1.1567162983674664,0.9324200551074401,0.7136199842500507,0.9417539137908709,Tatar,wikipedia,trigram
4.185098840210667,4.259558606174087,4.2479625647415,4.230605950261929,4.294732425644799,4.233490484546849,4.260783635433584,4.35040021861611,4.425304648518909,4.371452582848817,Uyghur,wikipedia,unigram
3.681719159276643,1.5716728551807748,1.0333889337380242,0.946195806971695,0.9844364766046969,0.9474415933726124,0.9764225554515904,0.9431307737119853,0.919531977801997,0.8769000853923592,Uyghur,wikipedia,trigram
3.9821443388329576,3.6849726188807024,3.590664817886897,3.50812549489053,3.576095846951837,3.550295968673411,3.604901581972957,3.778410282358797,3.3639573799788796,4.500549287846046,Icelandic,wikipedia,unigram
3.627926169308932,1.583364897283007,1.1535953109031747,1.2211170122823523,1.2380487278443244,1.2063655901074612,1.229997516056877,1.1839930458077863,1.3238501695877245,1.2796184389797582,Icelandic,wikipedia,trigram
3.803985774121865,4.051315397793984,3.897189961893563,3.8309461031792464,3.637366315673167,3.8364212310108456,3.8250296377751982,3.890234524711579,3.9238917361078753,4.230922691142749,Belarusian,wikipedia,unigram
3.4295669526805077,1.6811596341728219,0.7555401567243164,0.6834104753420134,0.6671538099201335,0.6943745721358233,0.7858543910009983,0.8533834045477501,0.7644564249210236,0.6312424588473123,Belarusian,wikipedia,trigram
4.0067735956151385,3.7630071519982446,3.5497597938295895,3.6920053874486163,3.7960922079211437,3.7576216137580407,3.7753310879335635,3.9567740241675575,3.4164033243045173,2.5089853355515874,Gujarati,wikipedia,unigram
3.4437572375921413,1.5028214663938135,0.8296647576228462,1.0355592581258892,0.9247129453377162,0.818961623721163,0.8162762642876067,0.8131873016944521,0.6994366975083922,0.5314217384637433,Gujarati,wikipedia,trigram
4.344785693259045,4.233203353338603,4.149768548221574,4.0902162297046285,4.035623028258896,4.082919383807354,4.125850090430173,4.234259467210665,4.121777795500871,3.2078528598809157,Marathi,wikipedia,unigram
4.0087850472417985,1.7403422342292536,1.0301202680632247,1.0417337152246353,1.0737388496768296,1.1196839798972105,1.0727080745105575,1.0299305813592017,0.9468574749179389,0.7803293324662298,Marathi,wikipedia,trigram
4.316352506713982,4.1807119202888785,4.088144981946211,4.017787514768873,4.0480561794683325,4.083060465435031,4.081494881264022,4.215980089007919,4.381729091768644,4.731260778304171,Estonian,wikipedia,unigram
3.916586661655865,1.6363978140259958,0.8154646039030731,0.8942548026217422,0.8665745800311321,0.8665745800311321,0.8691887147653562,0.8697256852893025,0.7946900569078194,0.7600467380407543,Estonian,wikipedia,trigram
4.643371904176873,4.236883497115115,4.109200312483414,4.029763045630875,4.179785368469623,4.215114817788497,4.190107779985878,4.381463913968066,4.400698594774649,4.888986447969663,Finnish,wikipedia,unigram
4.22115714024709,1.2831425580512337,0.6293952201951454,0.7267425332106143,0.7021886408961047,0.682091790685395,0.677036596259987,0.6546652708438903,0.5662131310558307,0.5292766939260948,Finnish,wikipedia,trigram
3.3347010858434367,4.175991847361384,3.987642172458458,3.945428827393025,3.8528985349560174,3.7878593634685553,3.8944686167376177,4.1587255274593575,4.242115097259351,4.549469372024988,Hungarian,wikipedia,unigram
2.6081317117512315,0.9154150946103193,0.6881429669291191,0.7629784890445364,0.8253820108979121,0.8914359196502829,0.8266707036539778,0.825340765080527,0.7143375278493254,0.6467648927009051,Hungarian,wikipedia,trigram
3.8879238929813096,3.513951823977564,3.5843942856488042,3.3823768615485164,3.500277678025952,3.60933758518654,3.5043096456335485,3.602216120929904,3.6131499656558375,4.178291506395988,Bulgarian,wikipedia,unigram
3.521110625462558,1.3708490663893382,0.7871430384839835,0.8962807313203203,0.9294150260724564,0.959226539298781,0.9072039385409161,0.9103442434974429,0.9227058155768887,0.7612277579871491,Bulgarian,wikipedia,trigram
3.868664069298648,3.678947550764193,3.388799816319027,3.512254572061628,3.3127828471188954,3.3322205683806203,3.330663453734378,3.432214005430228,3.5391320216604187,3.8163305055690993,Yoruba,wikipedia,unigram
3.5217626803540867,1.455759074983968,1.0000213255547263,0.9615809536762709,0.9785317351626475,1.0772560375199751,0.9847712487929369,0.999842783952977,0.9785120349691071,0.8357150194390813,Yoruba,wikipedia,trigram
4.16969690071862,3.455339624892444,3.160207491971194,3.422779785250109,3.3320073429804227,3.2832504043939075,3.1033013073604634,3.2518566891371528,3.7242019566398885,3.8651518532085642,Quechua,wikipedia,unigram
3.7660034284566843,0.8485098610147414,0.9109267296056459,1.0115703572191574,0.864720420869986,0.8011587981716675,0.7091475220807917,0.818011991603161,1.1036171884982653,0.8581992314398851,Quechua,wikipedia,trigram
3.984753523275831,3.6481808657611605,3.923737339551821,3.7794468515311985,3.805365066044539,3.898391838909275,3.843753189292138,3.9713834785934394,3.8380695717193847,4.552760337667241,Croatian,wikipedia,unigram
3.621969790642952,1.4731074328550797,0.8805234779377928,0.903772878202307,0.9067115788746287,0.9459557049882132,0.9143408424969451,0.8537771129812016,0.8358495080252069,0.7976719948944223,Croatian,wikipedia,trigram
3.7047208718350295,3.4348825379347305,3.606423520009568,3.4410357011947035,3.2750032666681324,3.3907854997088434,3.5912842053927725,3.370970658531238,3.5858519555500723,4.318558951135165,Macedonian,wikipedia,unigram
3.3309488432594456,1.3643999561822964,0.7298336923519271,0.8510561012768156,0.8962212360397075,0.8048780097777307,0.9780861875598791,0.8450208355645622,0.8479831230401843,0.9255952609691241,Macedonian,wikipedia,trigram
3.924611159755338,3.0976616935892403,3.721230380389639,3.4564934185210507,3.592006445080718,3.620430942679466,3.61476802744396,4.0929305436557435,3.572268156504548,4.071168227692897,Serbo-Croatian,wikipedia,unigram
3.5672224547361773,0.8068839195162529,0.32243945410160263,0.5029016982308019,0.4815394690343708,0.4517238683309291,0.47063012897367906,0.610402736108365,0.4715806140320982,0.40937928974439597,Serbo-Croatian,wikipedia,trigram
2.842152527362831,3.6630153130456855,2.998699458361287,3.2739524726133404,3.2205723555189394,3.489100727013408,3.6030821707610103,3.2584989631690457,2.6659640026305134,3.297518246945243,Pangasinan,wikipedia,unigram
2.7369838327276454,1.5127955025623174,0.61843498307139,1.0604266740659383,0.8619185182382053,0.8318123983306085,1.0029386888927658,0.8953810036711763,0.48477754050714694,0.8060466370932745,Pangasinan,wikipedia,trigram
3.434873196934858,3.3234542422253366,3.1190977504387702,3.477403345725471,3.2666644450060685,3.315379161165062,3.329181874897588,3.468567569909232,3.0738431154205204,3.934586497127435,Kapampangan,wikipedia,unigram
2.843032834093829,1.5804525218859435,0.9302188646064699,1.0946324788809023,0.9847390062416457,1.0058705650999056,1.0174936737251274,1.0818425529947666,0.8553021663773603,1.0500317582721792,Kapampangan,wikipedia,trigram
4.325658994049065,4.207372788594772,4.299657322105405,4.224127724990742,4.380508097862689,4.213025264824035,4.2885833866316965,4.204959288679555,4.054209042853599,4.212405715640959,Khmer,wikipedia,unigram
3.669618452767345,1.3645715101130105,0.8149193254617988,0.85795176551483,0.8717422428127578,0.9015403368092818,0.8405745663147716,0.8254657448957904,0.8435025205047743,0.9215983512056359,Khmer,wikipedia,trigram
4.042341483456756,3.512774022963118,3.6962795387813823,3.564635138895956,3.58176577279582,3.670992659171714,3.7109077727958617,3.6141902837507547,3.5759518579486396,4.066594232705758,Javanese,wikipedia,unigram
3.7749021077745812,1.574295832128276,1.1033201779961792,1.1621414882312717,1.1401906881412853,1.2264738902403947,1.163243359814863,1.2840358786560735,1.212082120249547,1.0173523904749386,Javanese,wikipedia,trigram
3.8112429530403107,3.592920550738994,3.650061620534517,3.5673371204941127,3.5443982056762393,3.4647628737885867,3.539147521297984,3.554303003545145,3.6101563479992294,3.9877594772723994,Malay,wikipedia,unigram
3.509524440095594,1.5995029812269965,0.9393429009206242,0.9959045192459577,1.0463559784737442,1.00393200016301,0.9772718626930857,1.0266014778335202,1.0904192954209653,0.9967876590591332,Malay,wikipedia,trigram
3.780497907146952,3.0170092183842936,3.543782543467406,3.517147069670916,3.6043531233053816,3.4394078980168317,3.599487012359823,3.6693548995320286,3.5018448611914077,3.9241149792931433,Sundanese,wikipedia,unigram
3.4957698295808277,1.8003683961228714,0.9062986101655957,1.1553340451400218,0.9929502484545132,0.9898331247716554,1.0541758664025915,0.9432666530219933,0.5374223171519118,1.2511025123564028,Sundanese,wikipedia,trigram
4.183974937447403,3.0147761934142725,3.6100955162362003,3.1262536139957735,2.928952698960448,3.2092169797514005,3.398397633128411,3.1640188005087526,3.4380374750854252,3.6822619218643244,Hakka,wikipedia,unigram
3.737183386114053,1.0174479405807983,0.8936155285547638,0.9903168591474949,0.7262713205004806,0.8565595667402975,0.9399686437122085,1.1016488489646898,0.7476386295838358,1.0495959599263032,Hakka,wikipedia,trigram
4.33906451175255,4.025911459372499,4.081679276560313,4.004317682668289,4.005907575981074,4.011830831731727,4.0301288013595045,4.086169600865555,4.165050558445159,4.5003026515952085,Turkish,wikipedia,unigram
3.928801278609638,1.467035136897847,0.7821331233597867,0.7975881060630541,0.8102797352504715,0.7941034972354064,0.7672695803408788,0.746422204989303,0.7126801132216593,0.7007320031034633,Turkish,wikipedia,trigram
4.092805941807486,3.9201000424783463,3.8323947169807653,3.7381057880646313,3.890575340307816,3.482566542819458,3.943018929961366,3.829510241171965,4.1094243230804235,3.8476940859684667,Kazakh,wikipedia,unigram
3.6096015089303854,1.1138722939356265,0.6299582710019441,0.4990678340233758,0.5921312127144316,0.7295508568511296,0.5519651244482987,0.6080368859215475,0.5238728744408818,0.43125335703252293,Kazakh,wikipedia,trigram
4.347519477573563,4.002010360245186,3.6211356551489033,3.8898335198437803,3.8372561008311368,3.7594495436999424,3.8462883290187637,3.925951612942993,4.0992978436050285,3.9134055734431503,Kirghiz,wikipedia,unigram
3.9902341093580085,1.406829810758035,0.9496553559443752,1.0486289666621673,1.0266724361207091,1.1238830831454558,1.0416677192551196,1.0512538623928203,0.9646475378799118,0.7692918416053857,Kirghiz,wikipedia,trigram
4.089256797992207,4.012471184937132,3.991292227313475,3.9440599113946306,3.85331387265061,3.954246713957933,4.018620500580737,4.047807910478404,4.161502290704069,4.336837212661449,Turkmen,wikipedia,unigram
3.634886825952465,1.5769867454719997,1.0344040210604126,1.0587616097802917,1.0488736973321757,1.0776743249272585,1.0561620692636713,1.0418453167677746,0.9907629093350272,0.9432117289668773,Turkmen,wikipedia,trigram
3.9145150499129966,3.349557098398777,3.767564166285764,3.582345318189255,3.4147926397946824,3.5148208894438158,3.57112906904829,3.46811086470722,3.8843614733993133,3.135106457520592,Persian,wikipedia,unigram
3.374233528443867,1.4833703020115865,0.6817338909945572,0.5728492099961632,0.7147189227670515,0.6881792481066161,0.8810293460404078,0.7570866711275367,0.9339988372585933,0.5301782482966276,Persian,wikipedia,trigram
3.981206169562696,3.3335293717943677,3.802019840226814,3.436021237545994,3.002266222840254,3.5005751549140705,3.1893543542880507,3.343169051307213,3.681910764790241,3.3753672679731177,Tajik,wikipedia,unigram
3.5925130981451123,1.371420481081237,1.0305694507199996,0.8135367500215868,0.8751426200005614,1.1467025060259604,0.8231073595237465,0.8849690771547435,0.9594046026576987,0.6167044870416692,Tajik,wikipedia,trigram
4.249644125776735,3.8346652009026774,3.7555331685898934,3.518173483604131,3.684511385005845,3.8135599702655587,3.556327708276006,3.721909690171073,3.8522521209369724,4.042635469447705,Latin,wikipedia,unigram
3.9194420041958655,1.4588549102574189,0.9507428793362157,0.9618877407249408,1.0403984907802013,1.1596479585563844,0.9304603199272719,1.0114202593480148,0.8872424845872355,0.7996411343072404,Latin,wikipedia,trigram
3.354133192653174,3.728286499287385,3.492408095207367,3.4177924118362575,3.4409042800213445,3.363433978518896,3.3941299972682923,3.484273963047933,3.1641055273440784,4.308438793903849,Galician,wikipedia,unigram
2.9697796918358725,1.8496655185068471,0.9958129209371966,1.0874744243416334,1.1520820494065647,1.139046654942444,1.1232905623302651,1.1728609751721726,1.0250151439728779,1.2201622636051885,Galician,wikipedia,trigram
3.7518009189327333,3.530956679771057,3.685296750396992,3.5591923638530907,3.5125497944208113,3.5980782049825177,3.6436429828936525,3.6373440711638265,3.483160494049692,4.346704236500077,Romanian,wikipedia,unigram
2.9552959682252755,3.356076420169473,3.183134712326285,3.072494012531088,3.351047798921219,3.065412147360173,3.15480930832406,3.251611910609853,2.9591110245408134,3.9739575854693534,Norman,wikipedia,unigram
2.545741349861864,1.3848590641553822,0.9621968114913151,0.7953387944651888,1.1753886110485687,0.9230189392228116,0.9483069651299039,1.0331070950979644,0.7223310712694164,0.96073900099657,Norman,wikipedia,trigram
3.1467381409966637,3.255653999515395,3.42716112317834,3.1180264563401923,3.2163665551787877,3.093056146895738,3.2387087534777397,3.0584828121825542,2.8940435864164495,4.271865341176627,Corsican,wikipedia,unigram
2.7868442027087066,1.6464682504281933,0.9883852684625546,1.0139436608525965,1.0624120957260683,1.1276695924139928,1.0536005409699467,1.1754052903257215,1.0295550813404042,1.3552888737545898,Corsican,wikipedia,trigram
4.214919122354588,3.668327993670741,3.769722430278872,3.8818208080866214,3.7475055308083958,3.790414833194132,3.8392760998205837,3.9968749286733716,3.525024013104561,4.313503445909131,Bengali,wikipedia,unigram
3.432368581138904,1.2138639458529046,0.5930312318109934,0.7595605377059131,0.6839311250042914,0.702653861206569,0.7693826144557592,0.7094368607231459,0.6531533710033295,1.1161163197633697,Bengali,wikipedia,trigram
2.1980395026469624,2.4306408586028754,2.524681697762934,2.288920275325503,4.0753771254434605,2.70895906108881,2.5465335657428616,2.8395009346559488,3.0779920672866914,3.6192681544501673,Waray,wikipedia,unigram
2.097846960269753,0.4700996025763716,0.3083457115280826,0.15864938991373398,1.0576890700141888,0.3360679948630971,0.30761224361197353,0.2246978946444702,0.3515971503330627,0.6374914320695879,Waray,wikipedia,trigram
3.3565143898886447,3.2448175653550257,3.1638322346002097,3.321503725742648,3.1609549993047055,3.422888534759145,3.2732189909288234,3.133679206258955,3.2871899955249635,4.157029281528608,Welsh,wikipedia,unigram
2.711723345251439,1.3798302532086826,0.8267179443437982,1.0695275296145321,0.970187630756143,1.130947218920314,1.0156172017083611,0.9459923328272349,0.9991101994147422,1.2325148046064047,Welsh,wikipedia,trigram
