2.3323781785720086,2.657943972815578,2.8082959773623295,2.885600807971069,3.3860890280691445,sbc,adult,unigram,1
2.328222950725722,2.6693468998863454,2.8229039267696994,2.880245234700714,3.3997486759449242,sbc,adult,unigram,2
2.3636742293362825,2.6475244276554246,2.884628027472899,2.7831826391631864,3.390838676063599,sbc,adult,unigram,3
2.35009451246064,2.706256839997179,2.9522139272059182,2.752099183467803,3.4067873908814605,sbc,adult,unigram,4
2.2984655102645175,2.622200254722972,2.8737536393716976,2.7691314322324367,3.4121641718004385,sbc,adult,unigram,5
2.380705735189918,2.7087978875655816,2.912544414618136,2.7823891481166383,3.400465935644905,sbc,adult,unigram,6
2.342419374209989,2.6712491895951476,2.9317277281693492,2.7822145807954075,3.397586404862596,sbc,adult,unigram,7
2.322132143416126,2.663235494127856,2.8911692776972777,2.790516943418168,3.4260190758941294,sbc,adult,unigram,8
2.311213614716086,2.6816053312375567,2.89206607660912,2.781256065081038,3.4009215115083693,sbc,adult,unigram,9
2.3335128097504954,2.67033675493921,2.815471419873109,2.8900118858942156,3.3903780912112773,sbc,adult,unigram,10
2.352227173836873,2.702041737248449,2.9477765632271726,2.771044613439309,3.4152022264959996,sbc,adult,unigram,11
2.3486293408554917,2.688595136878389,2.9034205654987555,2.7766241469913178,3.3730430126969737,sbc,adult,unigram,12
2.3335565970068033,2.6763605166263384,2.909477175459251,2.7675533859661963,3.3879259756416786,sbc,adult,unigram,13
2.303967880328013,2.6202809910906684,2.76755211514771,2.862622779721237,3.360129445581016,sbc,adult,unigram,14
2.34013576400183,2.691102917110172,2.9184718436443107,2.771584050932509,3.3898972251659383,sbc,adult,unigram,15
2.279908901114126,2.6129378629946554,2.782093413833679,2.90687460315224,3.373521728578072,sbc,adult,unigram,16
2.304603394028396,2.682632788797637,2.897614317232852,2.7967651425881277,3.3925042045810154,sbc,adult,unigram,17
2.314523794093968,2.6433699411803278,2.907171298646309,2.780693623903567,3.389706894576633,sbc,adult,unigram,18
2.339014904032369,2.6891284902967927,2.9422086354425514,2.7846520063663456,3.382168828539547,sbc,adult,unigram,19
2.3350361877013914,2.66807841671862,2.8754296186879897,2.796139158574629,3.3967611000024607,sbc,adult,unigram,20
2.3169513893832647,2.6444529919308755,2.8764913157321876,2.7743596518029,3.388429533162779,sbc,adult,unigram,21
2.3671790101162284,2.6899316276284226,2.9271809610686583,2.788208713125182,3.3805483887417975,sbc,adult,unigram,22
2.329570502550743,2.661372435066318,2.8119019801228573,2.884146591280721,3.373326493637778,sbc,adult,unigram,23
2.312646457293888,2.625812119342751,2.7448087633769753,2.825351996013097,3.3580242945448027,sbc,adult,unigram,24
2.3498090988195064,2.6810883169624438,2.8828019372211005,2.785431564514864,3.3824315704340147,sbc,adult,unigram,25
