1,2,3,4,5,family,genus,gram
0.12106532075919596,-0.27131340110833674,-0.03129949094447278,-0.17503481036862142,0.22661937513648914,mean,mean,unigram
0.2603471922500189,-0.3653376523479708,-0.16112507809121412,0.17922307758475625,-0.047022278068854215,Caucasian,mean,unigram
0.5601377576789939,0.42435996986558244,-0.66617033328771,0.24679489455352277,-0.5651222888103877,Caucasian,Abazgi,unigram
0.5601377576789939,0.42435996986558244,-0.66617033328771,0.24679489455352277,-0.5651222888103877,Caucasian,Abazgi,unigram
0.10174174020454352,-0.28926435562993436,-0.1354686329932191,0.0549099122940615,0.26808133612454865,Caucasian,Circassian,unigram
0.10174174020454352,-0.28926435562993436,-0.1354686329932191,0.0549099122940615,0.26808133612454865,Caucasian,Circassian,unigram
0.22601085289776135,-0.2071959088465669,-0.07845806153205848,0.06586097593111617,-0.006217858450252134,Caucasian,Avar,unigram
0.22601085289776135,-0.2071959088465669,-0.07845806153205848,0.06586097593111617,-0.006217858450252134,Caucasian,Avar,unigram
0.15864095831015934,-0.4093906911175933,0.30744243223774625,0.13205717933723116,-0.18874987876754346,Caucasian,Nakh,unigram
0.15864095831015934,-0.4093906911175933,0.30744243223774625,0.13205717933723116,-0.18874987876754346,Caucasian,Nakh,unigram
0.15864095831015934,-0.4093906911175933,0.30744243223774625,0.13205717933723116,-0.18874987876754346,Caucasian,Nakh,unigram
0.15864095831015934,-0.4093906911175933,0.30744243223774625,0.13205717933723116,-0.18874987876754346,Caucasian,Nakh,unigram
0.10174174020454352,-0.28926435562993436,-0.1354686329932191,0.0549099122940615,0.26808133612454865,Caucasian,Circassian,unigram
0.4377415595660059,0.1741091932124208,-0.2866872308064634,-0.40868480803661367,0.08352128606464992,Caucasian,Lak,unigram
0.4377415595660059,0.1741091932124208,-0.2866872308064634,-0.40868480803661367,0.08352128606464992,Caucasian,Lak,unigram
0.1613615467157625,-0.3921689231889078,-0.010390254175259937,-0.17377174822047964,0.2498108792257301,Austronesian,mean,unigram
0.32329001415962894,-0.4226407342781031,0.0935042003677792,-0.14040531044031185,0.14625183019100502,Austronesian,Malyo-Polynesian,unigram
0.32329001415962894,-0.4226407342781031,0.0935042003677792,-0.14040531044031185,0.14625183019100502,Austronesian,Malyo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.32329001415962894,-0.4226407342781031,0.0935042003677792,-0.14040531044031185,0.14625183019100502,Austronesian,Malyo-Polynesian,unigram
0.32329001415962894,-0.4226407342781031,0.0935042003677792,-0.14040531044031185,0.14625183019100502,Austronesian,Malyo-Polynesian,unigram
0.23710837812472718,-0.2735218972682567,-0.04406032730172926,-0.13344732125501935,0.21392116770027636,Austronesian,Javanese,unigram
0.23710837812472718,-0.2735218972682567,-0.04406032730172926,-0.13344732125501935,0.21392116770027636,Austronesian,Javanese,unigram
-0.1813460217820997,0.08111156805217545,-0.22924903621703407,-0.04303954929332621,0.37252303924028674,Austronesian,Central Luzon,unigram
-0.1813460217820997,0.08111156805217545,-0.22924903621703407,-0.04303954929332621,0.37252303924028674,Austronesian,Central Luzon,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
0.2169874013097421,-0.3719295960119767,0.08074175743563922,-0.27996482338419626,0.22179954432132123,Austronesian,Malayo-Polynesian,unigram
