0,16.647470085096526,4
0,16.653985388201797,5
1,16.731045556322528,5
0,16.645023674568392,6
1,16.749238531294687,6
2,16.64300412010949,6
0,16.666634378597358,7
1,16.70994236816516,7
2,16.663395505621473,7
3,16.625327606847897,7
0,16.653445154686004,8
1,16.693130244444603,8
2,16.649269980889834,8
3,16.661577849901295,8
4,16.63406536247631,8
0,16.60913499080352,9
1,16.66813026437504,9
2,16.66921077911581,9
3,16.628371047277522,9
4,16.648984610309277,9
5,16.606016863871666,9
0,16.631499009095034,10
1,16.69493982831326,10
2,16.636311285385784,10
3,16.65980593114443,10
4,16.644264722513675,10
5,16.614863355020734,10
6,16.615124420252336,10
0,16.64246377490816,11
1,16.606383850215483,11
2,16.56504959243912,11
3,16.652614837754495,11
4,16.632211834921033,11
5,16.63629558126285,11
6,16.63542078329943,11
7,16.636237623148443,11
0,16.652500757774366,12
1,16.64906876394449,12
2,16.65678061941125,12
3,16.576647669806178,12
4,16.59997107737605,12
5,16.608294807483865,12
6,16.649017355764865,12
7,16.655434824708625,12
8,16.601816619200964,12
0,16.635072426785616,13
1,16.688695663485248,13
2,16.629793293305436,13
3,16.56561800404381,13
4,16.530257845648975,13
5,16.58822065009988,13
6,16.65888601994049,13
7,16.629842032062257,13
8,16.606927366939388,13
9,16.64315009375715,13
0,16.594910518396276,14
1,16.631119622124565,14
2,16.687962431513686,14
3,16.581978246357366,14
4,16.571337911817764,14
5,16.565545296736932,14
6,16.61745159170906,14
7,16.59367837933054,14
8,16.59803221232531,14
9,16.562423757678083,14
10,16.571506956703644,14
0,16.57824450644894,15
1,16.653126526569974,15
2,16.53564069236534,15
3,16.55065765933714,15
4,16.551767808803614,15
5,16.571033940798994,15
6,16.555581486743428,15
7,16.648832200230032,15
8,16.6067877403204,15
9,16.59047235613284,15
10,16.610231244045757,15
11,16.55433725965196,15
0,16.527367062568665,16
1,16.62302339076996,16
2,16.580362029075623,16
3,16.665214438438415,16
4,16.64994562625885,16
5,16.531529960632323,16
6,16.588854246139526,16
7,16.66534125804901,16
8,16.535113072395326,16
9,16.552648549079894,16
10,16.59084442138672,16
11,16.565775694847108,16
12,16.567971205711366,16
0,16.552555531093052,17
1,16.499077159336636,17
2,16.614726796831402,17
3,16.623190661839075,17
4,16.57825564793178,17
5,16.57428092411586,17
6,16.53290355682373,17
7,16.617449493408202,17
8,16.527830053056988,17
9,16.519287360055106,17
10,16.615353649684362,17
11,16.635590564182827,17
12,16.613635744367325,17
13,16.595018403189524,17
0,16.552598621970727,18
1,16.513252418919613,18
2,16.749861857765598,18
3,16.592454177454897,18
4,16.66801525919061,18
5,16.59124742809095,18
6,16.641367289894507,18
7,16.652472395645944,18
8,16.641103945280378,18
9,16.64038288718776,18
10,16.717321827537134,18
11,16.618760781539113,18
12,16.513653805381374,18
13,16.60355605075234,18
14,16.66340916282252,18
0,16.427592805913978,19
1,16.483852463799554,19
2,16.744061817993988,19
3,16.83748450150361,19
4,16.633439592413,19
5,16.529991291664743,19
6,16.51109923543157,19
7,16.683851847777497,19
8,16.709010497943776,19
9,16.717537892831338,19
10,16.55628253318168,19
11,16.695201448492103,19
12,16.651063919067383,19
13,16.586114612785547,19
14,16.392801890502106,19
15,16.53733326937701,19
0,16.477730230851606,20
1,16.453925670276988,20
2,16.558029799027878,20
3,16.6217266256159,20
4,16.596893657337535,20
5,16.515225358442827,20
6,16.563923593000933,20
7,16.555978272177956,20
8,16.640895964882592,20
9,16.675744958357377,20
10,16.656492007862436,20
11,16.67279994271018,20
12,16.53428738333962,20
13,16.4464467828924,20
14,16.513605135137386,20
15,16.611395367709072,20
16,16.455549933693625,20
0,16.662656515836716,21
1,16.63463544845581,21
2,16.78021138906479,21
3,16.662923961877823,21
4,16.603833377361298,21
5,16.56917804479599,21
