4.449744863118656,3.875537388026062,3.6643552747754065,3.753195950236976,3.865350090486809,4.020035317459163,3.7735240922885582,Basque,wikipedia,unigram
4.006175002870284,0.9607560876200779,1.0005983769091504,1.035248517309352,0.9862151289673806,0.9357579492170756,0.7852134239973101,Basque,wikipedia,trigram
3.532974807717253,3.6844698155786793,3.7837014026299642,3.705850036581078,3.6316848181813883,3.9610465565613415,4.321928434540326,Alemannic,wikipedia,unigram
3.119009908938201,1.9646360518534618,1.272357940598083,1.3293954028923056,1.1496214905431754,1.1829883749092915,1.2403546618164787,Alemannic,wikipedia,trigram
3.3787530498154354,3.2122893282901845,3.106742242814779,2.998622185567067,3.1083815536354322,3.2461808681263387,3.523852288874502,Wolof,wikipedia,unigram
2.9420102951029374,1.0451145220059979,0.8260619867553448,0.9191498002468176,0.9947595582925065,0.9200973763285764,0.8466374577945509,Wolof,wikipedia,trigram
3.867423123198278,3.676701482908961,3.6572091702079295,3.4827886937181893,3.775297411602407,3.8875168320733997,4.271011038056037,Bosnian,wikipedia,unigram
3.568107815724828,1.5346799090294194,1.4314364986202432,1.378541051359836,1.46644502439482,1.1069725024773165,1.2973136884015095,Bosnian,wikipedia,trigram
4.759505857565593,4.09022636372864,3.7663034640109245,3.5008095131094463,3.679379587045048,3.8601264214280624,4.121487051350625,Urdu,wikipedia,unigram
3.851749433466184,1.4720566843886487,1.275930896304182,1.0486125008267517,1.2269283872752645,1.51601222764946,1.3853770750424121,Urdu,wikipedia,trigram
3.1286476452586736,3.43749388059459,3.188392198716805,3.2511855736885207,3.286339023711828,3.526111923929309,3.9723264817635937,Afrikaans,wikipedia,unigram
2.778612355350932,1.9294273928872194,1.6179424337238324,1.393424769499715,1.6208818108704952,1.5679765267895598,1.7331107323738972,Afrikaans,wikipedia,trigram
3.554210517316152,3.641211433406916,3.3184334364860786,3.4671009984299173,3.6085158547370457,3.4654541649689152,4.271027388224652,Anglo-Saxon,wikipedia,unigram
3.1740626407554053,1.5212063971854572,1.137976094121063,1.1381080583278738,1.1902668304010386,1.0890306822355638,1.1918138791597497,Anglo-Saxon,wikipedia,trigram
3.864755788387987,3.9493012102231697,3.512651580043823,3.849330936001873,3.6814615113140037,3.929105366672184,4.3194110037778115,Slovak,wikipedia,unigram
3.5342027515826224,1.3604396404434516,0.8589128121822236,0.920498906740628,0.7599633899847551,0.6144568986763742,0.7288410888011874,Slovak,wikipedia,trigram
3.9866967810425504,2.696151001443784,3.2950501301159907,2.953420268084107,3.6039408572556315,3.106856068025529,3.772715732481127,Silesian,wikipedia,unigram
3.572494200934184,0.7990618177107465,1.058521870388006,0.44167394699696144,0.8245486454530697,0.6561851731387932,0.9358758485475747,Silesian,wikipedia,trigram
3.6584751706192007,2.6602220763735156,3.109731718083064,3.544884057349966,2.8384569565521467,3.343993704343816,3.1987420729382277,Acehnese,wikipedia,unigram
3.6324487449068705,1.3379390031371878,0.8739223037383448,0.7095190895129541,0.7552916747456081,1.0258790162887734,0.5346828526033427,Acehnese,wikipedia,trigram
4.890370822539226,4.234791452900483,4.312532371112763,4.408534218724969,4.005396439249587,4.126898461371348,4.606349165013407,Wu,wikipedia,unigram
4.702832283943883,1.2044455356524901,0.9971928960995574,1.07328424923721,1.155092897733613,1.1094456895562932,1.0771626639361296,Wu,wikipedia,trigram
3.891011316266823,3.6052970745772828,3.4676513992100495,3.6717817329741047,3.047425478596298,3.866987466935111,3.499943555387693,Bashkir,wikipedia,unigram
3.4235783337813515,0.9746417835774006,0.5749670773621798,0.7564683716590197,0.5169607308305165,0.8397455530555116,0.4949364455666216,Bashkir,wikipedia,trigram
3.950168799059309,3.6305892562027404,3.7099835267784225,3.7603769063295696,3.188459348309151,3.565531916392968,3.9365162802500504,Chuvash,wikipedia,unigram
3.539519517830469,1.019914695175522,0.8605166760350997,0.7621200031840086,0.6739721803730151,0.8065395425514249,0.5184686920165625,Chuvash,wikipedia,trigram
3.9428918761347274,3.5863490809094998,3.3884037966004743,3.6928990877603565,3.8475854062753942,3.593890014112018,3.906840694143134,Gagauz,wikipedia,unigram
3.482315394783226,1.059374177113457,0.8815940712780262,0.7928196129640048,0.8976057269434387,0.9279572720892872,0.805114104597432,Gagauz,wikipedia,trigram
3.923935939054203,3.6843227313677156,3.507542356552196,3.5511115804369138,3.6304226803032065,3.797028157805478,3.910415712457505,Karachay-Balkar,wikipedia,unigram
3.587511207228929,1.3239995158359232,1.0671492954796462,1.1220065700676918,1.1747953672884919,1.0823946079076148,1.0078421271078883,Karachay-Balkar,wikipedia,trigram
3.8801583003385653,3.8007334970887814,3.6980297979945327,3.746178499389717,3.855960686310674,3.959047069708711,4.112156950364686,Sakha,wikipedia,unigram
3.546294942243224,1.5686665409216627,1.0758881781427097,1.096252190025317,1.0549342163390976,1.0259731269296106,0.9351160550335323,Sakha,wikipedia,trigram
4.318231007239005,4.019773684515457,4.130418597421913,4.118345207227242,4.158900534988269,4.259780234273023,4.434107974568505,Tamil,wikipedia,unigram
4.018608350203087,1.2903753384859142,0.5165204725236233,0.45499944083886035,0.4068318476086005,0.4190146361586408,0.3477004524773838,Tamil,wikipedia,trigram
4.090468422610209,3.5920707633147533,3.8914113715464467,3.953395262737584,4.026069128166655,4.279319924829347,3.750896492693489,Telugu,wikipedia,unigram
3.5331900215758574,0.9984052952491703,0.3781818514434622,0.3131178184443145,0.38737901177507916,0.46036582578732727,0.3305961173055404,Telugu,wikipedia,trigram
