0,16.179177011684395,4
0,16.313638738950637,5
1,16.191436386535965,5
0,16.29325972188896,6
1,16.34608321433013,6
2,16.24038133015866,6
0,16.305340297158605,7
1,16.316848323121146,7
2,16.381673139007695,7
3,16.226695073035454,7
0,16.325976852848395,8
1,16.361310070577947,8
2,16.361784651358004,8
3,16.384693784365563,8
4,16.26376029665939,8
0,16.308508776012093,9
1,16.34106327218706,9
2,16.370118443994173,9
3,16.38109461188837,9
4,16.343303680419922,9
5,16.20290737485261,9
0,16.26693929111699,10
1,16.35124360504,10
2,16.39994446154412,10
3,16.380288390248015,10
4,16.351021866356362,10
5,16.36543756594084,10
6,16.19868875631449,10
0,16.27941000653233,11
1,16.3588683122224,11
2,16.372163467468557,11
3,16.384882117391015,11
4,16.387240081738046,11
5,16.40335735707421,11
6,16.3008373266631,11
7,16.217622017937074,11
0,16.327242053284937,12
1,16.376584035739338,12
2,16.399391714948106,12
3,16.375175052218967,12
4,16.441239808962727,12
5,16.400120086410418,12
6,16.38393707880898,12
7,16.38305703852993,12
8,16.240409773223256,12
0,16.347842740716402,13
1,16.39786642382604,13
2,16.393402028528058,13
3,16.445738360008097,13
4,16.387930796013116,13
5,16.315985220559636,13
6,16.292187776624786,13
7,16.321808669878088,13
8,16.326370159291333,13
9,16.214091940696196,13
0,16.27601282804915,14
1,16.38093397918257,14
2,16.283026468406604,14
3,16.35110546315758,14
4,16.363372936989496,14
5,16.325947525431808,14
6,16.38056934227064,14
7,16.386575305346145,14
8,16.301895812877174,14
9,16.272615969759748,14
10,16.18431182509487,14
0,16.29718790910183,15
1,16.434128663478752,15
2,16.335565267465054,15
3,16.271578336373352,15
4,16.353238949408897,15
5,16.420458909792778,15
6,16.327084198976173,15
7,16.390511592229206,15
8,16.301432151060837,15
9,16.34823102217454,15
10,16.501837033491867,15
11,16.2784798512092,15
0,16.401068981488546,16
1,16.348053050041198,16
2,16.40696234703064,16
3,16.44488969643911,16
4,16.326675152778627,16
5,16.397988494237264,16
6,16.58011758327484,16
7,16.46475875377655,16
8,16.502016576131187,16
9,16.481805364290874,16
10,16.419221059481302,16
11,16.504066602389017,16
12,16.238721458117165,16
0,16.43643347422282,17
1,16.598670883178713,17
2,16.696651242574056,17
3,16.46013843536377,17
4,16.467772572835287,17
5,16.47318832397461,17
6,16.507313346862794,17
7,16.501070938110352,17
8,16.558497467041015,17
9,16.5134015528361,17
10,16.40353109995524,17
11,16.539186782836914,17
12,16.542156626383463,17
13,16.270518646240234,17
0,16.22982988170549,18
1,16.1238826676911,18
2,16.287314059687596,18
3,16.335316826315488,18
4,16.292412701775046,18
5,16.571458723030837,18
6,16.42993231380687,18
7,16.346488933937223,18
8,16.448209145489862,18
9,16.455810808667948,18
10,16.60709992577048,18
11,16.424534648072484,18
12,16.181322116477816,18
13,16.209489523195753,18
14,16.046684283836214,18
0,16.104164036837492,19
1,16.651712916114114,19
2,16.43609857559204,19
3,16.51354841752486,19
4,16.60734887556596,19
5,16.762748913331464,19
6,16.633666146885265,19
7,16.497016191482544,19
8,16.567126772620462,19
9,16.42152749408375,19
10,16.375249169089578,19
11,16.64004559950395,19
12,16.420423529364847,19
13,16.37616708061912,19
14,16.412661335685037,19
15,16.247421264648438,19
0,16.27164686427397,20
1,16.351633015800925,20
2,16.232793246998508,20
3,16.255008164574118,20
4,16.370126219356763,20
5,16.355023299946506,20
6,16.305058787850772,20
7,16.240850616903867,20
8,16.172937280991498,20
9,16.312442947836484,20
10,16.233253394856174,20
11,16.22186242832857,20
12,16.386326733757468,20
13,16.328243199516745,20
14,16.306623458862305,20
15,16.15666097753188,20
16,16.27869451747221,20
0,16.255803028742474,21
1,16.245401461919148,21
2,16.480395356814068,21
3,16.640004595120747,21
4,16.421757459640503,21
5,16.737685402234394,21
6,16.411860982577007,21
7,16.14479422569275,21
8,16.44054313500722,21
9,16.396706620852154,21
10,16.30273099740346,21
11,16.318462649981182,21
12,16.407992839813232,21
13,16.486498991648357,21
14,16.625728487968445,21
15,16.35216434796651,21
16,16.421294053395588,21
17,16.47004171212514,21
0,17.106199376723346,22
1,16.526084338917453,22
2,16.23209768183091,22
3,16.360734210294837,22
4,16.66975638445686,22
5,16.78506783878102,22
6,16.897834385142605,22
7,16.974098093369427,22
8,16.7149414174697,22
9,16.49405580408433,22
10,16.690942147198847,22
11,16.635424052967746,22
12,16.98972567389993,22
13,16.923839849584244,22
14,16.336699036990893,22
15,16.19935181561638,22
16,16.58342400719138,22
17,16.60869026184082,22
18,16.29852867126465,22
0,16.108879947662352,23
1,16.108426761627197,23
2,16.31185884475708,23
3,16.06696014404297,23
4,16.037503719329834,23
5,16.38219404220581,23
6,16.10077362060547,23
7,15.891385459899903,23
8,15.949275970458984,23
9,16.13595542907715,23
10,16.3520263671875,23
11,16.69451723098755,23
12,16.671912288665773,23
13,16.34411268234253,23
14,16.29474925994873,23
15,16.307069873809816,23
16,16.56831226348877,23
17,16.56885232925415,23
18,16.75431900024414,23
19,16.698696231842042,23
0,17.017966406685964,24
1,17.91191918509347,24
2,17.900488717215403,24
3,17.455383028302872,24
4,17.0877320425851,24
5,16.506211280822754,24
6,16.556996209280832,24
7,17.04041372026716,24
8,16.465036255972727,24
9,16.38710049220494,24
10,16.240109852382115,24
11,16.95531027657645,24
12,16.715178898402623,24
13,16.65533651624407,24
14,16.286911010742188,24
15,16.247620582580566,24
16,16.322191783360072,24
17,16.159420285906112,24
18,16.69025366646903,24
19,17.070529801504954,24
20,16.530152593340194,24
0,15.965141568865095,25
1,16.57287461417062,25
2,17.091962541852677,25
3,17.040918622698104,25
4,17.106061662946427,25
5,17.48594924381801,25
6,17.60755811418806,25
7,16.83729008265904,25
8,16.17670386178153,25
9,16.392324583871023,25
10,16.64516612461635,25
11,16.300421442304337,25
12,16.495744977678573,25
13,16.30298900604248,25
14,16.367530277797155,25
15,15.967802728925433,25
16,16.15348666054862,25
17,15.95530905042376,25
18,16.4410525730678,25
19,16.41375868661063,25
20,15.974799701145717,25
21,16.201780455453054,25
0,16.50754165649414,26
1,16.638541630336217,26
2,16.13466317313058,26
3,16.643892969403947,26
4,16.544349670410156,26
5,16.706472396850586,26
6,16.07928207942418,26
7,15.793054989406041,26
8,16.367605481828964,26
9,16.197400501796178,26
10,16.05424554007394,26
11,16.576859746660507,26
12,16.330221584865026,26
13,16.102801186697825,26
14,16.636938095092773,26
15,17.216118948800222,26
16,16.5819183077131,26
17,16.05692413875035,26
18,16.14662456512451,26
19,16.95145184653146,26
20,17.00070313044957,26
21,17.206926073346818,26
22,16.310611452375138,26
0,17.12259356180827,27
1,16.668687290615505,27
2,16.71842161814372,27
3,16.636507352193195,27
4,17.083444171481663,27
5,17.00728596581353,27
6,17.002550019158257,27
7,16.357705646091038,27
8,16.690810521443684,27
9,16.828017976548935,27
10,17.121688418918186,27
11,16.741057501898872,27
12,16.61474831899007,27
13,16.24630175696479,27
14,16.28582106696235,27
15,16.552273008558487,27
16,16.880821333991157,27
17,17.14141019185384,27
18,16.647788259718155,27
19,16.284168667263454,27
20,16.17684205373128,27
21,16.28720940483941,27
22,16.411335627237957,27
23,16.35707876417372,27
0,16.231930255889893,28
1,16.257458209991455,28
2,16.79608726501465,28
3,17.468268871307373,28
4,16.73769736289978,28
5,15.796324014663696,28
6,16.321492433547974,28
7,16.012929916381836,28
8,16.20425319671631,28
9,15.561961889266968,28
10,16.088765859603882,28
11,15.99782657623291,28
12,16.06861925125122,28
13,15.907523155212402,28
14,16.26602292060852,28
15,15.999024391174316,28
16,17.193549156188965,28
17,17.160286903381348,28
18,16.04440975189209,28
19,15.758236169815063,28
20,16.557740688323975,28
21,16.1001877784729,28
22,15.60339903831482,28
23,16.073187828063965,28
24,16.331642150878906,28
0,15.981327056884766,29
1,16.378357887268066,29
2,15.935513496398926,29
3,16.103169441223145,29
4,17.02507209777832,29
5,16.21230697631836,29
6,15.848856925964355,29
7,15.815022468566895,29
8,17.979496002197266,29
9,18.395195960998535,29
10,17.73390769958496,29
11,15.936911582946777,29
12,16.195483207702637,29
13,16.282215118408203,29
14,16.688743591308594,29
15,16.90492343902588,29
16,16.4647274017334,29
17,18.077362060546875,29
18,18.317870140075684,29
19,18.379308700561523,29
20,16.57470417022705,29
21,16.21121311187744,29
22,16.173229217529297,29
23,16.65724468231201,29
24,16.07201862335205,29
25,16.327232360839844,29
0,17.586884180704754,30
1,18.211537679036457,30
2,17.914830525716145,30
3,16.175576210021973,30
